LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
高新兴,300098,300098,高新兴,广东广信君达律师事务所关于高新兴2025年年度股东会的法律意见书,2026-05-13 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225301344&orgId=9900010590&announcementTime=2026-05-13 00:00:00
高新兴,300098,300098,高新兴,2025年年度股东会决议公告,2026-05-13 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225301343&orgId=9900010590&announcementTime=2026-05-13 00:00:00
高新兴,300098,300098,高新兴,关于召开2025年年度股东会的提示性公告,2026-05-07 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225278719&orgId=9900010590&announcementTime=2026-05-07 00:00:00
高新兴,300098,300098,高新兴,关于2026年第一季度计提或冲回资产减值准备的公告,2026-04-29 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225223994&orgId=9900010590&announcementTime=2026-04-29 00:00:00
高新兴,300098,300098,高新兴,第七届董事会第四次会议决议的公告,2026-04-29 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225223993&orgId=9900010590&announcementTime=2026-04-29 00:00:00
高新兴,300098,300098,高新兴,2026年一季度报告,2026-04-29 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225223991&orgId=9900010590&announcementTime=2026-04-29 00:00:00
高新兴,300098,300098,高新兴,独立董事江斌先生2025年度述职报告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118908&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,独立董事胡志勇先生2025年度述职报告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118907&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,独立董事罗翼先生2025年度述职报告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118906&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,关于举行2025年度业绩说明会的公告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118905&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,2025年度内部控制审计报告（司农审字[2026]25008100028号）,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118904&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,高新兴2025年度内部控制自我评价报告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118903&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,关于2026年度董事、高级管理人员薪酬方案的公告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118902&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,高新兴董事、高级管理人员薪酬管理制度（2026年4月）,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118901&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,关于会计估计变更的公告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118900&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,关于计提2025年年度资产减值准备的公告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118899&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,关于预计公司申请综合授信额度及提供担保额度的公告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118898&orgId=9900010590&announcementTime=2026-04-18 00:00:00
高新兴,300098,300098,高新兴,关于为全资子公司高新兴物联申请银行授信提供担保的公告,2026-04-18 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300098&announcementId=1225118897&orgId=9900010590&announcementTime=2026-04-18 00:00:00
