LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
日海智能,002313,002313,日海通讯,第一届董事会第二十四次会议决议公告,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498667&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,第一届监事会第十一次会议决议公告,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498666&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,监事会议事规则（2010年1月）,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498665&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,独立董事年报工作制度（2010年1月）,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498664&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,独立董事关于变更公司2009年度财务审计机构的独立意见,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498663&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,独立董事关于公司2010年度日常重大经营性关联交易的独立意见,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498662&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,独立董事关于公司2010年度日常重大经营性关联交易的事前认可意见,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498661&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,平安证券有限责任公司关于公司2010年度日常重大经营性关联交易的专项意见,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498660&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,内部审计制度（2010年1月）,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498659&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,关联交易管理制度（2010年1月）,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498658&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,关于召开2010年第二次临时股东大会的通知,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498657&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,关于变更公司2009年度财务审计机构的公告,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498656&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,关于公司2010年度日常重大经营性关联交易的公告,2010-01-13 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57498655&orgId=9900009111&announcementTime=2010-01-13 06:30:00
日海智能,002313,002313,日海通讯,2010年第一次临时股东大会法律意见书,2010-01-12 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57494448&orgId=9900009111&announcementTime=2010-01-12 06:30:00
日海智能,002313,002313,日海通讯,2010年第一次临时股东大会决议公告,2010-01-12 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57494447&orgId=9900009111&announcementTime=2010-01-12 06:30:00
日海智能,002313,002313,日海通讯,关于完成以募集资金超额部分归还银行借款的公告,2009-12-31 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57456540&orgId=9900009111&announcementTime=2009-12-31 06:30:00
日海智能,002313,002313,日海通讯,关于完成以募集资金置换预先已投入募集资金投资项目的自筹资金的公告,2009-12-31 06:30:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57456539&orgId=9900009111&announcementTime=2009-12-31 06:30:00
日海智能,002313,002313,日海通讯,更正公告,2009-12-25 11:55:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=002313&announcementId=57438719&orgId=9900009111&announcementTime=2009-12-25 11:55:00
