LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
广和通,300638,300638,广和通,关于重大资产重组进展的公告,2026-05-22 15:58:27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225324792&orgId=9900030866&announcementTime=2026-05-22 15:58:27
广和通,300638,300638,广和通,关于回购注销部分限制性股票减少注册资本通知债权人的公告,2026-05-18 20:14:27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225314792&orgId=9900030866&announcementTime=2026-05-18 20:14:27
广和通,300638,300638,广和通,广东信达律师事务所关于深圳市广和通无线股份有限公司2025年度股东会法律意见书,2026-05-18 20:14:27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225314791&orgId=9900030866&announcementTime=2026-05-18 20:14:27
广和通,300638,300638,广和通,2025年度股东会决议公告,2026-05-18 20:14:10,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225314790&orgId=9900030866&announcementTime=2026-05-18 20:14:10
广和通,300638,300638,广和通,H股公告-截至2026年4月30日止月份之股份发行人的证券变动月报表,2026-05-07 18:02:09,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225282067&orgId=9900030866&announcementTime=2026-05-07 18:02:09
广和通,300638,300638,广和通,H股公告-将H股全球发售部分闲置募集资金用于暂时补充流动资金,2026-04-24 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225163600&orgId=9900030866&announcementTime=2026-04-24 00:00:00
广和通,300638,300638,广和通,关于重大资产重组进展的公告,2026-04-24 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225163599&orgId=9900030866&announcementTime=2026-04-24 00:00:00
广和通,300638,300638,广和通,关于召开2025年度股东会的通知,2026-04-24 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225163598&orgId=9900030866&announcementTime=2026-04-24 00:00:00
广和通,300638,300638,广和通,第四届董事会第二十三次会议决议公告,2026-04-24 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225163597&orgId=9900030866&announcementTime=2026-04-24 00:00:00
广和通,300638,300638,广和通,2026年一季度报告,2026-04-24 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225163595&orgId=9900030866&announcementTime=2026-04-24 00:00:00
广和通,300638,300638,广和通,H股公告-董事会召开日期,2026-04-09 20:00:27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225090386&orgId=9900030866&announcementTime=2026-04-09 20:00:27
广和通,300638,300638,广和通,关于公司股东减持计划期限届满暨实施完成的公告,2026-04-09 19:58:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225091598&orgId=9900030866&announcementTime=2026-04-09 19:58:00
广和通,300638,300638,广和通,H股公告-截至2026年3月31日止月份之股份发行人的证券变动月报表,2026-04-08 18:30:29,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225084833&orgId=9900030866&announcementTime=2026-04-08 18:30:29
广和通,300638,300638,广和通,关于归还暂时补充流动资金的闲置募集资金的公告,2026-04-01 17:36:11,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225071209&orgId=9900030866&announcementTime=2026-04-01 17:36:11
广和通,300638,300638,广和通,关于续聘2026年度审计机构的公告,2026-03-31 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225061013&orgId=9900030866&announcementTime=2026-03-31 00:00:00
广和通,300638,300638,广和通,2025年度董事会工作报告,2026-03-31 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225061012&orgId=9900030866&announcementTime=2026-03-31 00:00:00
广和通,300638,300638,广和通,2025年度独立董事述职报告（吴承刚）,2026-03-31 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225061011&orgId=9900030866&announcementTime=2026-03-31 00:00:00
广和通,300638,300638,广和通,2025年度独立董事述职报告（王宁）,2026-03-31 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225061010&orgId=9900030866&announcementTime=2026-03-31 00:00:00
广和通,300638,300638,广和通,2025年度独立董事述职报告（赵静）,2026-03-31 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=300638&announcementId=1225061009&orgId=9900030866&announcementTime=2026-03-31 00:00:00
