LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
有方科技,688159,688159,有方科技,有方科技：董事、高级管理人员薪酬管理制度,2026-05-16,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225309309&orgId=gfbj0835770&announcementTime=2026-05-16
有方科技,688159,688159,有方科技,有方科技：2025年年度股东会会议资料,2026-05-16,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225309298&orgId=gfbj0835770&announcementTime=2026-05-16
有方科技,688159,688159,有方科技,有方科技：关于参加十五五·未来产业——科创企业产业迭代与创新赋能之2025年度人工智能行业集体业绩说明会暨2026年第一季度业绩说明会的公告,2026-05-13,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225301051&orgId=gfbj0835770&announcementTime=2026-05-13
有方科技,688159,688159,有方科技,有方科技：2025年半年度报告（更正）,2026-05-01,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225273314&orgId=gfbj0835770&announcementTime=2026-05-01
有方科技,688159,688159,有方科技,有方科技：2025年半年度报告摘要（更正）,2026-05-01,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225273313&orgId=gfbj0835770&announcementTime=2026-05-01
有方科技,688159,688159,有方科技,有方科技：2025年第一季度报告（更正）,2026-05-01,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225273312&orgId=gfbj0835770&announcementTime=2026-05-01
有方科技,688159,688159,有方科技,有方科技：2025年第三季度报告（更正）,2026-05-01,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225273310&orgId=gfbj0835770&announcementTime=2026-05-01
有方科技,688159,688159,有方科技,有方科技：立信中联会计师事务所关于对深圳市有方科技股份有限公司2025年度财务报表发表非标准审计意见的专项说明（修订版）,2026-05-01,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225273308&orgId=gfbj0835770&announcementTime=2026-05-01
有方科技,688159,688159,有方科技,有方科技：关于前期会计差错更正后的财务报表及相关附注,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265398&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：2025年度内部控制审计报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265396&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于回购注销部分限制性股票暨通知债权人的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265392&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于作废2023年限制性股票激励计划部分已授予尚未归属的第二类限制性股票的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265391&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：2025年度业绩快报更正公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265389&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：2025年度审计报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265387&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于提请股东会授权董事会以简易程序向特定对象发行股票的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265383&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：董事会审计委员会对会计师事务所履行监督职责情况报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265382&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于使用闲置自有资金进行现金管理的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265378&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于公司及子公司2026年度向金融机构申请综合授信、为子公司提供担保并接受关联方担保的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265377&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：董事会对独立董事独立性自查情况的专项报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265372&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,2025年度独立董事述职报告-金雷,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265371&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于2023年限制性股票激励计划第一类限制性股票第三个解除限售期解除限售条件成就的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265369&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：浙江天册（深圳）律师事务所关于深圳市有方科技股份有限公司2025年限制性股票激励计划调整授予价格及作废部分已授予尚未归属的限制性股票的法律意见书,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265367&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于2023年限制性股票激励计划第二类限制性股票第三个归属期符合归属条件的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265366&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：董事会审计委员会2025年度履职报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265365&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：德恒上海律师事务所关于深圳市有方科技股份有限公司2023年限制性股票激励计划相关事项的法律意见,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265364&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于购买董事和高级管理人员责任保险的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265362&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于2025年度募集资金存放与使用情况的专项报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265361&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：关于前期会计差错更正的公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265360&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：2025年内部控制评价报告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265358&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,2025年度独立董事述职报告-郭瑾,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265357&orgId=gfbj0835770&announcementTime=2026-04-30
有方科技,688159,688159,有方科技,有方科技：第四届董事会第十三次会议决议公告,2026-04-30,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=688159&announcementId=1225265355&orgId=gfbj0835770&announcementTime=2026-04-30
