LOCAL_COMPANY_NAME,LOCAL_SYMBOL,代码,简称,公告标题,公告时间,公告链接
博实结,301608,301608,博实结,2025年年度权益分派实施公告,2026-05-13 18:56:09,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225304073&orgId=9900055634&announcementTime=2026-05-13 18:56:09
博实结,301608,301608,博实结,北京市中伦（深圳）律师事务所关于深圳市博实结科技股份有限公司2025年年度股东会法律意见书,2026-05-11 18:36:09,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225291381&orgId=9900055634&announcementTime=2026-05-11 18:36:09
博实结,301608,301608,博实结,2025年年度股东会决议公告,2026-05-11 18:36:08,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225291380&orgId=9900055634&announcementTime=2026-05-11 18:36:08
博实结,301608,301608,博实结,关于持股5%以上股东、董事股份减持计划的预披露公告,2026-05-08 19:48:27,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225286708&orgId=9900055634&announcementTime=2026-05-08 19:48:27
博实结,301608,301608,博实结,关于“质量回报双提升”行动方案的公告,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125689&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,国联民生证券承销保荐有限公司关于深圳市博实结科技股份有限公司募集资金投资项目延期的核查意见,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125067&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,关于续聘会计师事务所的公告,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125066&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,国联民生证券承销保荐有限公司关于深圳市博实结科技股份有限公司2025年度持续督导跟踪报告,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125065&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,国联民生证券承销保荐有限公司关于深圳市博实结科技股份有限公司2025年度持续督导定期现场检查报告,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125064&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,国联民生证券承销保荐有限公司关于深圳市博实结科技股份有限公司2025年度持续督导培训情况的报告,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125063&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,2025年度总经理工作报告,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125062&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,2025年度董事会工作报告,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125061&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,关于2026年度董事、高级管理人员薪酬的公告,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125060&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,2025年度独立董事述职报告（徐德明）,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125059&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,2025年度独立董事述职报告（师斌）,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125058&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,2025年度独立董事述职报告（宫兆辉）,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125057&orgId=9900055634&announcementTime=2026-04-21 00:00:00
博实结,301608,301608,博实结,国联民生证券承销保荐有限公司关于深圳市博实结科技股份有限公司2025年度内部控制评价报告的核查意见,2026-04-21 00:00:00,http://www.cninfo.com.cn/new/disclosure/detail?stockCode=301608&announcementId=1225125056&orgId=9900055634&announcementTime=2026-04-21 00:00:00
