ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps
300627.SZ,20260227,20251231,3681317600.0,749372500.0,753628200.0,680816400.0,5983972400.0,4196841000.0,1.239
300627.SZ,20250220,20241231,3215905426.79,598289930.54,609038676.62,574109602.1,5109100866.74,3581945897.16,1.052
300627.SZ,20240221,20231231,2654824809.37,444718229.93,447511719.07,450112755.03,4430380615.84,3017546880.85,0.838
300627.SZ,20230203,20221231,2252758488.94,367799205.69,373125209.49,361714996.76,4038649931.92,2535326165.56,0.682
300627.SZ,20220221,20211231,1920018583.57,297458127.1,294364885.2,291791648.0,3300416479.45,2166139773.04,0.8145
300627.SZ,20210128,20201231,1388869652.21,226128281.91,222682744.99,203074688.85,1908288656.56,1144365647.27,0.6026
300627.SZ,20200228,20191231,1151322792.79,159415810.21,159136769.66,138513592.46,1603556184.56,990771526.97,0.5759
300627.SZ,20190228,20181231,943218731.57,117192410.67,118455765.49,106644681.32,1363031111.2,875554041.41,0.4473
300627.SZ,20180228,20171231,682600630.05,116748415.44,153280408.53,131201089.31,1147648819.73,775399815.73,1.17
