ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps
300638.SZ,20200228,20191231,1914574200.0,170228800.0,181635800.0,170009000.0,1930442800.0,1304825500.0,1.4
300638.SZ,20190223,20181231,1249101100.0,96856900.0,96259800.0,86796900.0,1002910900.0,448360700.0,0.72
300638.SZ,20180227,20171231,563304500.0,45603600.0,47423200.0,43686900.0,613103100.0,368193900.0,0.58
