ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps
002881.SZ,20250412,20241231,2941374900.0,125782100.0,124419800.0,135879000.0,2750354900.0,1567336900.0,0.5192
002881.SZ,20220408,20211231,1969075000.0,113638200.0,113633800.0,118184100.0,1502641300.0,689346600.0,0.6506
002881.SZ,20210409,20201231,1120845600.0,16552300.0,15083300.0,28714700.0,978006700.0,581275500.0,0.1583
002881.SZ,20200227,20191231,932835600.0,26079800.0,26038800.0,30232900.0,790222500.0,554858900.0,0.17
002881.SZ,20190228,20181231,994348200.0,56190000.0,57308200.0,54983200.0,909807000.0,537609800.0,0.3
002881.SZ,20180227,20171231,640074600.0,57961900.0,64594700.0,58589000.0,817299700.0,495484300.0,0.63
