ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps
688589.SH,20260228,20251231,357880300.0,20182700.0,20156500.0,20924800.0,1485844200.0,1046263700.0,0.14
688589.SH,20250226,20241231,548831900.0,95088800.0,95042700.0,84898900.0,1534276200.0,1071737300.0,0.7
688589.SH,20240224,20231231,579188200.0,119890400.0,119758300.0,106972000.0,1445877100.0,1008895200.0,1.07
688589.SH,20230228,20221231,503822900.0,80517600.0,80506800.0,76076000.0,1035156600.0,817379400.0,0.76
688589.SH,20220223,20211231,360073700.0,44937800.0,44856200.0,42147600.0,961156900.0,746384400.0,0.42
688589.SH,20210225,20201231,215627300.0,26441600.0,26450200.0,27820500.0,805234000.0,716022200.0,0.33
