ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps
300590.SZ,20260312,20251231,891101500.0,76381700.0,77169700.0,75144000.0,2176891200.0,1837102300.0,0.16
300590.SZ,20250415,20241231,966879882.73,168765787.33,168598963.64,158610043.82,2097921042.13,1861319098.69,0.35
300590.SZ,20240408,20231231,1015760387.49,154085879.93,154438649.12,146748172.08,2027351048.48,1765500984.3,0.32
300590.SZ,20200221,20191231,629466300.0,169017200.0,172394900.0,160876800.0,1181833900.0,1000139200.0,1.0042
300590.SZ,20190223,20181231,476221700.0,128945200.0,135222100.0,124513900.0,1061829800.0,864155300.0,0.78
300590.SZ,20170228,20161231,270154200.0,105489100.0,110436200.0,95269400.0,276050900.0,202225300.0,1.59
