ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps
300552.SZ,20200229,20191231,3299052315.0,946502184.14,947441878.15,831241984.33,3035101533.37,1605142860.98,7.67
300552.SZ,20190228,20181231,693429727.51,-2278731.04,-2237338.89,6421891.26,1271352511.8,764652308.3,0.06
300552.SZ,20180228,20171231,629987095.58,38273907.38,39449298.54,38425197.48,1119256356.92,757989415.64,0.36
300552.SZ,20170228,20161231,635680028.19,47287918.73,80398094.51,68663790.17,1109249568.95,743183467.76,0.81
