ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps
300310.SZ,20200229,20191231,2489530128.38,15042220.07,12337164.16,31916029.5,2554014478.67,1757662762.23,0.04
300310.SZ,20190221,20181231,2546788066.83,-1984777705.47,-1989617611.03,-1976005297.79,2504916747.86,1538591270.68,-2.21
300310.SZ,20180228,20171231,2590990873.07,259661893.4,264208071.6,231030239.1,4548648864.87,3571641630.64,0.27
300310.SZ,20170228,20161231,1820949946.65,192184316.55,200262640.93,170738276.37,3251413850.97,2357357761.71,0.39
300310.SZ,20160220,20151231,1184434190.76,68488620.11,71176712.79,64556866.51,1090779092.72,728892049.78,0.28
300310.SZ,20150227,20141231,910598988.31,53544062.8,54756933.52,47396190.95,981196893.43,675652496.45,0.21
300310.SZ,20140227,20131231,704286173.86,42830454.04,44738100.48,38258464.15,826874576.29,636782687.03,0.22
300310.SZ,20130227,20121231,614440157.97,74594282.18,83551290.89,70373791.47,745858637.5,598524222.88,0.41
