ts_code,ann_date,end_date,revenue,operate_profit,total_profit,n_income,total_assets,total_hldr_eqy_exc_min_int,diluted_eps
002869.SZ,20210220,20201231,1562955307.13,744106024.04,701076304.56,610075316.3,2878555286.94,2353056185.72,3.44
002869.SZ,20200229,20191231,2860068119.72,1026870289.87,1025324604.78,881477203.77,3886101314.39,1908866502.7,7.48
002869.SZ,20190226,20181231,604058067.84,15743663.97,16128492.86,21649381.6,1382423570.08,1008949548.77,0.18
002869.SZ,20180224,20171231,622649833.01,97562890.38,99348480.48,89417850.55,1379681672.73,1022640167.17,0.85
