ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
002869.SZ,20260428,20260331,-0.1458,-0.1458,0.5792,0.5792,3.6019,0.5011,6.3082,1474551.21,-26692543.04,27918014.98,5.1714,4.7276,4.6376,0.2927,0.0547,0.4989,0.0412,-29365401.62,-28144559.97,,-1207306.64,-53207306.64,285892069.64,54175037.33,81856509.62,-539956581.89,1893703212.83,1469733992.94,315025302.24,2097189552.05,1204666547.75,-0.1425,11.3956,-0.2627,6.8093,-0.2642,-0.1591,-0.0068,-0.3008,-25.0252,27.246,72.754,55.7,-25.0252,18.4479,40.4234,-3.1713,-1.5703,128.6585,-25.1438,-27.4671,-1.2431,-1.24,-1.3158,-1.1306,-1.0301,-1.3174,-4.9724,-4.5224,17.3114,1.2094,1.2271,74.759,25.241,77.6981,3.9032,96.1312,83.5065,16.4935,-0.1319,0.2094,4.7782,24.6291,4.4883,23.1344,,-0.1101,504.4186,-4.1204,-1.0131,217682677.54,-25.1534,18.4479,128.6585,-1.2431,-1.3158,-1.0301,-45.3489,-257.3529,-257.3529,35.6601,-287.7097,-287.6392,-260.7462,-126.74,36.6125,-292.1374,-1.235,-4.0949,-1.2354,22.1491,22.1491,22.1491,69.6714,-8.0052
002869.SZ,20260428,20251231,-0.75,-0.75,2.6245,2.6245,3.6019,0.5011,6.4508,42362640.96,-171951220.6,124951648.48,4.4447,4.0814,3.8781,1.1254,0.2327,2.2407,0.1789,-186526736.2,-142667272.22,-102995210.91,-76617545.15,16663854.85,314295269.55,51506387.25,134543778.78,-536123550.41,1917353055.81,1490085296.04,343706297.42,2175519314.18,1229884539.58,-0.7325,11.5381,-0.0711,6.9518,-1.5976,-0.8064,-0.4331,0.0942,-27.9669,26.9116,73.0884,43.8633,-27.9669,16.1657,31.4855,-3.7879,-21.9861,140.1733,-25.7224,-30.7271,-6.1141,-6.06,-8.1128,-5.4974,-5.0036,-6.7251,-6.1141,-5.4974,19.6884,1.2452,1.2244,75.6558,24.3442,75.4471,6.1844,93.8291,86.4546,13.5454,-0.0291,0.2452,4.0797,15.1718,3.8321,14.2508,,-0.0251,494.4402,-5.0036,-4.9935,220833915.59,-26.9358,19.2927,186.3519,-4.7774,-6.0116,-3.9015,60.137,-263.0435,-263.0435,12.7607,-247.2818,-255.134,-264.5468,-399.01,14.0018,-277.1598,-5.7329,-4.0646,-7.1195,-22.1507,-22.1507,-43.866,-436.6811,-7.1195
002869.SZ,20251031,20250930,-0.1726,-0.1726,1.8231,1.8231,3.7813,0.4937,6.9127,16534485.03,-46147596.96,81498650.28,4.889,4.4729,4.3842,0.7172,0.1663,1.6021,0.1249,-68263538.8,-48955874.22,,-91913503.32,-48424825.54,307338032.74,50503275.73,92946504.82,-676335666.67,1920462767.24,1486001898.79,360829999.6,2236949999.46,1329860007.29,-0.1649,11.941,-0.5288,7.4064,-1.0185,-0.2726,-0.5119,-0.2697,-9.0605,24.8965,75.1035,41.1363,-9.0605,14.8574,30.5133,-4.2345,-0.5699,120.8534,-10.5333,-14.9552,-1.3641,-1.36,-2.1257,-1.8672,-1.1312,-2.1921,-1.8188,-2.4896,17.3728,1.2103,1.2077,71.9943,28.0057,74.0122,4.1551,95.8484,84.7629,15.2371,-0.2485,0.2103,4.7563,23.0679,4.2602,20.662,,-0.2106,561.1552,-1.5083,-1.1295,221139331.7,-10.7342,17.5458,122.6794,-0.8284,-1.159,-0.6917,7.9985,-196.3707,-196.3707,5.4701,-212.4139,-215.6189,-195.2494,-396.02,5.4811,-195.4889,-2.4412,-2.046,-2.4415,-7.118,-7.118,0.0248,-31.8316,-0.2508
002869.SZ,20250826,20250630,-0.0689,-0.0689,1.1301,1.1301,3.7813,0.4937,7.0118,9433876.37,-21250184.7,51756916.1,5.3114,4.8696,4.7763,0.4245,0.103,0.9905,0.0779,-40043688.82,-27877993.08,-7759732.25,-72566563.01,-77866563.01,324625822.29,51143198.29,32906881.26,-732889615.48,1928276783.55,1520513792.04,385789376.3,2185238130.83,1347656810.89,-0.0658,11.9872,-0.5842,7.5055,-1.0148,-0.1553,-0.4041,-0.4337,-5.8287,25.506,74.494,39.9697,-5.8287,13.209,31.3914,-4.6306,-0.099,119.7337,-9.1918,-13.7384,-0.5433,-0.54,-0.977,-1.0702,-0.454,-1.2629,-1.0866,-2.1404,15.9576,1.1899,1.1977,73.1426,26.8574,75.2937,1.5059,98.4961,86.2966,13.7034,-0.2974,0.1899,5.2667,65.408,4.7184,58.598,,-0.2567,623.2976,-0.908,-0.4536,221048406.25,-9.1341,13.6895,117.2816,-0.2222,-0.4364,-0.1873,-26.5374,-176.8116,-176.8116,-4.9021,-229.1304,-230.7446,-175.9214,-913.81,-4.8962,-174.8667,-2.0638,-3.3214,-2.0641,-11.0145,-11.0145,-24.7449,-80.6837,1.4088
002869.SZ,20250429,20250331,-0.0408,-0.0408,0.4672,0.4672,3.7789,0.4937,7.232,4782039.36,-11772548.04,20468613.07,5.6848,5.2366,5.1322,0.1791,0.0411,0.4075,0.0319,-19472675.5,-11508563.63,,-42775235.24,-42775235.24,330832004.08,51013735.31,30673185.22,-727208828.66,2081761382.59,1662359223.95,362971018.54,2222157416.15,1387193868.74,-0.0389,12.205,-0.4083,7.7257,-1.0629,-0.0641,-0.2382,-0.2382,-8.3333,24.4004,75.5996,43.4933,-8.3333,12.5271,36.8111,-5.8449,-0.8189,123.2131,-7.9216,-13.7192,-0.3185,-0.32,-0.5364,-0.4382,-0.2662,-0.5436,-1.274,-1.7528,15.8417,1.1882,1.1968,77.4654,22.5346,79.9447,1.3803,98.6197,86.0184,13.9816,-0.2066,0.1882,5.3124,71.4463,5.0465,67.8691,,-0.1777,746.2829,-1.0648,-0.2662,223434908.21,-7.9261,12.5271,123.2131,-0.3185,-0.5364,-0.2662,-87.3883,-768.0851,-768.0851,-38.0325,-249.8616,-252.0768,-755.3164,-11.49,-38.0228,-728.0843,-0.2843,-1.6983,-0.2846,20.0716,20.0716,20.0716,-113.1805,3.2886
002869.SZ,20250429,20250331,-0.0408,-0.0408,0.4672,0.4672,3.7789,0.4937,7.232,4782039.36,-11772548.04,20468613.07,5.6848,5.2366,5.0723,0.1791,0.0411,0.4075,0.0319,-19472675.5,-11508563.63,,,,330832004.08,51013735.31,30673185.22,-727208828.66,2081761382.59,1662359223.95,928487274.31,2222157416.15,1387193868.74,-0.0389,12.205,-0.4083,7.7257,-1.0629,-0.0641,,,-8.3333,24.4004,75.5996,43.4933,-8.3333,12.5271,36.8111,-5.8449,-0.8189,123.2131,-7.9216,-13.7192,-0.3185,-0.32,-0.5364,-0.4382,-0.2662,-0.5436,-1.274,-1.7528,15.8417,1.1882,1.1968,77.4654,22.5346,79.9447,1.3803,98.6197,86.0184,13.9816,-0.2066,0.1882,5.3124,71.4463,5.0465,67.8691,,-0.1777,746.2829,-1.0648,-0.2662,223434908.21,-7.9261,12.5271,123.2131,-0.3185,-0.5364,-0.2662,-87.3883,-768.0851,-768.0851,-38.0325,-249.8616,-252.0768,-755.3164,-11.49,-38.0228,-728.0843,-0.2843,-1.6983,-0.2846,20.0716,20.0716,20.0716,-113.1805,3.2886
002869.SZ,20250422,20241231,0.46,0.46,3.3216,3.3216,3.7748,0.4937,7.2709,21247126.16,57507706.73,204504308.25,5.2816,4.9239,4.7418,1.4452,0.2883,2.7672,0.2231,35562928.27,57890635.99,94543419.74,474990239.3808,346642989.3808,368210032.77,51072498.78,31969185.15,-913424195.69,2086668984.54,1676223464.3,341242152.38,2229708084.76,1394184377.42,0.4386,12.2398,-0.0815,7.7646,-0.2025,0.3224,2.6454,1.9306,13.2047,34.2889,65.7111,26.042,13.2047,8.2584,21.6041,-3.8204,-1.5283,94.0372,13.5962,9.7064,3.6477,3.65,2.6636,2.1652,2.9456,2.5118,3.6477,2.1652,17.0349,1.2053,1.2384,78.0567,21.9433,78.7722,1.4338,98.5662,86.7567,13.2433,-0.0374,0.2053,4.8703,68.7455,4.6242,65.2713,,-0.0324,397.5419,2.9456,2.9456,227622611.17,13.5169,1.1891,84.1345,2.1929,1.9285,1.8255,35.1742,58.6207,58.6207,-134.0862,93.0764,91.755,59.6891,266.6,-134.0755,54.0618,3.6525,-1.8293,3.6526,16.3942,16.3942,50.2902,210.6647,3.6526
002869.SZ,20241029,20240930,0.1791,0.1791,1.9628,1.9628,3.7715,0.4937,7.0054,15500973.05,15589116.81,126646100.62,5.8838,5.3881,5.1574,0.8922,0.1738,1.6207,0.1337,-3145373.9,12839783.59,,-154796393.36,-285173143.36,329081292.93,75323618.14,19178545.36,-964073162.72,2038329684.62,1648081333.62,673206452.41,2168651618.07,1346519634.39,0.1731,11.971,-0.5594,7.4991,0.0403,0.0715,-0.8621,-1.5882,8.8215,35.9345,64.0655,34.1037,8.8215,13.1521,25.9492,-4.9976,-0.2216,100.8925,8.7031,3.6432,1.4563,1.46,0.7302,0.4871,1.1796,0.5781,1.9417,0.6495,16.4623,1.1971,1.2346,77.1666,22.8334,79.2182,0.8844,99.1156,79.6674,20.3326,-0.2977,0.1971,5.0745,112.077,4.8121,106.2818,,-0.2371,526.6333,1.5728,1.1796,231892634.36,8.6233,11.342,92.3312,0.7269,0.6076,0.6051,-0.3613,21.4237,21.4237,-398.6652,31.1398,29.7778,17.4039,23.24,-398.7465,14.7131,1.3761,-4.6434,1.3762,0.6757,0.6757,-2.5424,-0.7036,2.3457
002869.SZ,20240827,20240630,0.0897,0.0897,1.27,1.27,3.7656,0.4937,6.919,12952687.09,2611188.72,82997932.44,5.6053,5.2034,4.9812,0.5914,0.1133,1.039,0.0867,-12685318.39,1944887.21,19922206.28,109343552.88,-21033197.12,340576671.68,74736188.73,21230407.63,-943685668.93,2009900973.86,1606578666.64,649939298.62,2143704066.29,1330993420.34,0.0867,11.8207,-0.5569,7.4127,-0.0364,0.0108,0.609,-0.1171,6.8251,36.3966,63.6034,35.4484,6.8251,14.1396,26.6633,-5.3545,-0.5686,105.5628,6.3342,0.8529,0.7337,0.73,0.1231,0.074,0.5921,0.0881,1.4674,0.148,17.059,1.2057,1.2391,76.4134,23.5866,78.5419,0.9904,99.0096,79.9127,20.0873,-0.2867,0.2057,4.862,99.9733,4.6041,94.6709,,-0.2291,521.413,1.1842,0.5921,236753514.01,6.2167,11.6098,96.5588,0.7719,0.6206,0.6297,-29.6427,96.7105,96.7105,-341.5004,168.222,163.3372,90.1878,1046.65,-341.5602,85.4093,0.1033,-5.1637,0.1028,2.5224,2.5224,13.0642,960.4752,2.5773
002869.SZ,20240419,20240331,-0.0047,-0.0047,0.3891,0.3891,3.7559,0.4937,6.9244,9742161.46,-10559462.36,23254034.88,4.6725,4.3291,4.1154,0.1955,0.0341,0.3161,0.0262,-18128475.35,-8071096.14,,34934788.77,-5441961.23,335065546.37,73622900.19,113686874.26,-880551863.93,2008733794.46,1591321714.62,695324084.1,2235397114.34,1331967872.73,-0.0046,11.8164,-0.2958,7.4181,0.1434,-0.045,0.1946,-0.0303,-1.1699,33.2849,66.7151,53.1824,-1.1699,19.867,42.1154,-8.8,-0.3788,125.9483,-2.7187,-11.5526,-0.0385,-0.04,-0.4979,-0.3022,-0.0306,-0.358,-0.154,-1.2088,19.7564,1.2462,1.2594,76.572,23.428,75.9708,5.0858,94.9142,82.9493,17.0507,-0.1226,0.2462,4.0617,18.6628,3.8454,17.669,,-0.1017,795.1795,-0.1224,-0.0306,239799149.22,-2.7031,19.867,125.9483,-0.0385,-0.4979,-0.0306,-76.0226,93.9666,93.9666,-255.1941,85.5055,85.6542,93.9617,38.67,-255.1746,94.1541,0.0669,-2.0111,0.0668,-15.3472,-15.3472,-15.3472,-110.2066,3.2909
