ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
300590.SZ,20260423,20260331,0.11,0.11,0.6794,0.6794,1.1798,0.2521,1.7403,4151707.03,47778226.2,127532239.22,5.4952,4.3697,4.3032,1.0619,0.1827,1.3638,0.1424,54785382.3,55957158.24,,-26662240.0054,-26662240.0054,313712330.57,5305588.95,7622069.91,-448003139.5,1866071724.07,1418583363.84,420946783.03,1896046814.03,916341378.85,0.1129,4.1061,-0.0473,1.9924,-0.4193,0.1217,-0.058,-0.058,16.5637,40.815,59.185,21.5837,16.5637,5.7285,14.3517,1.5034,-0.7621,82.4667,18.6379,17.9084,2.7882,2.79,2.5653,2.5502,2.3587,2.657,11.1528,10.2008,14.7463,1.173,1.1781,78.2894,21.7106,84.2446,0.402,99.5992,96.6135,3.3865,-0.069,0.173,5.7814,247.7603,5.7129,244.8248,,-0.0667,256.313,9.4348,2.3667,393051860.19,18.6481,5.7285,82.4667,2.7882,2.5653,2.3587,-6.9688,450.0,450.0,-161.1111,454.0798,451.9458,430.6385,604.05,-161.155,425.9786,2.8299,1.9173,2.8276,99.2691,99.2691,99.2691,411.5781,0.886
300590.SZ,20260423,20251231,0.16,0.16,1.9375,1.9375,1.1798,0.2521,1.6274,15142662.62,59415625.22,353795574.91,5.1537,4.0842,3.9908,3.5071,0.524,3.8241,0.4172,58424432.89,63666060.34,91917205.62,36338358.2808,36338358.2808,322114891.76,6104091.02,8606710.09,-639869065.86,1812358703.97,1358559800.93,338862889.78,1845175769.7,864411445.62,0.1621,3.9931,0.3495,1.8795,-0.0693,0.1384,0.079,0.079,8.3392,39.7032,60.2968,29.5998,8.3392,9.2823,21.4473,-1.1298,-2.7635,93.4436,8.5185,7.1446,4.0325,4.05,3.2135,2.9811,3.4795,3.3259,4.0325,2.9811,15.4977,1.1834,1.1551,77.5576,22.4424,83.3884,0.4664,99.5307,97.1046,2.8954,0.4914,0.1834,5.4524,213.382,5.3807,210.5751,,0.4772,337.3448,3.4795,3.4911,395024264.29,8.6069,7.9598,98.3509,0.7067,0.3676,0.6077,4.2723,-54.2857,-54.2857,-45.1507,-55.0216,-54.5097,-52.9927,-58.1,-45.1387,-52.3579,-1.3538,3.5975,-1.3325,-7.8374,-7.8374,13.0565,-64.0327,-1.3325
300590.SZ,20251029,20250930,0.1348,0.1348,1.2661,1.2661,1.1798,0.2277,1.6237,8936610.89,52689120.27,236729388.5,8.0941,6.4178,6.1859,2.7338,0.346,2.4927,0.2813,53332091.89,54298177.9,,39174109.041,39174109.041,202585527.28,6806792.28,9245622.84,-531725313.17,1797301030.63,1446339000.09,377275464.89,1832706752.72,851478888.94,0.134,3.965,0.3208,1.8514,0.0078,0.1181,0.0852,0.0852,10.5619,40.6537,59.3463,30.7078,10.5619,9.9836,22.3748,-1.6507,,90.8412,11.0808,9.3247,3.3448,3.33,2.8597,2.6231,2.9711,2.8142,4.4597,3.4975,10.7065,1.1199,1.1235,80.8099,19.1901,88.0124,0.5045,99.5022,93.2501,6.7499,0.7236,0.1199,8.3407,197.2376,8.2204,194.3948,,0.6748,369.2776,3.9615,2.9771,298496735.45,11.0244,8.2613,87.8455,1.6927,1.5296,1.5218,34.9521,-53.8198,-53.8198,-37.9377,-54.9965,-55.236,-53.9914,-57.36,-37.8722,-53.7904,-2.048,-2.6608,-2.0273,-16.0635,-16.0635,2.8409,41.5251,-0.4349
300590.SZ,20250731,20250630,0.0675,0.0675,0.7827,0.7827,1.1792,0.2277,1.5572,5986970.0,25033019.65,147635504.49,9.662,7.5886,7.5086,1.6709,0.2194,1.535,0.1772,26308225.41,26001593.78,43655895.98,67479816.5655,67479816.5655,158466699.76,3672582.52,9229226.79,-626871304.73,1766375309.5,1404197460.39,376672144.01,1801839795.14,820873147.43,0.0675,3.8979,0.1518,1.7849,-0.0311,0.0565,0.1467,0.1467,8.6174,41.0132,58.9868,32.7687,8.6174,11.0474,23.7839,-2.0626,,92.6916,9.1325,7.2233,1.6979,1.67,1.3702,1.2803,1.5274,1.352,3.3958,2.5606,8.7256,1.0956,1.1117,79.7517,20.2483,89.9386,0.5122,99.4878,94.5968,5.4032,0.4307,0.0956,10.4606,194.2319,10.3075,191.3893,,0.4075,398.8472,3.0548,1.5274,300788674.52,9.0415,9.4051,90.4762,1.1589,0.9959,1.0576,16.8436,-68.5461,-68.5461,-47.9424,-69.4533,-69.7653,-68.5698,-73.25,-47.8142,-68.5714,-3.7056,-6.3845,-3.6914,-24.6218,-24.6218,-23.4208,112.774,0.005
300590.SZ,20250425,20250331,0.0213,0.0213,0.341,0.341,1.179,0.2277,1.7298,3000137.45,6786172.71,67916616.41,9.5713,7.5055,7.406,0.7381,0.0925,0.6663,0.0756,6959202.4,7768787.75,,23978019.0479,23978019.0479,175055036.58,2767255.47,1705674.2,-612175504.73,1844400093.28,1500456856.33,387673567.92,1873568237.1,900211451.98,0.0213,4.0703,0.0774,1.9575,0.1664,0.0169,0.0521,0.0521,6.2411,43.3128,56.6872,37.4293,6.2411,13.1754,26.6334,-2.3795,,95.5619,6.7029,4.9544,0.5243,0.52,0.3636,0.3745,0.4717,0.3853,2.0972,1.498,8.7515,1.0959,1.1115,81.6769,18.3231,89.9097,0.091,99.909,97.5085,2.4915,0.2034,0.0959,10.4266,1097.4327,10.2736,1081.332,,0.1983,482.6561,1.8868,0.4717,302898442.59,6.7325,13.1754,95.5619,0.5243,0.3636,0.4717,22.7072,-72.4093,-72.4093,-38.4738,-72.2955,-72.1732,-72.3835,-80.08,-38.3157,-73.4899,0.5534,-2.2179,0.5665,-26.1229,-26.1229,-26.1229,-58.6025,4.1737
300590.SZ,20250425,20241231,0.35,0.35,2.1027,2.1027,1.1777,0.2278,1.7087,16818550.33,141791493.49,405561972.66,7.3532,5.8496,5.7823,3.7523,0.5779,4.0232,0.4688,151615970.38,158929396.35,187175277.09,727600704.2711,727600704.2711,231057483.6,2625683.64,2918776.2,-534461062.73,1830468469.42,1482009270.61,409045582.66,1864237874.89,890425141.82,0.3449,4.0479,0.6372,1.9365,0.1933,0.3456,1.5824,1.5824,16.4043,41.9454,58.0546,23.6906,16.4043,8.4638,17.5177,-2.2909,-1.828,84.319,17.4547,16.4373,8.7465,8.8,7.8191,7.7052,7.6897,8.2143,8.7465,7.7052,11.2779,1.1271,1.1374,81.7608,18.2392,87.2515,0.1566,99.8434,98.591,1.409,1.256,0.1271,7.8669,637.7053,7.7365,627.1356,,1.2383,366.9439,7.6897,7.6897,305139306.93,17.4374,9.432,92.4677,1.3359,0.9872,1.209,20.3203,9.375,9.375,-5.628,9.5271,9.1689,8.0831,-1.28,-5.4238,2.5192,5.1949,3.4809,5.4272,-4.8122,-4.8122,-25.0529,-28.9949,5.4272
300590.SZ,20241029,20240930,0.2919,0.2919,1.5102,1.5102,1.17,0.1894,1.6953,10380555.46,123563274.97,294919435.49,11.2411,8.725,8.6486,3.0633,0.4296,2.8753,0.346,131042753.63,136476200.28,,199379166.4299,199379166.4299,142267349.89,5611761.94,2981847.65,-507058474.87,1801458787.37,1456967999.26,946927676.74,1834531410.59,865758928.43,0.2916,3.987,0.5169,1.8846,0.2496,0.2971,0.434,0.434,19.3073,42.5111,57.4889,22.9795,19.3073,8.0826,16.6058,-1.7089,,81.1109,20.667,19.6723,7.4474,7.31,6.8703,6.8072,6.6809,7.0608,9.9299,9.0763,7.61,1.0824,1.1147,80.6713,19.3287,90.8721,0.1625,99.8375,94.3036,5.6964,1.6692,0.0824,12.1406,614.2331,11.9412,604.1418,,1.5741,376.6326,8.9079,6.6809,307530517.33,20.6717,8.9458,86.3082,1.9453,1.6537,1.7958,47.9525,36.1474,36.1474,-2.1764,39.6587,38.544,36.3916,18.3,-2.026,29.33,3.6123,-2.2167,3.7411,6.513,6.513,-4.9648,-48.6851,5.4601
300590.SZ,20240727,20240630,0.2151,0.2151,1.0408,1.0408,1.1644,0.1896,1.6205,5097614.62,93597314.88,203463482.13,10.856,8.1649,8.0934,1.952,0.2994,1.971,0.2405,101442018.53,103346609.39,116914150.16,134854405.4299,134854405.4299,143676191.16,2999557.68,4202997.76,-408517366.46,1764756530.55,1416070040.29,1003349676.07,1796723837.82,830510027.5,0.2151,3.9069,0.2916,1.8101,0.0302,0.2252,0.2939,0.2939,20.6668,42.6054,57.3946,20.8891,20.6668,7.6918,15.6398,-2.4425,,78.7579,22.5356,21.6409,5.5477,5.45,5.2612,5.2054,4.9711,5.3041,11.0954,10.4108,7.7637,1.0842,1.116,80.2586,19.7414,90.8077,0.2339,99.7661,95.2263,4.7737,0.9313,0.0842,11.8805,426.4863,11.6965,419.8804,,0.8868,381.5091,9.9422,4.9711,310029856.45,22.5415,7.7186,75.4538,3.5248,3.3166,3.2307,28.677,59.2154,59.2154,-6.2379,68.897,66.5654,59.2259,31.85,-6.0269,50.8809,1.5307,-4.1409,1.5304,12.6735,12.6735,7.1143,83.6719,5.5308
300590.SZ,20240422,20240331,0.08,0.08,0.4626,0.4626,1.1627,0.1896,1.6318,1362216.73,34074186.64,86753849.64,9.6012,6.8216,6.6887,0.9606,0.1323,0.8719,0.1061,36320431.66,35998776.77,,41261478.2583,41261478.2583,161745523.1,6354750.91,7742959.95,-334401569.13,1762846677.79,1414537231.02,1075105960.86,1804610185.88,835662883.37,0.0772,3.9164,0.1258,1.8214,-0.116,0.0785,0.0899,0.0899,16.6955,40.8732,59.1268,23.6706,16.6955,7.6583,18.3133,-2.301,,82.888,17.8741,16.9605,1.9895,1.99,1.913,1.7999,1.7718,1.8781,7.958,7.1996,8.9138,1.0979,1.1229,80.042,19.958,89.3617,0.4291,99.5709,93.5258,6.4742,0.351,0.0979,10.2186,232.0646,10.0251,227.6709,,0.3283,434.859,7.0872,1.7718,312803293.92,17.8741,7.6583,82.888,1.9895,1.913,1.7718,27.1956,100.0,100.0,-31.1816,102.0826,92.754,83.0644,118.08,-31.0398,74.1342,1.7775,-2.6952,1.7766,20.4899,20.4899,20.4899,-26.2248,5.1284
300590.SZ,20240422,20231231,0.32,0.32,2.2139,2.2139,1.1609,0.1896,1.5545,3113826.4,143634345.68,410352081.75,6.3572,4.4301,4.3488,3.9262,0.639,4.088,0.5095,150751158.07,146703930.52,176576999.16,295538881.6828,295538881.6828,248229619.36,3052723.29,10567721.53,-384795831.44,1732858641.36,1374262900.58,987196132.24,1776068705.83,800226480.0,0.3198,3.848,0.6752,1.7441,-0.1704,0.3197,0.6441,0.6441,14.4471,40.3985,59.6015,22.2519,14.4471,6.5323,17.0125,-1.2929,-2.8213,85.1588,15.1695,14.4428,8.4996,8.48,8.3193,7.3591,7.3613,8.0281,8.4996,7.3591,12.9159,1.1483,1.1546,80.4394,19.5606,85.474,0.595,99.405,97.9669,2.0331,1.2076,0.1483,6.7424,167.0654,6.6178,163.9766,,1.183,420.7894,7.3613,7.3613,315320876.84,15.2042,5.829,89.0318,2.7721,2.2375,2.414,18.4923,-11.1111,-11.1111,370.947,-13.0493,-12.8701,-11.4004,-7.59,371.4884,-15.3066,4.3893,3.4471,4.6122,1.3507,1.3507,33.4937,32.049,4.6122
