ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
002313.SZ,20260428,20260331,0.0263,0.0263,1.7904,1.7904,6.1256,0.1612,-6.5935,6070406.1,3789290.03,91099926.76,0.8532,0.688,0.5304,1.1122,0.3195,7.3238,0.2188,2639249.82,20421749.92,,-249970778.8934,-74841546.5234,1673289300.73,44242642.88,1275621974.01,825699506.44,-604012504.16,-362387714.73,-17775822.54,1347468941.98,-2408263154.29,0.0263,0.2048,-0.2071,-6.4323,-0.1335,0.0545,-0.6677,-0.1999,1.47,13.5906,86.4094,14.9773,1.47,1.991,11.0329,1.9534,0.7166,99.6063,1.4627,3.0466,14.0864,14.45,5.4137,0.6666,0.3216,1.6564,56.3456,2.6664,97.6559,42.6603,43.7669,68.7115,31.2885,-19.7068,94.668,5.6914,82.4681,17.5319,-0.0314,41.6601,0.0256,0.0601,-0.2018,-0.4735,-0.7315,-0.0259,175.5181,1.2864,0.3219,91041261.62,1.4721,1.991,99.6063,14.0864,5.4137,0.3216,-11.569,132.875,132.875,-206.042,137.1786,133.1007,132.9309,113.65,-206.0729,115.9393,21.1118,0.1028,21.1535,9.4118,9.4118,9.4118,104.9656,106.6015
002313.SZ,20260423,20251231,-0.61,-0.61,7.3565,7.3565,6.1256,0.1612,-6.6198,-11078059.13,-216768245.24,454012182.29,0.8482,0.7135,0.5321,3.6494,1.2982,23.729,0.8638,-236371698.86,-193487507.11,-72581972.0,368911879.01,289804456.43,1882207033.54,64864900.07,1056317874.03,573397517.94,-631874272.71,-373840513.68,-276103278.07,1114781013.86,-2418122850.42,-0.6086,0.1691,0.4784,-6.4587,0.6089,-0.5168,0.9853,0.7741,-8.2695,16.484,83.516,21.7313,-8.2695,3.6858,15.1915,2.854,-1.31,108.582,-8.1643,-7.025,-351.1435,480.2,-334.0706,-6.0681,-7.1431,-14.7044,-351.1435,-6.0681,98.0906,52.3725,49.1406,68.2462,31.7538,-20.637,94.7556,5.6782,82.0219,17.9781,0.0727,51.3724,0.0211,0.0599,-0.2104,-0.5982,-1.102,0.0596,195.2466,-7.1431,-7.1457,92649021.2,-9.5655,4.1923,126.8101,-451.3676,-424.7243,-5.6854,-0.057,-69.4444,-69.4444,328.6738,-170.172,-95.7994,-70.3721,-70.55,328.7166,-78.9191,-4.7324,-7.6452,-4.777,-7.5043,-7.5043,12.3843,-37337.0253,-4.777
002313.SZ,20251027,20250930,-0.1464,-0.1464,5.3605,5.3605,5.4961,0.1612,-6.1576,-863205.08,-53931906.98,337617175.95,0.7969,0.6681,0.4861,2.4371,0.9763,14.6068,0.633,-36024913.37,3872232.63,,70439412.63,44804740.2,1619622555.3,72110411.19,1325558122.49,1073625859.59,-709151160.73,-498889481.59,85888452.57,1334104765.9,-2245071658.11,-0.1464,0.0357,0.4795,-5.9965,-0.0085,0.0103,0.1881,0.1197,-2.726,16.8221,83.1779,19.7544,-2.726,3.4972,13.2626,2.9946,-0.1939,101.795,-1.3658,0.1929,-137.238,-140.22,-135.0761,0.1221,-1.7256,0.2935,-182.984,0.1628,99.7175,353.9823,79.4092,64.7101,35.2899,-23.4365,99.3594,1.0029,81.4277,18.5723,0.0731,353.0381,0.0044,0.0101,-0.235,-0.535,-0.6605,0.0595,210.9618,-2.3008,-1.7282,135310175.89,-2.5231,3.293,101.0575,-61.059,-50.3923,-0.3594,0.7641,30.976,30.976,308.7505,35.8874,34.3423,31.007,24.66,308.7559,-532.5895,-79.8873,-8.7315,-79.8729,-13.2224,-13.2224,-1.0438,-3.3186,-89.0936
002313.SZ,20250827,20250630,-0.1162,-0.1162,3.5102,3.5102,5.4961,0.1612,-6.1274,1111273.3,-44603895.8,216415372.76,0.8088,0.6631,0.4912,1.582,0.612,9.5394,0.4011,-28699087.76,-3484219.76,60127088.81,102657636.08,207347201.35,1685747647.71,77602892.11,1455854508.02,1106588243.97,-714431913.26,-506326059.52,105960085.35,1474618022.03,-2233769168.55,-0.1162,0.0631,0.4654,-5.9663,0.3094,-0.0093,0.2742,0.5538,-3.3064,16.4672,83.5328,20.4403,-3.3064,3.6048,13.6485,3.1869,0.2262,102.1837,-2.0456,-0.2651,-96.525,-97.24,-98.9913,-0.1063,-1.3262,-0.2423,-193.05,-0.2126,99.4205,172.5626,72.7199,66.1389,33.8611,-22.0642,98.7276,1.6033,82.2526,17.7474,0.0658,171.5673,0.0073,0.0162,-0.2219,-0.4907,-0.6456,0.0541,219.8058,-2.6524,-1.3274,136047186.33,-3.179,3.228,100.3123,-44.6074,-55.4517,-0.4167,14.4158,-14.4828,-14.4828,267.2296,5.2578,-14.15,-14.4043,-12.47,267.2011,-680.7457,-64.4507,-2.333,-64.4344,-18.509,-18.509,-12.9292,98.0643,-85.3468
002313.SZ,20250422,20250331,-0.08,-0.08,1.6364,1.6364,5.4961,0.1612,-6.0912,-2183309.18,-27757258.2,106071357.68,0.7018,0.5849,0.4276,0.7419,0.2862,4.3763,0.1865,-26507877.9,-7383628.79,,12810468.91,78627140.3,1654049904.48,70648488.79,1496833238.23,1143934234.47,-714447349.86,-903866938.28,119910023.43,1529047273.63,-2220217113.43,-0.08,0.0991,0.1953,-5.9301,-0.0261,-0.0197,0.0342,0.21,-4.8851,17.3135,82.6865,23.0049,-4.8851,4.0364,14.9844,3.9841,0.6267,104.3267,-4.3047,-1.2052,-57.8036,-58.13,-53.5885,-0.2248,-0.9112,-0.4867,-231.2144,-0.8992,99.0099,100.9999,63.4116,65.3845,34.6155,-21.9577,97.8932,2.4276,94.0953,5.9047,0.0241,100.004,0.0115,0.0248,-0.2218,-0.4773,-0.6246,0.0227,234.6174,-3.6448,-0.9116,140504101.66,-4.8659,4.0364,104.3267,-57.8036,-53.5885,-0.9112,11.9332,-229.2181,-229.2181,183.7838,-1000.0796,-4142.28,-229.4215,-239.17,183.7529,-1593.5716,-44.169,-1.8571,-44.1602,-24.0803,-24.0803,-24.0803,34.8457,-80.5487
002313.SZ,20250321,20241231,-0.36,-0.36,7.9533,7.9533,5.4961,0.1612,-6.0113,-6633939.22,-127100594.17,525673975.44,0.7046,0.5864,0.43,2.9075,1.3203,20.3177,0.8546,-114752176.03,-42726376.13,101165937.4,191016839.78,331788137.36,1723780221.54,74615963.62,1455362494.61,1174652452.53,-702100038.77,-902643992.99,148432579.7,1516919845.57,-2190276546.05,-0.3572,0.1775,0.1116,-5.8501,0.0607,-0.1141,0.5102,0.8862,-4.4931,17.6535,82.3465,21.5751,-4.4931,3.2379,15.0045,3.3327,0.0653,103.8537,-2.7951,-1.4349,-100.1927,-100.09,-95.2226,-1.2262,-3.8396,-2.6711,-100.1927,-1.2262,98.1432,53.8561,26.1054,64.9572,35.0428,-21.1775,95.942,4.3822,93.9277,6.0723,0.0137,52.8574,0.0204,0.0457,-0.2158,-0.4824,-0.5977,0.0128,213.3633,-3.8396,-3.838,140148087.84,-4.5187,2.8912,107.2886,-57.429,-58.6993,-1.5679,19.2174,62.8866,62.8866,123.0483,77.4934,65.0233,63.3128,67.72,123.0444,-10.6443,-66.8534,-9.2598,-66.8422,5.2248,5.2248,-13.0487,-181.5076,-66.8422
002313.SZ,20241031,20240930,-0.2121,-0.2121,6.1773,6.1773,5.4961,0.1612,-5.8662,-7835321.49,-71585941.82,421538630.87,0.7271,0.6148,0.4663,2.1105,0.9721,15.7115,0.6365,-66287974.26,-9010852.76,,-107235918.5,104289045.77,1847976481.59,61467401.62,1586116987.51,1320514118.91,-664251235.71,-901219554.6,287766467.89,1703867445.27,-2135963275.97,-0.2121,0.3277,-0.2297,-5.705,-0.0643,-0.0241,-0.2864,0.2785,-3.4363,18.2264,81.7736,21.1847,-3.4363,3.3376,14.5084,3.3387,0.3129,102.8661,-1.8486,-0.3896,-49.1537,-49.4,-44.3045,-0.248,-2.1873,-0.5485,-65.5383,-0.3307,96.7412,30.6861,22.4875,66.4583,33.5417,-18.3834,93.0892,7.1998,94.4788,5.5212,-0.026,29.6862,0.0351,0.0773,-0.19,-0.4188,-0.503,-0.0246,216.9174,-2.9164,-2.1858,141441915.45,-3.3346,3.5267,103.7039,-29.1563,-22.4837,-1.1354,2.601,54.5045,54.5045,-688.9744,76.1156,55.7817,54.502,62.96,-688.84,-74.0919,-38.8049,-1.1037,-38.8096,11.9913,11.9913,-6.8266,54.069,-73.8655
002313.SZ,20241031,20240930,-0.2121,-0.2121,6.1773,6.1773,5.4961,0.1612,-5.8662,-7835321.49,-71585941.82,421538630.87,0.7271,0.6148,0.4663,2.1105,0.9721,15.7115,0.6365,-66287974.26,-9010852.76,,,,1847976481.59,61467401.62,1586116987.51,1320514118.91,-664251235.71,-901219554.6,287766467.89,1703867445.27,-2135963275.97,-0.2121,0.3277,-0.2297,-5.705,-0.0643,-0.0241,,,-3.4363,18.2264,81.7736,21.1847,-3.4363,3.3376,14.5084,3.3387,0.3129,102.8661,-1.8486,-0.3896,-49.1537,-49.4,-44.3045,-0.248,-2.1873,-0.5485,-65.5383,-0.3307,96.7412,30.6861,22.4875,66.4583,33.5417,-18.3834,93.0892,7.1998,94.4788,5.5212,-0.026,29.6862,0.0351,0.0773,-0.19,-0.4188,-0.503,-0.0246,216.9174,-2.9164,-2.1858,141441915.45,-3.3346,3.5267,103.7039,-29.1563,-22.4837,-1.1354,2.601,54.5045,54.5045,-688.9744,76.1156,55.7817,54.502,62.96,-688.84,-74.0919,-38.8049,-1.1037,-38.8096,11.9913,11.9913,-6.8266,54.069,-73.8655
002313.SZ,20240810,20240630,-0.1015,-0.1015,4.3075,4.3075,5.4961,0.1612,-5.7556,1640376.98,-39656964.66,294037762.34,0.7344,0.6135,0.471,1.4273,0.6723,10.8078,0.4397,-40357809.29,8324024.89,90413841.65,-35219204.95,231591518.22,1836934044.18,35940579.82,1652025475.14,1391540736.07,-646179835.93,-882835379.8,343280206.68,1808453837.3,-2094558600.34,-0.1015,0.4309,-0.2783,-5.5944,0.0413,0.0222,-0.0941,0.6186,-2.3601,18.2324,81.7676,20.1574,-2.3601,3.2555,13.7004,3.2016,-0.0656,102.5025,-1.7595,0.5161,-21.0138,-20.95,-21.9206,0.227,-1.0378,0.496,-42.0276,0.454,95.7508,23.5338,20.2722,66.2994,33.7006,-17.5529,91.3502,8.9217,94.2873,5.7127,-0.0314,22.5336,0.0458,0.0977,-0.1833,-0.3911,-0.4644,-0.0296,212.6548,-2.0756,-1.0366,145472552.83,-2.2695,3.537,104.9185,-16.428,-17.8735,-0.7912,-2.1002,64.4732,64.4732,-420.2532,74.4924,65.557,64.4595,66.82,-420.337,-18.8502,-19.5331,0.7579,-19.521,22.7534,22.7534,18.6427,-1168.4204,-70.0964
002313.SZ,20240423,20240331,-0.0243,-0.0243,2.1554,2.1554,5.4961,0.1612,-5.6783,-905066.58,-8183766.34,142730382.46,0.7263,0.6112,0.4923,0.7134,0.3422,5.335,0.2212,-727124.15,20598579.43,,-53059875.43,53261350.6,1804303438.86,36281100.76,1616949120.0,1330499635.42,-634843931.92,-888831519.8,267751737.54,1801523748.31,-2065630845.58,-0.0243,0.5097,-0.2331,-5.5172,0.0292,0.055,-0.1417,0.1423,-1.1267,17.6871,82.3129,18.2986,-1.1267,2.9744,12.276,3.0482,-0.6398,100.0901,0.3631,2.5526,-4.6453,-4.64,-4.1827,0.5647,-0.2493,15.3013,-18.5812,2.2588,94.9322,19.7324,18.6443,64.7566,35.2434,-17.4307,89.7545,10.5928,93.9206,6.0794,-0.0269,18.7324,0.0552,0.118,-0.1836,-0.3926,-0.4771,-0.0252,206.1493,-0.9972,-0.2492,149563571.19,-0.0871,2.9744,100.0901,-4.6453,-4.1827,-0.2493,-10.8171,87.4807,87.4807,-156.4356,103.9614,99.0356,87.4902,89.3,-156.4252,60.6539,-4.8179,-0.3155,-4.8122,27.1523,27.1523,27.1523,101.5356,-68.2057
