ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
688080.SH,20240823,20240630,0.73,0.73,3.545,3.545,5.4103,0.4226,6.1885,3655401.75,49763990.15,136896203.0,6.1049,5.372,5.276,2.322,0.2645,5.6801,0.2348,58612846.03,60128008.52,65830884.47,22381977.8582,22381977.8582,160642568.53,1984520.83,10423292.3,-740773585.0,940636119.79,845510046.84,99299090.79,972410417.73,486589974.67,0.7258,13.0486,0.4639,6.6111,0.2891,0.8169,0.3041,0.3041,20.3962,52.467,47.533,28.3648,20.3962,13.9532,17.0427,-2.6311,-1.1825,77.536,25.1034,23.0447,5.7002,5.66,5.3101,5.4104,4.7886,5.1352,11.4004,10.8208,15.2462,1.1799,1.1859,89.0842,10.9158,82.8727,1.0719,98.7642,95.7111,4.2889,0.2061,0.1799,5.5498,92.1392,5.4356,90.2437,,0.1973,240.5481,9.5772,4.8068,45179197.89,25.1295,12.0307,74.7609,3.9227,3.6989,3.3053,9.0358,15.873,15.873,-57.9153,22.6007,22.6969,14.7109,15.46,-57.9155,3.7929,5.0866,4.3591,5.0863,10.2863,10.2863,8.7662,98.7498,10.519
688080.SH,20240823,20240630,0.73,0.73,3.545,3.545,5.4103,0.4226,6.1885,3655401.75,49763990.15,136896203.0,6.1049,5.372,5.276,2.322,0.2645,5.6801,0.2348,58612846.03,60128008.52,65830884.47,,,160642568.53,1984520.83,10423292.3,-740773585.0,940636119.79,845510046.84,99299090.79,972410417.73,486589974.67,0.7258,13.0486,0.4639,6.6111,0.2891,0.8169,,,20.3962,52.467,47.533,28.3648,20.3962,13.9532,17.0427,-2.6311,-1.1825,77.536,25.1034,23.0447,5.7002,5.66,5.3101,5.4104,4.7886,5.1352,11.4004,10.8208,15.2462,1.1799,1.1859,89.0842,10.9158,82.8727,1.0719,98.7642,95.7111,4.2889,0.2061,0.1799,5.5498,92.1392,5.4356,90.2437,,0.1973,240.5481,9.5772,4.8068,45179197.89,25.1295,12.0307,74.7609,3.9227,3.6989,3.3053,9.0358,15.873,15.873,-57.9153,22.6007,22.6969,14.7109,15.46,-57.9155,3.7929,5.0866,4.3591,5.0863,10.2863,10.2863,8.7662,98.7498,10.519
688080.SH,20240419,20240331,0.2213,0.2213,1.4425,1.4425,5.3782,0.4226,5.8541,1537209.19,14752629.67,56084390.0,6.3346,5.572,5.4842,1.0834,0.1098,2.293,0.0972,19554847.92,19305896.68,,6316855.1556,6316855.1556,148361279.78,2210072.16,12249509.21,-715701832.66,912892817.16,818696116.25,95853576.88,946753508.21,461972680.37,0.2213,12.6719,0.2739,6.2767,-0.0104,0.2623,0.0858,0.0858,15.3762,52.8267,47.1733,33.5207,15.3762,16.7554,19.6921,-2.9268,-2.2005,81.581,20.651,18.1845,1.7643,1.76,1.5978,1.7672,1.4943,1.5333,7.0572,7.0688,14.838,1.1742,1.1832,88.5942,11.4058,83.1926,1.2938,98.5128,94.257,5.743,0.1314,0.1742,5.7282,76.1397,5.6067,74.5248,,0.1238,281.0045,5.9772,1.4911,45909841.44,20.65,16.7554,81.581,1.7643,1.5978,1.4943,18.9896,24.7463,24.7463,-49.7616,84.1715,83.6377,74.6498,88.5,-29.6653,55.5564,2.0528,0.8917,2.0532,12.5797,12.5797,12.5797,-10.8926,12.2743
688080.SH,20240419,20231231,1.49,1.49,6.7027,6.7027,5.3461,0.4226,5.6327,7112145.58,86838514.84,253927776.22,5.9265,5.2901,5.201,4.2478,0.561,10.6636,0.4959,85961595.63,100406724.96,109626117.66,179713742.5595,179713742.5595,156949069.25,2398109.45,12574184.82,-719936296.4,894191907.95,799519373.09,72350286.91,928279486.7,445682841.51,1.2765,12.417,2.5851,6.0553,2.3379,1.3642,2.4417,2.4417,19.0919,51.4724,48.5276,32.7556,19.0919,15.2119,18.8877,-1.3439,-0.9324,82.5752,21.3071,20.3529,10.8279,10.88,10.0082,10.0926,9.4673,10.2488,10.8279,10.0926,15.807,1.1877,1.1466,88.432,11.568,82.215,1.3546,98.452,94.3981,5.6019,1.1724,0.1877,5.3159,72.6814,5.2012,71.1133,,1.1067,231.7606,9.4673,9.4436,46691281.85,21.297,17.4834,83.7043,2.7724,2.7279,2.4348,50.3056,55.2083,55.2083,134.8596,38.5077,36.7461,33.5476,39.69,228.8171,20.0353,-20.5307,20.5679,11.2569,27.4904,27.4904,39.1907,-9.1564,11.2569
688080.SH,20231026,20230930,0.94,0.94,4.7828,4.7828,5.3781,0.3571,5.3579,6710212.25,62189905.67,178422524.34,7.2989,6.5638,6.4003,2.8572,0.4142,7.5947,0.3653,62934066.32,77792952.42,,102549082.1038,102549082.1038,119173127.66,1651629.73,10085481.89,-656113158.5,876935537.32,779298169.72,117646027.37,904450117.79,420632299.01,0.9361,12.1362,1.6193,5.715,1.4785,1.0569,1.3933,1.3933,19.4489,50.6857,49.3143,31.0809,19.4489,14.3,18.6522,-1.8713,-1.4221,82.1219,22.8708,22.0992,8.0365,8.13,7.2538,8.0725,7.1044,7.6366,10.7153,10.7633,12.7683,1.1464,1.124,88.0757,11.9243,85.5317,1.1151,98.7606,94.5072,5.4928,0.9633,0.1464,6.8233,88.567,6.6988,86.9503,,0.9104,236.9633,9.4725,7.1497,46866646.25,22.8691,16.3082,83.0973,2.5345,2.1663,2.2047,32.9621,-2.0833,-2.0833,334.4781,30.8458,30.1123,36.4029,37.47,508.216,23.1673,-22.3278,13.656,8.7407,23.3288,23.3288,33.4968,-34.7684,10.7461
688080.SH,20230823,20230630,0.63,0.63,3.2144,3.2144,5.3206,0.3571,5.0544,3466699.07,43102005.74,115446424.31,8.0087,7.1878,7.0222,1.855,0.2836,5.2184,0.2503,43422471.8,52043407.92,56037519.33,77731038.1691,77731038.1691,104861732.87,1856584.78,11056976.23,-624441570.67,853424925.31,762933702.65,131428283.46,881303907.69,398300885.9,0.6327,11.8066,1.1023,5.4116,1.0884,0.7071,1.0561,1.0561,19.5578,48.7975,51.2025,28.9262,19.5578,13.3201,18.0775,-2.4714,-1.3876,81.646,22.5819,21.998,5.5097,5.49,5.0995,5.5069,4.8961,5.2719,11.0194,11.0138,11.9203,1.1353,1.1181,88.2357,11.7643,86.3771,1.2546,98.6022,92.4259,7.5741,0.7453,0.1353,7.3783,78.5915,7.2462,77.1843,,0.6889,231.9675,9.7922,4.9276,44837348.34,22.5877,12.0781,75.5241,4.3821,4.1508,3.9003,36.8765,-13.6986,-13.6986,875.4867,15.2017,15.129,22.0639,26.89,1269.5468,10.1712,-24.4373,9.5264,5.7879,18.9097,18.9097,3.3571,248.7835,10.7947
688080.SH,20230426,20230331,0.1774,0.1774,1.7938,1.7938,7.7683,0.5,6.5081,1500712.94,7826428.74,45136701.36,9.1448,8.0968,7.891,0.7487,0.1168,2.0775,0.1033,8598298.15,11349101.02,,23883376.1233,23883376.1233,86968295.73,881694.03,5234205.38,-575883133.44,816977811.94,729143258.04,150580193.5,836650713.13,368434198.56,0.1774,15.8012,0.5452,7.0081,0.4988,0.2159,0.4543,0.4543,9.5153,47.8631,52.1369,37.404,9.5153,15.194,21.0069,1.2031,-1.3488,90.8823,12.6235,12.0346,1.1291,1.13,0.9474,1.2427,0.9825,1.0247,4.5164,4.9708,10.0686,1.112,1.1056,88.5522,11.4478,88.3696,0.6256,99.2899,96.1738,3.8262,0.3202,0.112,8.9243,158.7079,8.7768,156.0844,,0.3079,290.5017,3.93,1.0213,44951220.7,12.6596,15.194,90.8823,1.1291,0.9474,0.9825,30.3953,373.0667,373.0667,1267.4518,186.7991,187.5527,374.6007,1061.13,1269.7464,328.9236,1.1283,2.4848,1.1284,53.834,53.834,53.834,-17.1024,10.6492
688080.SH,20230426,20230331,0.1774,0.1774,1.7938,1.7938,7.7683,0.5,6.5081,1500712.94,7826428.74,45136701.36,9.1448,8.0968,7.891,0.7487,0.1168,2.0775,0.1033,8598298.15,11349101.02,,23883376.1233,23883376.1233,86968295.73,881694.03,5234205.38,-575883133.44,816977811.94,729143258.04,150580193.5,836650713.13,368434198.56,0.1774,15.8012,0.5452,7.0081,0.4988,0.2159,0.4543,0.4543,9.5153,47.8631,52.1369,37.404,9.5153,15.194,21.0069,1.2031,-1.3488,90.8823,12.6235,12.0346,1.1291,1.13,0.9474,1.2427,0.9825,1.0247,4.5164,4.9708,10.0686,1.112,1.1056,88.5522,11.4478,88.3696,0.6256,99.2899,96.1738,3.8262,0.3202,0.112,8.9243,158.7079,8.7768,156.0844,,0.3079,290.5017,3.93,1.0213,44951220.7,12.6596,15.194,90.8823,1.1291,0.9474,0.9825,30.3953,373.0667,373.0667,1267.4518,186.7991,187.5527,374.6007,1061.13,1269.7464,328.9236,1.1283,2.4848,1.1284,53.834,53.834,53.834,-17.1024,10.6492
688080.SH,20230426,20221231,1.34,1.34,7.3604,7.3604,7.7543,0.5,6.3307,8185893.34,62164029.99,186052653.89,10.3937,9.1904,8.9197,2.9919,0.4951,8.1901,0.4378,56510522.59,75525639.86,83773748.44,42360496.8511,42360496.8511,73858344.85,0.0,6026640.56,-548868658.99,808458836.93,720136149.73,168043784.78,828227711.65,359107056.88,1.3382,15.6249,1.1007,6.8307,1.5076,1.4366,0.8058,0.8058,18.1941,48.0814,51.9186,33.0819,18.1941,15.2051,20.5966,-2.7198,-0.2938,85.396,19.6123,19.518,8.973,8.97,7.9289,8.5447,7.9651,8.7642,8.973,8.5447,8.8556,1.0972,1.1274,88.3283,11.6717,89.621,0.7277,99.1805,95.9646,4.0354,0.7548,0.0972,10.2828,136.3016,10.1203,134.1475,,0.7243,297.0294,7.9651,7.9591,45834607.8,19.8555,18.134,92.2857,2.4371,2.0792,2.2025,37.6952,-33.0,-33.0,49.7551,-35.8694,-36.7298,-32.9674,-12.43,50.1515,-39.0751,9.7239,4.2037,10.0249,-13.9224,-13.9224,-8.9745,-5.2429,10.0249
688080.SH,20230426,20221231,1.34,1.34,7.3604,7.3604,7.7543,0.5,6.3307,8185893.34,62164029.99,186052653.89,10.3937,9.1904,8.9197,2.9919,0.4951,8.1901,0.4378,56510522.59,75525639.86,83773748.44,42360496.8511,42360496.8511,73858344.85,0.0,6026640.56,-548868658.99,808458836.93,720136149.73,168043784.78,828227711.65,359107056.88,1.3382,15.6249,1.1007,6.8307,1.5076,1.4366,0.8058,0.8058,18.1941,48.0814,51.9186,33.0819,18.1941,15.2051,20.5966,-2.7198,-0.2938,85.396,19.6123,19.518,8.973,8.97,7.9289,8.5447,7.9651,8.7642,8.973,8.5447,8.8556,1.0972,1.1274,88.3283,11.6717,89.621,0.7277,99.1805,95.9646,4.0354,0.7548,0.0972,10.2828,136.3016,10.1203,134.1475,,0.7243,297.0294,7.9651,7.9591,45834607.8,19.8555,18.134,92.2857,2.4371,2.0792,2.2025,37.6952,-33.0,-33.0,49.7551,-35.8694,-36.7298,-32.9674,-12.43,50.1515,-39.0751,9.7239,4.2037,10.0249,-13.9224,-13.9224,-8.9745,-5.2429,10.0249
688080.SH,20221028,20220930,0.96,0.96,5.4293,5.4293,7.8032,0.4659,5.9875,5272859.81,45239344.22,135791799.28,8.8492,7.576,7.3205,2.1373,0.3654,5.9884,0.3232,48678779.63,61139059.33,,-2726381.0094,-2726381.0094,86879701.7,0.0,6391326.58,-311445165.26,792047251.63,706203618.33,391458934.25,813704381.27,339269337.58,0.9608,15.342,0.3727,6.4534,-3.0305,1.1629,-0.0519,-0.0519,17.7106,47.5744,52.4256,29.4362,17.7106,14.1633,19.5445,-4.2716,-0.2619,82.9455,21.5569,21.42,6.5044,6.36,5.8255,6.9229,5.724,6.3847,8.6725,9.2305,10.3567,1.1155,1.1372,88.4065,11.5935,87.9482,0.7855,99.1228,96.4624,3.5376,0.2178,0.1155,8.6476,126.197,8.4919,123.9253,,0.2101,324.3765,7.632,5.7196,46668814.98,21.6768,18.1837,86.3281,1.554,1.4169,1.3748,15.8104,-45.1429,-45.1429,28.0316,-41.3279,-42.7002,-45.0419,-28.23,28.4004,-50.4197,7.7373,4.0302,8.0327,-15.555,-15.555,-38.2609,-64.1086,10.8468
688080.SH,20221028,20220930,0.96,0.96,5.4293,5.4293,7.8032,0.4659,5.9875,5272859.81,45239344.22,135791799.28,8.8492,7.576,7.3205,2.1373,0.3654,5.9884,0.3232,48678779.63,61139059.33,,-205726381.0094,-205726381.0094,86879701.7,0.0,6391326.58,-311445165.26,792047251.63,706203618.33,391458934.25,813704381.27,339269337.58,0.9608,15.342,0.3727,6.4534,-3.0305,1.1629,-3.9132,-3.9132,17.7106,47.5744,52.4256,29.4362,17.7106,14.1633,19.5445,-4.2716,-0.2619,82.9455,21.5569,21.42,6.5044,6.36,5.8255,6.9229,5.724,6.3847,8.6725,9.2305,10.3567,1.1155,1.1372,88.4065,11.5935,87.9482,0.7855,99.1228,96.4624,3.5376,0.2178,0.1155,8.6476,126.197,8.4919,123.9253,,0.2101,324.3765,7.632,5.7196,46668814.98,21.6768,18.1837,86.3281,1.554,1.4169,1.3748,15.8104,-45.1429,-45.1429,28.0316,-41.3279,-42.7002,-45.0419,-28.23,28.4004,-50.4197,7.7373,4.0302,8.0327,-15.555,-15.555,-38.2609,-64.1086,10.8468
