ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
300552.SZ,20260423,20260331,-0.1223,-0.1223,1.1156,1.1156,3.6056,0.5679,1.8068,4286755.85,-30352436.86,69283629.44,1.947,1.4985,1.4308,0.2893,0.1457,0.7324,0.0882,-34369406.25,-25624360.27,,-70772692.86,-47772692.86,720571130.04,87454501.03,104071617.6,-217467244.83,1505099858.75,780956152.73,563488907.9,1860430292.88,506128274.37,-0.1223,8.1451,-0.2908,2.3747,-0.1673,-0.1202,-0.3321,-0.2241,-11.0252,29.138,70.862,43.159,-11.0252,18.4042,24.3601,0.3947,,114.4544,-10.7175,-10.7766,-1.4903,-1.49,-1.7354,-0.9509,-0.9728,-1.3928,-5.9612,-3.8036,34.1807,1.5193,1.5407,60.1696,39.8304,56.4034,5.594,93.3109,90.4117,9.5883,-0.0752,0.5193,1.9033,16.6807,1.6502,14.4622,,-0.068,498.3227,-3.8912,-0.9673,343540875.38,-10.8616,18.4042,114.4544,-1.4903,-1.7354,-0.9728,-26.0651,49.1265,49.1265,-39.3388,47.4755,46.7002,49.1369,53.44,-39.3475,45.4787,-1.4805,-1.934,-1.4809,25.3388,25.3388,25.3388,59.5851,-6.7097
300552.SZ,20260331,20251231,-0.8496,-0.8496,5.1329,5.1329,3.6056,0.5679,1.9291,18352044.79,-199420891.46,354826869.48,1.9018,1.5221,1.4615,1.2145,0.6256,3.4141,0.3871,-223545528.88,-164911140.79,-104094959.76,42974038.39,2963007.83,780062051.02,66373062.66,92044501.26,-264480013.73,1536538678.54,786468537.86,521988524.13,1874647387.17,532193955.38,-0.8496,8.2675,0.1566,2.497,-0.0282,-0.7737,0.2016,0.0139,-15.8612,32.434,67.566,51.6272,-15.8612,20.8802,30.2054,0.5416,-3.372,120.4338,-15.506,-15.0742,-9.8563,-10.28,-10.8553,-5.8349,-6.1396,-8.5006,-9.8563,-5.8349,34.4892,1.5265,1.5385,60.9528,39.0472,56.4679,4.91,93.9952,92.9276,7.0724,0.0383,0.5265,1.8776,19.1438,1.6373,16.6934,,0.0356,468.1904,-6.1396,-6.4066,342147056.05,-15.5486,20.2946,119.0836,-3.6494,-3.5242,-2.2342,37.9481,53.1022,53.1022,115.96,56.0892,56.2284,53.1041,50.44,115.9632,49.1117,-7.845,-7.1769,-7.8454,17.6089,17.6089,31.875,-415.0171,-7.8454
300552.SZ,20251030,20250930,-0.5449,-0.5449,3.2427,3.2427,3.4597,0.5679,2.2337,20580560.52,-136726129.38,221750040.48,1.9294,1.5122,1.4262,0.7582,0.3902,2.1772,0.2423,-146665410.38,-103866687.05,,-186006685.33,-83006685.33,647169025.08,69635233.06,241951532.88,-68814539.85,1566560136.17,820533760.78,745491102.66,2056889031.78,597117233.19,-0.5449,8.4262,-0.5607,2.8016,-0.2279,-0.4873,-0.8727,-0.3895,-16.2253,32.0848,67.9152,55.9061,-16.2253,21.2216,34.11,0.5746,,121.2209,-15.4209,-15.0284,-6.2646,-6.26,-7.3747,-3.6411,-3.9311,-5.2648,-8.3528,-4.8548,34.566,1.5283,1.5386,61.4136,38.5864,56.4792,11.763,87.3118,92.0873,7.9127,-0.1353,0.5283,1.8732,7.4226,1.634,6.4747,,-0.1246,569.6635,-5.2415,-4.0716,336302255.04,-15.463,16.5381,108.7197,-0.877,-0.971,-0.4852,0.3245,51.0774,51.0774,46.6762,54.2036,54.3564,51.073,44.42,46.6791,43.5535,-6.076,-5.3822,-6.0761,10.6327,10.6327,9.3517,73.2787,-13.3213
300552.SZ,20250826,20250630,-0.4707,-0.4707,1.9759,1.9759,3.4597,0.5679,2.3079,18885763.97,-119211217.61,132319843.56,1.9173,1.5057,1.4275,0.4594,0.2351,1.3186,0.1464,-123121886.5,-92417942.44,-56026115.46,-126550113.38,-29050113.38,679488577.03,69585232.76,243092256.92,-85531317.76,1586155558.45,834259913.3,735587122.34,2071631995.33,612937348.41,-0.4707,8.5006,-0.5648,2.8758,-0.2068,-0.4336,-0.5938,-0.1363,-23.405,31.42,68.58,65.0772,-23.405,24.2243,40.3052,0.5477,,129.2359,-22.4007,-21.9451,-5.3883,-5.39,-6.4026,-3.2133,-3.4271,-4.6542,-10.7766,-6.4266,35.1744,1.5426,1.5447,61.8178,38.1822,56.2326,11.7343,87.4555,91.662,8.338,-0.1324,0.5426,1.8261,7.453,1.5987,6.5249,,-0.1213,625.0969,-6.8542,-3.4883,340318482.96,-22.371,22.4771,122.0686,-2.6727,-2.9422,-1.7273,-32.7946,32.9774,32.9774,18.8739,35.1913,35.832,32.9785,24.4,18.8818,20.1557,-5.2467,-3.7785,-5.2472,11.4699,11.4699,5.8172,5.563,-16.0597
300552.SZ,20250426,20250331,-0.2404,-0.2404,0.8901,0.8901,3.4597,0.5679,2.5382,13936203.13,-65182963.02,60792183.06,1.9226,1.5166,1.4394,0.2034,0.1028,0.6023,0.0647,-72049877.28,-47781697.87,,-87890987.32,-37890987.32,773720080.43,73969399.41,202163607.72,42614160.76,1623812829.26,888389445.19,710559459.39,2087810495.03,662016042.16,-0.2404,8.7309,-0.2087,3.1061,-0.9691,-0.2242,-0.4124,-0.1778,-25.7518,32.0452,67.9548,69.7228,-25.7518,26.3558,42.8383,0.5287,,137.9794,-25.575,-25.187,-2.7166,-2.72,-3.4553,-1.6288,-1.6654,-2.3099,-10.8664,-6.5152,35.764,1.5568,1.555,63.0664,36.9336,55.3164,9.683,89.1288,91.7199,8.2801,-0.0462,0.5568,1.7725,9.2046,1.5467,8.0322,38.105,-0.0424,709.5402,-6.6616,-1.747,331693855.05,-25.542,26.3558,137.9794,-2.7166,-3.4553,-1.6654,-23.4448,35.3763,35.3763,45.2949,36.1754,36.2776,35.3641,20.97,45.3014,22.627,-2.6797,0.1375,-2.6802,19.2405,19.2405,19.2405,68.4114,-16.4619
300552.SZ,20250426,20250331,-0.2404,-0.2404,0.8901,0.8901,3.4597,0.5679,2.5382,13936203.13,-65182963.02,60792183.06,1.9226,1.5166,1.4377,0.2034,0.1028,0.6023,0.0647,-72049877.28,-47781697.87,,,,773720080.43,73969399.41,202163607.72,42614160.76,1623812829.26,888389445.19,918044579.39,2087810495.03,662016042.16,-0.2404,8.7309,-0.2087,3.1061,-0.9691,-0.2242,,,-25.7518,32.0452,67.9548,69.7228,-25.7518,26.3558,42.8383,0.5287,,137.9794,-25.575,-25.187,-2.7166,-2.72,-3.4553,-1.6288,-1.6654,-2.3099,-10.8664,-6.5152,35.764,1.5568,1.555,63.0664,36.9336,55.3164,9.683,89.1288,91.7199,8.2801,-0.0462,0.5568,1.7725,9.2046,1.5467,8.0322,38.105,-0.0424,709.5402,-6.6616,-1.747,331693855.05,-25.542,26.3558,137.9794,-2.7166,-3.4553,-1.6654,-23.4448,35.3763,35.3763,45.2949,36.1754,36.2776,35.3641,20.97,45.3014,22.627,-2.6797,0.1375,-2.6802,19.2405,19.2405,19.2405,68.4114,-16.4619
300552.SZ,20250412,20241231,-1.8116,-1.8116,4.3644,4.3644,3.4597,0.5679,2.7787,16305123.35,-402413189.44,271371301.19,2.0109,1.6017,1.5348,0.9249,0.4687,2.8626,0.3003,-439614322.7,-382791741.61,-319485018.64,140174276.79,207625876.79,775633274.12,72494399.4,158666310.31,-212382964.43,1689673551.51,924540816.01,692417148.65,2083342554.94,713262802.05,-1.8116,8.9713,-0.9812,3.3466,0.7318,-1.796,0.6577,0.9742,-41.4223,29.1734,70.8266,67.3941,-41.4223,23.8382,42.9589,0.597,-6.3339,147.2602,-41.5307,-41.1516,-18.3098,-20.19,-19.083,-12.3599,-12.4412,-16.9442,-18.3098,-12.3599,34.3443,1.5231,1.4687,62.7364,37.2636,57.6391,7.6159,91.7798,90.8387,9.1613,-0.2287,0.5231,1.8992,12.051,1.6783,10.6492,,-0.2077,600.3255,-12.4412,-12.4669,336046381.29,-41.7773,30.2606,156.9277,-7.466,-7.8513,-5.0222,4.9049,-0.1493,-0.1493,20.1497,2.2658,2.5385,-0.1498,-0.12,20.1528,-20.7514,-17.0614,-10.1504,-17.0611,2.3344,2.3344,-16.8808,-76.2115,-17.0611
300552.SZ,20241029,20240930,-1.1138,-1.1138,2.9311,2.9311,3.5121,0.5679,3.4764,8629134.4,-246014378.26,163424977.41,2.1955,1.7537,1.6758,0.5986,0.3025,1.9164,0.1961,-265708001.44,-230310253.42,,-305067483.27,-170615883.27,711697894.65,76000725.82,233847222.3,73797720.66,1849993211.75,1088810297.11,1127834339.98,2321312110.77,861974644.73,-1.1138,9.7212,-1.0515,4.0443,-0.1787,-1.0806,-1.4313,-0.8005,-37.3973,26.16,73.84,67.7369,-37.3973,20.6976,46.2588,0.7804,,142.5328,-37.2531,-36.8665,-10.8461,-10.85,-11.2404,-7.2292,-7.3333,-9.6846,-14.4615,-9.6389,32.8576,1.4894,1.4556,64.3157,35.6843,59.5042,10.0739,89.2562,89.1562,10.8438,-0.2461,0.4894,2.0282,8.8601,1.811,7.9111,25.0684,-0.2194,685.4072,-9.7777,-7.4513,338389519.97,-37.4797,18.2695,137.5741,-4.146,-4.176,-2.7712,-30.6646,-20.4759,-20.4759,15.3109,-14.2409,-15.632,-20.4744,-15.0,15.3103,-45.6207,-10.1287,-4.7088,-10.1285,15.3773,15.3773,12.5848,-25.3359,-17.2684
300552.SZ,20240817,20240630,-0.7023,-0.7023,1.7726,1.7726,3.5061,0.5679,3.8878,7994700.65,-157686042.73,106110469.82,2.298,1.8372,1.7631,0.3583,0.1796,1.1538,0.117,-172931940.91,-144519751.87,-112726253.71,-159869457.47,-62417857.47,742153476.23,76025725.81,203249694.26,71250943.26,1937142881.22,1173299062.42,1203071451.63,2376843005.88,949668546.51,-0.7023,10.1269,-0.6962,4.4558,-0.3133,-0.6781,-0.7501,-0.2929,-38.7181,28.0865,71.9135,72.5141,-38.7181,22.2846,49.4295,0.7999,,145.7736,-38.5289,-38.2531,-6.7069,-6.71,-7.0651,-4.4759,-4.5303,-6.0069,-13.4138,-8.9518,31.9694,1.4699,1.4467,65.0144,34.9856,60.63,8.5512,90.809,88.4961,11.5039,-0.1642,0.4699,2.1131,10.6194,1.8965,9.5309,27.1876,-0.1453,772.3183,-9.0606,-4.6361,341604865.74,-38.862,21.0116,138.0313,-3.2105,-3.4296,-2.1887,-30.6708,-17.3238,-17.3238,24.8326,-12.2393,-13.5598,-17.3304,-13.85,24.8254,-39.695,-6.378,-2.0725,-6.3777,17.2785,17.2785,1.0043,8.5154,-16.0096
300552.SZ,20240817,20240630,-0.7023,-0.7023,1.7726,1.7726,3.5061,0.5679,3.8878,7994700.65,-157686042.73,106110469.82,2.298,1.8372,1.7631,0.3583,0.1796,1.1538,0.117,-172931940.91,-144519751.87,-112726253.71,,,742153476.23,76025725.81,203249694.26,71250943.26,1937142881.22,1173299062.42,1203071451.63,2376843005.88,949668546.51,-0.7023,10.1269,-0.6962,4.4558,-0.3133,-0.6781,,,-38.7181,28.0865,71.9135,72.5141,-38.7181,22.2846,49.4295,0.7999,,145.7736,-38.5289,-38.2531,-6.7069,-6.71,-7.0651,-4.4759,-4.5303,-6.0069,-13.4138,-8.9518,31.9694,1.4699,1.4467,65.0144,34.9856,60.63,8.5512,90.809,88.4961,11.5039,-0.1642,0.4699,2.1131,10.6194,1.8965,9.5309,27.1876,-0.1453,772.3183,-9.0606,-4.6361,341604865.74,-38.862,21.0116,138.0313,-3.2105,-3.4296,-2.1887,-30.6708,-17.3238,-17.3238,24.8326,-12.2393,-13.5598,-17.3304,-13.85,24.8254,-39.695,-6.378,-2.0725,-6.3777,17.2785,17.2785,1.0043,8.5154,-16.0096
