ts_code,ann_date,end_date,eps,dt_eps,total_revenue_ps,revenue_ps,capital_rese_ps,surplus_rese_ps,undist_profit_ps,extra_item,profit_dedt,gross_margin,current_ratio,quick_ratio,cash_ratio,ar_turn,ca_turn,fa_turn,assets_turn,op_income,ebit,ebitda,fcff,fcfe,current_exint,noncurrent_exint,interestdebt,netdebt,tangible_asset,working_capital,networking_capital,invest_capital,retained_earnings,diluted2_eps,bps,ocfps,retainedps,cfps,ebit_ps,fcff_ps,fcfe_ps,netprofit_margin,grossprofit_margin,cogs_of_sales,expense_of_sales,profit_to_gr,saleexp_to_gr,adminexp_of_gr,finaexp_of_gr,impai_ttm,gc_of_gr,op_of_gr,ebit_of_gr,roe,roe_waa,roe_dt,roa,npta,roic,roe_yearly,roa2_yearly,debt_to_assets,assets_to_eqt,dp_assets_to_eqt,ca_to_assets,nca_to_assets,tbassets_to_totalassets,int_to_talcap,eqt_to_talcapital,currentdebt_to_debt,longdeb_to_debt,ocf_to_shortdebt,debt_to_eqt,eqt_to_debt,eqt_to_interestdebt,tangibleasset_to_debt,tangasset_to_intdebt,tangibleasset_to_netdebt,ocf_to_debt,turn_days,roa_yearly,roa_dp,fixed_assets,profit_to_op,q_saleexp_to_gr,q_gc_to_gr,q_roe,q_dt_roe,q_npta,q_ocf_to_sales,basic_eps_yoy,dt_eps_yoy,cfps_yoy,op_yoy,ebt_yoy,netprofit_yoy,dt_netprofit_yoy,ocf_yoy,roe_yoy,bps_yoy,assets_yoy,eqt_yoy,tr_yoy,or_yoy,q_sales_yoy,q_op_qoq,equity_yoy
301608.SZ,20260421,20260331,0.6192,0.6192,4.699,4.699,12.3966,0.4439,11.1542,4267539.8,50835581.34,102612448.99,3.4916,2.9942,2.9647,1.7053,0.1733,2.8994,0.1445,54547908.46,58276844.22,,-57715698.8473,-57715698.8473,699576767.23,4330881.11,77614.26,-375726424.13,2163337200.82,1743271928.44,-13007094.36,2224353289.6,1032108356.53,0.6192,24.9947,-0.0586,11.598,-6.8255,0.6549,-0.6486,-0.6486,13.1775,24.5389,75.4611,10.398,13.1775,1.7597,8.366,0.2722,-0.3485,86.9553,14.3293,13.9364,2.5084,2.51,2.3142,2.0135,1.9038,2.4358,10.0336,8.054,24.0411,1.3165,1.3176,83.4258,16.5742,73.8779,0.0035,99.9965,99.3848,0.6152,-0.0074,0.3165,3.1595,28658.08,3.073,27872.9347,,-0.0074,140.7962,7.6152,1.9038,420631026.67,14.3499,1.7597,86.9553,2.5084,2.3142,1.9038,-1.2464,36.7189,36.7189,-123.487,36.5687,36.9124,36.7231,51.61,-123.4739,25.9955,2.5403,2.3711,2.5403,20.3286,20.3286,20.3286,-0.616,8.5143
301608.SZ,20260421,20251231,2.6376,2.6376,19.2327,19.2327,12.3966,0.3981,10.5807,24021532.12,210701087.74,414727082.14,3.4682,3.0762,3.0444,7.7867,0.7655,11.3051,0.6397,225716260.15,256705099.25,279016959.16,238731040.525,238731040.525,686140563.77,4538848.23,584233.09,-982625416.66,2107715132.04,1694934292.12,-92846445.1,2169756787.29,977005235.39,2.6376,24.3755,3.5516,10.9788,0.4297,2.8847,2.6827,2.6827,13.7143,24.2315,75.7685,10.3389,13.7143,1.9262,8.584,-0.1712,-0.2083,86.8119,15.243,14.9987,11.2344,11.21,10.0847,9.5951,8.7734,11.0483,11.2344,9.5951,24.1664,1.3187,1.2805,83.2616,16.7384,73.6851,0.0269,99.9731,99.3413,0.6587,0.4602,0.3187,3.138,3712.8547,3.0491,3607.6613,,0.4572,106.682,8.7734,8.7734,416211798.47,15.2415,1.9793,88.114,2.5326,2.3089,1.9545,21.1313,14.1522,14.1522,56.032,35.3268,35.5013,33.6499,30.84,56.0274,23.8089,7.9489,14.862,7.9485,22.1046,22.1046,23.4176,-26.2662,7.9485
301608.SZ,20251024,20250930,2.028,2.028,14.2928,14.2928,12.3966,0.3573,10.0119,19229163.63,161244389.56,303273473.02,3.9178,3.5243,3.5002,5.4788,0.5873,8.2936,0.491,173464802.46,197597423.45,,122762844.607,122762844.607,565098332.15,3826520.76,7014728.71,-416810597.36,2053715799.95,1669196918.65,-29040208.44,2121938216.24,922756168.72,2.028,23.7659,2.5077,10.3692,-5.8562,2.2204,1.3795,1.3795,14.1891,23.8439,76.1561,9.5817,14.1891,1.9078,7.8853,-0.2115,-0.1965,86.3619,15.7712,15.5354,8.7516,8.67,7.8191,7.6275,6.9665,8.6021,11.6688,10.17,21.4035,1.2723,1.2562,83.292,16.708,76.3218,0.3306,99.6694,99.3294,0.6706,0.3901,0.2723,3.6721,301.4975,3.5659,292.7719,,0.3875,103.8297,9.2887,6.9665,384330380.23,15.7705,1.803,84.2759,3.4596,3.1906,2.7495,34.6027,7.8953,7.8953,71.5722,33.1115,33.3682,33.9471,28.57,71.571,24.6773,5.2492,8.0527,5.2488,21.6573,21.6573,24.3149,9.0954,7.435
301608.SZ,20250828,20250630,1.2112,1.2112,9.0458,9.0458,12.3966,0.3573,9.7014,13575771.43,94207317.36,185185946.41,4.2999,3.8481,3.8219,3.3568,0.3776,5.2049,0.3165,100045281.33,117205930.24,128531730.12,2708705.2407,2708705.2407,498042095.19,3940814.97,7394067.08,-309737989.51,2029173669.58,1667687539.84,65108796.57,2094682748.5,895121362.61,1.2112,23.4553,0.6921,10.0587,-7.0555,1.3171,0.0304,0.0304,13.3894,23.0048,76.9952,9.8197,13.3894,1.9686,7.9885,-0.1374,-0.2225,87.5718,14.7613,14.56,5.2619,5.24,4.5991,4.6081,4.2376,5.1795,10.5238,9.2162,19.6166,1.244,1.2417,83.6868,16.3132,78.1454,0.353,99.647,99.2152,0.7848,0.1219,0.244,4.0977,282.2924,3.9836,274.4327,,0.1209,110.9218,8.4752,4.2376,359591616.87,14.7574,1.677,85.7265,3.2623,2.9334,2.6172,8.6099,-10.9412,-10.9412,-33.3044,17.9653,18.2361,19.0658,10.86,-11.0604,-37.469,3.8737,4.2702,3.8736,20.1672,20.1672,8.3636,70.8289,90.4109
301608.SZ,20250828,20250630,1.2112,1.2112,9.0458,9.0458,12.3966,0.3573,9.7014,13575771.43,94207317.36,185185946.41,4.2999,3.8481,3.8219,3.3568,0.3776,5.2049,0.3165,100045281.33,117205930.24,128531730.12,,,498042095.19,3940814.97,7394067.08,-309737989.51,2029173669.58,1667687539.84,1357892850.58,2094682748.5,895121362.61,1.2112,23.4553,0.6921,10.0587,-7.0555,1.3171,,,13.3894,23.0048,76.9952,9.8197,13.3894,1.9686,7.9885,-0.1374,-0.2225,87.5718,14.7613,14.56,5.2619,5.24,4.5991,4.6081,4.2376,5.1795,10.5238,9.2162,19.6166,1.244,1.2417,83.6868,16.3132,78.1454,0.353,99.647,99.2152,0.7848,0.1219,0.244,4.0977,282.2924,3.9836,274.4327,,0.1209,110.9218,8.4752,4.2376,359591616.87,14.7574,1.677,85.7265,3.2623,2.9334,2.6172,8.6099,-10.9412,-10.9412,-33.3044,17.9653,18.2361,19.0658,10.86,-11.0604,-37.469,3.8737,4.2702,3.8736,20.1672,20.1672,8.3636,70.8289,90.4109
301608.SZ,20250423,20250331,0.4529,0.4529,3.9051,3.9051,12.3966,0.2894,9.3475,6772698.49,33530011.87,75661197.23,4.2516,3.8093,3.7799,1.6023,0.164,2.2335,0.1376,34747979.6,43059326.82,,-30570046.9477,-30570046.9477,503339921.01,5024478.83,1868262.6,-213805626.76,1991211472.45,1642502718.83,41895904.69,2051621679.3,857586097.89,0.4529,23.0335,0.2495,9.6369,-8.1953,0.4839,-0.3435,-0.3435,11.5974,21.772,78.228,10.9847,11.5974,2.3525,8.9396,-0.3074,-0.2643,90.0011,12.6254,12.3906,1.9857,1.99,1.652,1.7052,1.596,1.949,7.9428,6.8208,19.9311,1.2489,1.2442,83.8924,16.1076,77.7821,0.0911,99.9089,99.0,1.0,0.044,0.2489,4.0173,1097.1442,3.9026,1065.8092,,0.0435,120.6808,6.384,1.596,345612540.83,12.6117,2.3525,90.0011,1.9857,1.652,1.596,6.3892,-14.191,-14.191,-31.0964,11.9722,12.4697,14.4154,2.22,-8.1074,-41.8977,2.0057,2.7973,2.0057,40.2824,40.2824,40.2824,4.2528,96.9207
301608.SZ,20250423,20250331,0.4529,0.4529,3.9051,3.9051,12.3966,0.2894,9.3475,6772698.49,33530011.87,75661197.23,4.2516,3.8093,3.7799,1.6023,0.164,2.2335,0.1376,34747979.6,43059326.82,,,,503339921.01,5024478.83,1868262.6,-213805626.76,1991211472.45,1642502718.83,1428619477.76,2051621679.3,857586097.89,0.4529,23.0335,0.2495,9.6369,-8.1953,0.4839,,,11.5974,21.772,78.228,10.9847,11.5974,2.3525,8.9396,-0.3074,-0.2643,90.0011,12.6254,12.3906,1.9857,1.99,1.652,1.7052,1.596,1.949,7.9428,6.8208,19.9311,1.2489,1.2442,83.8924,16.1076,77.7821,0.0911,99.9089,99.0,1.0,0.044,0.2489,4.0173,1097.1442,3.9026,1065.8092,,0.0435,120.6808,6.384,1.596,345612540.83,12.6117,2.3525,90.0011,1.9857,1.652,1.596,6.3892,-14.191,-14.191,-31.0964,11.9722,12.4697,14.4154,2.22,-8.1074,-41.8977,2.0057,2.7973,2.0057,40.2824,40.2824,40.2824,4.2528,96.9207
301608.SZ,20250423,20241231,2.3106,2.3106,15.751,15.751,12.3966,0.2894,8.8946,14582235.99,161042711.49,330958088.52,4.3881,4.039,3.9975,8.1456,0.908,8.557,0.7381,169743524.54,184181090.41,206706578.24,186411942.3907,186411942.3907,474670511.37,4083601.78,2119276.32,-942851266.37,1948906769.97,1613914108.26,10573169.17,2011569982.66,817283387.53,1.9735,22.5806,2.2762,9.184,3.6066,2.0697,2.0948,2.0948,12.5296,23.6115,76.3885,10.446,12.5296,2.0725,9.2474,-0.8739,-0.1276,87.89,13.7537,13.14,11.6496,12.13,10.6823,9.6983,9.2478,11.0483,11.6496,9.6983,19.3097,1.2393,1.2597,83.9351,16.0649,78.2592,0.1054,99.8946,99.0576,0.9424,0.4252,0.2393,4.1788,948.1778,4.0528,919.6096,,0.4212,92.8042,9.2478,9.2478,335448339.5,13.7346,2.373,90.5716,2.0558,1.7914,1.689,20.3527,-11.4848,-11.4848,9.9614,0.6604,0.6496,0.8105,-2.49,46.7309,-49.5469,49.846,90.4103,99.8105,24.8468,24.8468,28.6617,-15.7737,99.8105
301608.SZ,20241028,20240930,1.8796,1.8796,11.7484,11.7484,12.3966,0.2295,8.495,9324092.59,125410846.76,243647789.81,5.3078,4.8914,4.8289,5.8639,0.6973,6.3182,0.5714,136160157.51,143689902.38,,118868611.0326,118868611.0326,375452820.71,5115878.21,2508309.73,-417818750.55,1907423733.46,1624411318.29,1205719324.78,1971069007.94,776393379.4,1.514,22.1211,1.4616,8.7245,-2.2889,1.6147,1.3358,1.3358,12.8873,23.3047,76.6953,9.3299,12.8873,1.9701,8.0141,-0.6543,-0.0627,86.9764,14.4141,13.7438,9.0601,10.61,8.4331,7.853,7.3636,8.5784,12.0801,10.4707,16.2898,1.1946,1.2304,85.1109,14.8891,81.1104,0.1273,99.8727,98.4366,1.5634,0.3449,0.1946,5.1388,784.8156,4.9792,760.4419,,0.3395,93.164,9.8181,7.3636,284637669.88,14.3857,2.0736,88.1767,2.8851,2.6384,2.2778,16.1922,-6.7381,-6.7381,,1.1629,0.9346,0.1731,-1.74,2.5292,-50.8453,46.7968,79.8063,95.7446,23.5983,23.5983,38.8821,-18.8138,103.7916
301608.SZ,20240829,20240630,1.36,1.36,10.0377,10.0377,3.6148,0.306,11.5049,5543538.54,84980447.52,162773948.4,2.8269,2.428,2.3755,3.6623,0.6076,4.0121,0.4721,91751950.87,96895178.13,107992669.0,94924623.9362,94924623.9362,425688196.69,5495474.48,2892759.68,-693577273.62,1033705029.44,780631620.2,85760827.07,1099094904.61,788225122.29,1.3564,16.4256,1.0377,11.8109,1.0777,1.4519,1.4224,1.4224,13.5133,24.2986,75.7014,9.0815,13.5133,1.9121,8.0057,-0.8364,-0.067,86.3034,15.0368,14.4643,8.6136,8.61,8.0861,6.828,6.3791,8.2007,17.2272,13.656,28.3658,1.396,1.3503,78.9346,21.0654,67.5501,0.2632,99.7368,98.436,1.564,0.1621,0.396,2.5254,378.9468,2.3814,357.3422,,0.1595,101.2056,12.7582,6.3791,255899531.45,14.9984,1.6465,86.6181,5.1751,4.8832,3.8336,10.6803,4.6154,4.6154,-32.6169,4.916,4.5524,4.4023,3.09,-32.7464,-12.5533,9.0011,17.0052,9.0013,16.4151,16.4151,27.9672,57.0698,19.3896
