ts_code,ann_date,subtype,scope,event_day,rel,pe_pre,val_pct,firm
300098.SZ,20240413,分红/权益分派,14firm,20240415,0.004718039434461936,,,高新兴
300098.SZ,20230830,分红/权益分派,14firm,20230830,0.006875358475882616,,,高新兴
300098.SZ,20230415,分红/权益分派,14firm,20230417,0.03672325428721916,156.1458,0.9819025522041763,高新兴
300098.SZ,20220830,分红/权益分派,14firm,20220830,0.025170634176891,150.9276,0.97122969837587,高新兴
300098.SZ,20220415,分红/权益分派,14firm,20220415,-0.12112112841337871,,,高新兴
300098.SZ,20210828,分红/权益分派,14firm,20210830,0.23181373909794378,,,高新兴
300098.SZ,20210421,分红/权益分派,14firm,20210421,-0.022128679275192284,,,高新兴
300098.SZ,20200828,分红/权益分派,14firm,20200828,-0.10491943821946825,,,高新兴
300098.SZ,20200428,分红/权益分派,14firm,20200428,-0.10079262292065465,18.4046,0.01577726218097448,高新兴
300098.SZ,20190830,分红/权益分派,14firm,20190830,-0.04560669392430142,22.8178,0.06450116009280743,高新兴
300098.SZ,20190419,分红/权益分派,14firm,20190419,-0.02283873120717106,46.46,0.4380510440835267,高新兴
300098.SZ,20180830,分红/权益分派,14firm,20180830,-0.013460386086429174,33.9617,0.18236658932714617,高新兴
300098.SZ,20180425,分红/权益分派,14firm,20180425,-0.1454395166020292,52.2095,0.5373549883990719,高新兴
300098.SZ,20170419,分红/权益分派,14firm,20170419,-0.15646830202037224,90.958,0.7294663573085847,高新兴
300098.SZ,20160416,分红/权益分派,14firm,20160418,0.05326182124503076,126.3462,0.880278422273782,高新兴
300098.SZ,20150401,分红/权益分派,14firm,20150609,0.7755235307422741,116.5964,0.8408352668213457,高新兴
300098.SZ,20140422,分红/权益分派,14firm,20140422,0.023825041333039976,,,高新兴
300098.SZ,20120418,分红/权益分派,14firm,20120418,-0.06332312454791511,44.5008,0.39071925754060327,高新兴
300098.SZ,20110331,分红/权益分派,14firm,20110331,-0.0430151456058242,37.3166,0.2148491879350348,高新兴
688618.SH,20260430,分红/权益分派,14firm,20260430,-0.042148522211883706,122.7261,0.9833206974981046,三旺通信
688618.SH,20250829,分红/权益分派,14firm,20250829,-0.014909669743693565,94.6965,0.9188779378316907,三旺通信
688618.SH,20250430,分红/权益分派,14firm,20250430,-0.004391979012743449,20.0147,0.03184230477634572,三旺通信
688618.SH,20240829,分红/权益分派,14firm,20240829,-0.09001424985329609,19.5762,0.02047005307050796,三旺通信
688618.SH,20240327,分红/权益分派,14firm,20240327,0.1274915895287881,31.7424,0.2789992418498863,三旺通信
688618.SH,20230826,分红/权益分派,14firm,20230828,0.07518695708316803,41.717,0.5193328278999242,三旺通信
688618.SH,20230329,分红/权益分派,14firm,20230329,-0.0979867213661888,93.1954,0.9112964366944655,三旺通信
688618.SH,20220824,分红/权益分派,14firm,20220824,0.184370692674554,47.3813,0.6087945413191812,三旺通信
688618.SH,20220423,分红/权益分派,14firm,20220425,0.044344299265494415,28.5683,0.17816527672479152,三旺通信
688618.SH,20210830,分红/权益分派,14firm,20210830,-0.07853460222611015,34.638,0.38286580742987114,三旺通信
688618.SH,20210423,分红/权益分派,14firm,20210423,-0.19791580867592345,40.7954,0.510235026535254,三旺通信
002881.SZ,20260331,分红/权益分派,14firm,20260331,-0.04823317684385055,84.8514,0.5126204681046351,美格智能
002881.SZ,20250828,分红/权益分派,14firm,20250828,-0.07280788486005788,109.0038,0.6957319871500688,美格智能
002881.SZ,20250428,分红/权益分派,14firm,20250428,-0.1645832220484804,184.2502,0.8811381367599816,美格智能
002881.SZ,20240829,分红/权益分派,14firm,20240829,-0.22888165403658495,89.4466,0.5846718678292795,美格智能
002881.SZ,20240425,分红/权益分派,14firm,20240425,-0.08091909913827096,43.8831,0.01330885727397889,美格智能
002881.SZ,20230831,分红/权益分派,14firm,20230831,-0.11587422685550736,57.6531,0.11519045433685177,美格智能
002881.SZ,20230426,分红/权益分派,14firm,20230426,-0.04183038005133791,72.7618,0.3639284075263883,美格智能
002881.SZ,20220816,分红/权益分派,14firm,20220816,0.07840243844946129,84.917,0.5149150986691142,美格智能
002881.SZ,20220428,分红/权益分派,14firm,20220428,0.23232215569627493,186.779,0.8848095456631482,美格智能
002881.SZ,20210827,分红/权益分派,14firm,20210827,-0.07822887008181122,209.9718,0.9196879302432308,美格智能
002881.SZ,20210428,分红/权益分派,14firm,20210428,0.010178621817814107,153.4979,0.7985314364387334,美格智能
002881.SZ,20200828,分红/权益分派,14firm,20200828,0.06808172743573493,165.9643,0.8301973382285452,美格智能
002881.SZ,20200428,分红/权益分派,14firm,20200428,0.09253438149014273,78.9012,0.42909591555759524,美格智能
002881.SZ,20190822,分红/权益分派,14firm,20190822,-0.34845750597248987,163.6326,0.8237723726480036,美格智能
002881.SZ,20190426,分红/权益分派,14firm,20190426,-0.059805436648078344,66.6266,0.27260211106011933,美格智能
002881.SZ,20180828,分红/权益分派,14firm,20180828,-0.020149413397520258,67.3998,0.2877466727856815,美格智能
002881.SZ,20180427,分红/权益分派,14firm,20180427,0.14491504265860186,76.1776,0.4015603487838458,美格智能
688159.SH,20260430,分红/权益分派,14firm,20260430,0.09992524089845106,40.4736,0.1445993031358885,有方科技
688159.SH,20250828,分红/权益分派,14firm,20250828,0.0736866566568965,64.9413,0.5958188153310104,有方科技
688159.SH,20250430,分红/权益分派,14firm,20250430,0.4093760025348659,,,有方科技
688159.SH,20240830,分红/权益分派,14firm,20240830,-0.02756614962472559,,,有方科技
688159.SH,20240430,分红/权益分派,14firm,20240430,-0.16164419107971217,,,有方科技
688159.SH,20230830,分红/权益分派,14firm,20230830,-0.056200174990029626,,,有方科技
688159.SH,20230428,分红/权益分派,14firm,20230428,0.3041315509200151,,,有方科技
688159.SH,20220830,分红/权益分派,14firm,20220830,-0.04725786622245043,,,有方科技
688159.SH,20220429,分红/权益分派,14firm,20220429,0.2591096876413459,,,有方科技
688159.SH,20210830,分红/权益分派,14firm,20210830,-0.07392518856271678,,,有方科技
688159.SH,20210427,分红/权益分派,14firm,20210427,0.05774918605611077,35.4381,0.003484320557491289,有方科技
688159.SH,20200820,分红/权益分派,14firm,20200820,-0.06371857927675098,80.1012,0.7299651567944251,有方科技
688159.SH,20200415,分红/权益分派,14firm,20200415,0.03093681406046586,101.3855,0.8588850174216028,有方科技
300590.SZ,20260423,分红/权益分派,14firm,20260423,0.25597634271775865,35.1731,0.2640990371389271,移为通信
300590.SZ,20250731,分红/权益分派,14firm,20250731,-0.11732944382665067,37.5188,0.38147638697845027,移为通信
300590.SZ,20250425,分红/权益分派,14firm,20250425,-0.07726013225303603,36.9789,0.3516735442457588,移为通信
300590.SZ,20240727,分红/权益分派,14firm,20240729,-0.001886349939058382,34.6419,0.23521320495185694,移为通信
300590.SZ,20240422,分红/权益分派,14firm,20240422,-0.1815629761562213,33.669,0.18202659330582302,移为通信
300590.SZ,20230722,分红/权益分派,14firm,20230724,-0.0069881272748737455,32.2976,0.11325080238422743,移为通信
300590.SZ,20230425,分红/权益分派,14firm,20230425,-0.04910188940577337,36.8184,0.3420449335167354,移为通信
300590.SZ,20220721,分红/权益分派,14firm,20220721,-0.10419171992895374,41.3176,0.5126088950022926,移为通信
300590.SZ,20220414,分红/权益分派,14firm,20220414,-0.07290250664307528,66.9857,0.8881247134342045,移为通信
300590.SZ,20210721,分红/权益分派,14firm,20210721,-0.10038292567744404,87.7106,0.953232462173315,移为通信
300590.SZ,20210424,分红/权益分派,14firm,20210426,0.052500449702362915,32.0185,0.10362219165520403,移为通信
300590.SZ,20200828,分红/权益分派,14firm,20200828,-0.004537657290677538,43.572,0.5800091701054562,移为通信
300590.SZ,20200428,分红/权益分派,14firm,20200428,-0.006010961625021807,49.5874,0.7542411737734984,移为通信
300590.SZ,20190815,分红/权益分派,14firm,20190815,0.04477553744165194,43.0034,0.5607519486474094,移为通信
300590.SZ,20190316,分红/权益分派,14firm,20190318,-0.28791819738667185,73.7995,0.9005043558000917,移为通信
300590.SZ,20180817,分红/权益分派,14firm,20180817,0.146606627356629,34.6612,0.23658872077028886,移为通信
300590.SZ,20180228,分红/权益分派,14firm,20180228,-0.04074668389860425,40.7602,0.4988537368179734,移为通信
300590.SZ,20170418,分红/权益分派,14firm,20170418,-0.1815869014780221,50.1962,0.7634112792297112,移为通信
002869.SZ,20260130,业绩预告,14firm,20260130,-0.025906629498262612,51.1281,0.5121698601760746,金溢科技
002869.SZ,20250715,业绩预告,14firm,20250715,0.09274482398648706,54.2626,0.5515277058518903,金溢科技
002869.SZ,20250117,业绩预告,14firm,20250117,-0.1964884956150162,93.4233,0.6680476437079234,金溢科技
002869.SZ,20240713,业绩预告,14firm,20240715,0.18399738013910805,103.3992,0.6954945624029001,金溢科技
002869.SZ,20240125,业绩预告,14firm,20240125,-0.06352465601644923,161.2157,0.7918177110305541,金溢科技
002869.SZ,20230714,业绩预告,14firm,20230714,-0.16712521886458614,218.4062,0.8808907301916106,金溢科技
002869.SZ,20230119,业绩预告,14firm,20230119,-0.14968831504247387,,,金溢科技
002869.SZ,20220715,业绩预告,14firm,20220715,0.19648500815156542,,,金溢科技
002869.SZ,20220129,业绩预告,14firm,20220207,-0.0013490291537166035,4.225,0.038322112894873125,金溢科技
002869.SZ,20211015,业绩预告,14firm,20211015,-0.09916751741704749,4.2907,0.047125841532884516,金溢科技
002869.SZ,20210714,业绩预告,14firm,20210714,-0.3145985301723798,6.3389,0.15121698601760747,金溢科技
002869.SZ,20210410,业绩预告,14firm,20210412,-0.22686005640975887,5.8529,0.1320559295701709,金溢科技
002869.SZ,20210126,业绩预告,14firm,20210126,-0.042465549989930684,6.633,0.15587778353184878,金溢科技
002869.SZ,20201014,业绩预告,14firm,20201014,-0.12477989869531017,9.6854,0.21853961677887104,金溢科技
002869.SZ,20200708,业绩预告,14firm,20200708,0.26527212508013887,9.6991,0.21905748316934232,金溢科技
002869.SZ,20200414,业绩预告,14firm,20200414,-0.04373616150929119,355.8353,0.9373381667529778,金溢科技
002869.SZ,20200120,业绩预告,14firm,20200120,-0.040616421911453954,408.832,0.9896426721905748,金溢科技
002869.SZ,20191014,业绩预告,14firm,20191014,0.09206519394695334,353.8312,0.9352667011910927,金溢科技
002869.SZ,20190712,业绩预告,14firm,20190712,0.08897644572372018,247.0364,0.8969445882962196,金溢科技
002869.SZ,20190426,业绩预告,14firm,20190426,0.2087041270742515,35.9653,0.4111859140341792,金溢科技
002869.SZ,20190328,业绩预告,14firm,20190328,0.33952560568134266,26.5985,0.3174520973588814,金溢科技
002869.SZ,20181022,业绩预告,14firm,20181022,-0.013736604750510611,20.736,0.25737959606421545,金溢科技
002869.SZ,20180727,业绩预告,14firm,20180727,-0.12424064137467258,32.4346,0.39668565510098397,金溢科技
002869.SZ,20180425,业绩预告,14firm,20180425,0.038241781794023176,28.8586,0.34593474883480063,金溢科技
002869.SZ,20180319,业绩预告,14firm,20180319,-0.0785897776472908,28.4519,0.34179181771103057,金溢科技
002869.SZ,20171025,业绩预告,14firm,20171025,-0.1482418364958073,38.6395,0.4500258933195236,金溢科技
002869.SZ,20170824,业绩预告,14firm,20170824,-0.14462293189594327,36.9835,0.4298291040911445,金溢科技
300552.SZ,20260124,业绩预告,14firm,20260126,-0.05337028749724171,,,万集科技
300552.SZ,20250122,业绩预告,14firm,20250122,-0.11215401469077849,,,万集科技
300552.SZ,20240126,业绩预告,14firm,20240126,-0.13257288350683596,,,万集科技
300552.SZ,20230131,业绩预告,14firm,20230131,-0.014725677654337875,104.9948,0.7422222222222222,万集科技
300552.SZ,20220129,业绩预告,14firm,20220207,-0.12637207914762744,10.4564,0.22158730158730158,万集科技
300552.SZ,20210428,业绩预告,14firm,20210428,-0.16354704159303401,8.0574,0.019682539682539683,万集科技
300552.SZ,20210130,业绩预告,14firm,20210201,-0.16897427970932752,9.7964,0.16825396825396827,万集科技
300552.SZ,20200715,业绩预告,14firm,20200715,0.05651176516949549,11.5797,0.2831746031746032,万集科技
300552.SZ,20200425,业绩预告,14firm,20200427,-0.13644741798388432,9.0014,0.09206349206349207,万集科技
300552.SZ,20200402,业绩预告,14firm,20200402,-0.011013031984012905,1175.5472,0.932063492063492,万集科技
300552.SZ,20200114,业绩预告,14firm,20200114,-0.18539546961209435,1866.131,1.0,万集科技
300552.SZ,20191030,业绩预告,14firm,20191030,0.12776072846102682,1178.5563,0.9326984126984127,万集科技
300552.SZ,20191015,业绩预告,14firm,20191015,0.3804852530994189,1027.2664,0.9257142857142857,万集科技
300552.SZ,20190803,业绩预告,14firm,20190805,0.18216354949849273,492.8088,0.8812698412698413,万集科技
300552.SZ,20190709,业绩预告,14firm,20190709,-0.02365656012419522,558.6039,0.8952380952380953,万集科技
300552.SZ,20190427,业绩预告,14firm,20190429,0.10029532412789373,419.1575,0.8653968253968254,万集科技
300552.SZ,20190410,业绩预告,14firm,20190410,0.06536505422143954,76.3316,0.6241269841269841,万集科技
300552.SZ,20190131,业绩预告,14firm,20190131,-0.014155775701196582,40.6932,0.3511111111111111,万集科技
300552.SZ,20181013,业绩预告,14firm,20181015,-0.05623763153382488,38.8574,0.3333333333333333,万集科技
300552.SZ,20180825,业绩预告,14firm,20180827,-0.00975345115276742,51.0289,0.5047619047619047,万集科技
300552.SZ,20180714,业绩预告,14firm,20180716,-0.027545944638750486,56.1147,0.546031746031746,万集科技
300552.SZ,20180427,业绩预告,14firm,20180427,0.0677890622834815,70.9719,0.5987301587301588,万集科技
300552.SZ,20180410,业绩预告,14firm,20180410,-0.017546228796136005,72.8576,0.6063492063492063,万集科技
300552.SZ,20180127,业绩预告,14firm,20180129,-0.03657691130073781,39.5095,0.3377777777777778,万集科技
300552.SZ,20171014,业绩预告,14firm,20171016,-0.19081235491229345,59.1447,0.5650793650793651,万集科技
300552.SZ,20170819,业绩预告,14firm,20170821,-0.040901186345968205,43.7431,0.4184126984126984,万集科技
300552.SZ,20170714,业绩预告,14firm,20170714,-0.0526983635502101,49.4514,0.48698412698412696,万集科技
300552.SZ,20170426,业绩预告,14firm,20170426,-0.1710002560858788,62.2989,0.5796825396825397,万集科技
300552.SZ,20170325,业绩预告,14firm,20170327,-0.26836175207711466,111.1378,0.7771428571428571,万集科技
300552.SZ,20170124,业绩预告,14firm,20170124,0.056072974996519455,80.2662,0.6374603174603175,万集科技
002313.SZ,20260131,业绩预告,14firm,20260202,-0.027034638848770127,,,日海智能
002313.SZ,20250715,业绩预告,14firm,20250715,0.333868940687017,,,日海智能
002313.SZ,20250123,业绩预告,14firm,20250123,-0.09771801765865845,,,日海智能
002313.SZ,20240710,业绩预告,14firm,20240710,0.00620903369893637,,,日海智能
002313.SZ,20240131,业绩预告,14firm,20240131,0.020299489380162287,,,日海智能
002313.SZ,20230715,业绩预告,14firm,20230717,0.05909943574088215,,,日海智能
002313.SZ,20230131,业绩预告,14firm,20230131,-0.09437173273539562,,,日海智能
002313.SZ,20220715,业绩预告,14firm,20220715,-0.09120305837622708,98.4096,0.8244274809160306,日海智能
002313.SZ,20220129,业绩预告,14firm,20220207,0.18386441139367513,,,日海智能
002313.SZ,20211015,业绩预告,14firm,20211015,-0.1575135439674865,,,日海智能
002313.SZ,20210715,业绩预告,14firm,20210715,-0.020610527188816605,,,日海智能
002313.SZ,20210415,业绩预告,14firm,20210415,0.12020851512878757,49.2582,0.31498593812776216,日海智能
002313.SZ,20210130,业绩预告,14firm,20210201,0.08229577025919081,47.677,0.2900763358778626,日海智能
002313.SZ,20201015,业绩预告,14firm,20201015,-0.06445147185689545,75.3728,0.5419847328244275,日海智能
002313.SZ,20200715,业绩预告,14firm,20200715,0.01708913066785181,97.8456,0.821213338690237,日海智能
002313.SZ,20200415,业绩预告,14firm,20200415,-0.07935858249111603,79.0694,0.599035757332262,日海智能
002313.SZ,20191015,业绩预告,14firm,20191015,0.017033064164774125,86.119,0.7243873041382081,日海智能
002313.SZ,20190715,业绩预告,14firm,20190715,-0.1676135661269493,76.676,0.5612695861791884,日海智能
002313.SZ,20190330,业绩预告,14firm,20190401,-0.1978448011636372,82.1432,0.6504620329449579,日海智能
002313.SZ,20181030,业绩预告,14firm,20181030,0.035116507431190616,51.9894,0.3386902370429892,日海智能
002313.SZ,20180828,业绩预告,14firm,20180828,0.033117665419407236,70.1245,0.47770188830855764,日海智能
002313.SZ,20180410,业绩预告,14firm,20180410,-0.09915780935248528,88.1373,0.7541181197267979,日海智能
002313.SZ,20180331,业绩预告,14firm,20180402,-0.055168358484473545,136.4709,0.9349136199276818,日海智能
002313.SZ,20171028,业绩预告,14firm,20171030,0.13071850673775184,125.4182,0.9092004821213339,日海智能
002313.SZ,20171014,业绩预告,14firm,20171016,0.03166581053967534,130.4128,0.924467657693853,日海智能
002313.SZ,20170805,业绩预告,14firm,20170807,-0.11684285345700429,103.6828,0.8417034953796706,日海智能
002313.SZ,20170427,业绩预告,14firm,20170427,-0.07656264676550442,,,日海智能
002313.SZ,20170331,业绩预告,14firm,20170331,0.04020521970487749,,,日海智能
002313.SZ,20161028,业绩预告,14firm,20161028,-1.0061710422369248,,,日海智能
002313.SZ,20160829,业绩预告,14firm,20160829,0.08927258687999506,,,日海智能
002313.SZ,20160421,业绩预告,14firm,20160421,-0.020927777961535887,,,日海智能
002313.SZ,20160322,业绩预告,14firm,20160322,0.01906763961959468,435.5087,0.9738850944154279,日海智能
002313.SZ,20151030,业绩预告,14firm,20160122,0.041260606807177025,381.3923,0.9662515066291684,日海智能
002313.SZ,20150728,业绩预告,14firm,20150728,0.3866741741240032,371.0844,0.9642426677380475,日海智能
002313.SZ,20141029,业绩预告,14firm,20141029,0.004357287233973994,85.9348,0.7207713941341904,日海智能
002313.SZ,20140815,业绩预告,14firm,20140815,-0.046352023090491246,79.4582,0.6094817195660908,日海智能
002313.SZ,20140425,业绩预告,14firm,20140425,-0.08840285739483211,70.343,0.48091603053435117,日海智能
002313.SZ,20140329,业绩预告,14firm,20140331,-0.2531041128218948,23.0958,0.006830052229811169,日海智能
002313.SZ,20140117,业绩预告,14firm,20140117,-0.13509094526031884,28.3652,0.03977501004419445,日海智能
002313.SZ,20131029,业绩预告,14firm,20131029,-0.11817548377992204,30.8156,0.0795500200883889,日海智能
002313.SZ,20131012,业绩预告,14firm,20131014,-0.14845090821186602,37.1248,0.17115307352350342,日海智能
002313.SZ,20130820,业绩预告,14firm,20130820,-0.08989511139214512,39.1336,0.19887505022097227,日海智能
002313.SZ,20130423,业绩预告,14firm,20130423,0.04423925258726258,30.6465,0.07633587786259542,日海智能
002313.SZ,20121024,业绩预告,14firm,20121024,-0.09731615673644656,34.1522,0.1361992768179992,日海智能
002313.SZ,20121013,业绩预告,14firm,20121015,-0.2121435621354868,36.7755,0.16432302129369225,日海智能
002313.SZ,20120421,业绩预告,14firm,20120423,0.0630664095511746,33.2172,0.12213740458015267,日海智能
002313.SZ,20120413,业绩预告,14firm,20120413,0.08185246973320004,31.6293,0.09803133788670149,日海智能
002313.SZ,20110714,业绩预告,14firm,20110714,0.059496020965659424,44.9312,0.2635596625150663,日海智能
002313.SZ,20101026,业绩预告,14firm,20101026,0.27790607849312154,57.8699,0.3812776215347529,日海智能
002313.SZ,20100730,业绩预告,14firm,20100730,0.10428856957866339,52.1077,0.3394937725994375,日海智能
002970.SZ,20260119,业绩预告,14firm,20260119,0.4899500979626876,33.4276,0.32006010518407213,锐明技术
002970.SZ,20250711,业绩预告,14firm,20250711,-0.16429385360370763,30.5908,0.22539444027047334,锐明技术
002970.SZ,20250115,业绩预告,14firm,20250115,-0.23218542204754067,82.2698,0.7550713749060857,锐明技术
002970.SZ,20241015,业绩预告,14firm,20241015,0.07766829619444587,64.8203,0.6701728024042074,锐明技术
002970.SZ,20240711,业绩预告,14firm,20240711,-0.08515891909795087,65.3517,0.6724267468069121,锐明技术
002970.SZ,20240118,业绩预告,14firm,20240118,-0.012867569211653232,,,锐明技术
002970.SZ,20230711,业绩预告,14firm,20230711,-0.05819245787396965,,,锐明技术
002970.SZ,20230131,业绩预告,14firm,20230131,0.10056037099149645,120.4665,0.8564988730277987,锐明技术
002970.SZ,20220714,业绩预告,14firm,20220714,-0.14766114255511836,161.2339,0.9939894815927873,锐明技术
002970.SZ,20220129,业绩预告,14firm,20220207,-0.027520447998665237,26.6744,0.05259203606311044,锐明技术
002970.SZ,20211015,业绩预告,14firm,20211015,-0.2524777891054935,30.662,0.23441021788129227,锐明技术
002970.SZ,20210415,业绩预告,14firm,20210415,-0.19004013871686887,43.293,0.3854244928625094,锐明技术
920249.BJ,20260131,业绩预告,14firm,20260202,-0.09873042406566533,,,利尔达
920249.BJ,20250124,业绩预告,14firm,20250124,0.1772913655036734,,,利尔达
920249.BJ,20240830,业绩预告,14firm,20240830,0.1300618851743071,,,利尔达
920249.BJ,20230831,业绩预告,14firm,20230831,0.26864971915280034,15.678,0.20364741641337386,利尔达
603236.SH,20250711,业绩预告,14firm,20250711,-0.10738151225934801,38.1705,0.22208955223880597,移远通信
603236.SH,20250410,业绩预告,14firm,20250410,0.0036752926154322296,181.3595,0.9444776119402986,移远通信
603236.SH,20250123,业绩预告,14firm,20250123,-0.2666599060456146,253.2744,0.9916417910447761,移远通信
603236.SH,20240710,业绩预告,14firm,20240710,0.0463376215611155,129.0992,0.6782089552238806,移远通信
603236.SH,20240126,业绩预告,14firm,20240126,0.022351831797303025,18.0031,0.03044776119402985,移远通信
603236.SH,20230715,业绩预告,14firm,20230717,-0.06451460012903436,25.6071,0.1391044776119403,移远通信
603236.SH,20230131,业绩预告,14firm,20230131,-0.05405793834463155,61.0605,0.3737313432835821,移远通信
603236.SH,20220714,业绩预告,14firm,20220714,0.05158695572626956,65.4465,0.4173134328358209,移远通信
603236.SH,20220129,业绩预告,14firm,20220207,-0.038512006167895296,144.4356,0.831044776119403,移远通信
603236.SH,20210130,业绩预告,14firm,20210201,0.12328688843543915,154.4847,0.8997014925373135,移远通信
300638.SZ,20240113,业绩预告,14firm,20240115,0.10205588054283274,35.09,0.23433979269941416,广和通
300638.SZ,20210125,业绩预告,14firm,20210125,-0.09990744908239946,93.1085,0.9211356466876972,广和通
300638.SZ,20200410,业绩预告,14firm,20200410,0.1585962150951559,111.4445,0.9851284362325372,广和通
300638.SZ,20200118,业绩预告,14firm,20200120,0.16147156506027321,109.9502,0.9819738621000451,广和通
300638.SZ,20191015,业绩预告,14firm,20191015,0.037479177352453416,93.2543,0.9224876070301938,广和通
300638.SZ,20190713,业绩预告,14firm,20190715,-0.037911413295184576,76.5694,0.6931050022532672,广和通
300638.SZ,20190308,业绩预告,14firm,20190308,0.057714664284293615,136.5042,0.9986480396575034,广和通
300638.SZ,20190116,业绩预告,14firm,20190116,0.020980341115609612,77.9511,0.7255520504731862,广和通
300638.SZ,20181015,业绩预告,14firm,20181015,0.0598789709654807,57.0212,0.4632717440288418,广和通
300638.SZ,20180713,业绩预告,14firm,20180713,-0.05941792070736657,88.4047,0.8900405588102749,广和通
300638.SZ,20180409,业绩预告,14firm,20180409,0.040141724253393254,80.7905,0.7710680486705723,广和通
300638.SZ,20180130,业绩预告,14firm,20180130,0.03782493414218052,75.8899,0.6849932401982876,广和通
300638.SZ,20171013,业绩预告,14firm,20171013,-0.02324590492619303,93.6075,0.9238395673726904,广和通
300638.SZ,20170713,业绩预告,14firm,20170713,-0.07923095009167529,70.5925,0.6151419558359621,广和通
688080.SH,20220126,业绩预告,14firm,20220126,-0.17186165519070143,94.69,0.9459986987638256,映翰通
300098.SZ,20260131,业绩预告,14firm,20260202,-0.06706185929525656,,,高新兴
300098.SZ,20250123,业绩预告,14firm,20250123,-0.09936816567991044,,,高新兴
300098.SZ,20240416,业绩预告,14firm,20240416,0.028271092906505778,,,高新兴
300098.SZ,20240129,业绩预告,14firm,20240129,0.01706711103791727,,,高新兴
300098.SZ,20231021,业绩预告,14firm,20231023,-0.06998230094164656,,,高新兴
300098.SZ,20230812,业绩预告,14firm,20230814,0.022119142258761826,,,高新兴
300098.SZ,20230415,业绩预告,14firm,20230417,0.03672325428721916,156.1458,0.9819025522041763,高新兴
300098.SZ,20230119,业绩预告,14firm,20230119,0.014762398105765143,128.449,0.891415313225058,高新兴
300098.SZ,20220728,业绩预告,14firm,20220728,-0.005115256225367057,149.7234,0.9670533642691416,高新兴
300098.SZ,20220415,业绩预告,14firm,20220415,-0.12112112841337871,,,高新兴
300098.SZ,20220129,业绩预告,14firm,20220207,0.05419317207203624,,,高新兴
300098.SZ,20211015,业绩预告,14firm,20211015,0.08415795708433028,,,高新兴
300098.SZ,20210715,业绩预告,14firm,20210715,-0.22517393131895957,,,高新兴
300098.SZ,20210415,业绩预告,14firm,20210415,0.11783559664348962,,,高新兴
300098.SZ,20210130,业绩预告,14firm,20210201,0.06873639096198549,,,高新兴
300098.SZ,20201030,业绩预告,14firm,20201030,0.06495505231711379,,,高新兴
300098.SZ,20201015,业绩预告,14firm,20201015,-0.0369298408877072,,,高新兴
300098.SZ,20200715,业绩预告,14firm,20200715,-0.07955359426818423,,,高新兴
300098.SZ,20200410,业绩预告,14firm,20200410,-0.2416309302751682,22.4582,0.05986078886310905,高新兴
300098.SZ,20200123,业绩预告,14firm,20200123,0.12729663504863015,18.6661,0.018097447795823667,高新兴
300098.SZ,20191015,业绩预告,14firm,20191015,-0.15199447219910117,23.3735,0.0728538283062645,高新兴
300098.SZ,20190715,业绩预告,14firm,20190715,-0.2661182853467571,24.1908,0.0839907192575406,高新兴
300098.SZ,20190405,业绩预告,14firm,20190408,0.028418814272699683,43.9533,0.3726218097447796,高新兴
300098.SZ,20190130,业绩预告,14firm,20190130,0.1865541690939661,27.7031,0.1271461716937355,高新兴
300098.SZ,20181015,业绩预告,14firm,20181015,-0.0016047267879972515,24.0851,0.08259860788863109,高新兴
300098.SZ,20180622,业绩预告,14firm,20180622,0.16478735135004477,29.9331,0.14477958236658933,高新兴
300098.SZ,20180331,业绩预告,14firm,20180402,0.06996064699774987,53.3251,0.5522041763341067,高新兴
300098.SZ,20180131,业绩预告,14firm,20180131,0.0727524730439546,46.2339,0.434338747099768,高新兴
300098.SZ,20171013,业绩预告,14firm,20171013,0.21754080942013937,47.6815,0.45846867749419956,高新兴
300098.SZ,20170705,业绩预告,14firm,20170705,0.03424689658417075,44.4796,0.3893271461716937,高新兴
300098.SZ,20170408,业绩预告,14firm,20170410,0.047617702529798606,95.9431,0.7531322505800464,高新兴
300098.SZ,20170114,业绩预告,14firm,20170123,-0.25501797220060635,121.4818,0.8552204176334107,高新兴
300098.SZ,20161013,业绩预告,14firm,20161013,0.0834840054660475,108.8275,0.8139211136890951,高新兴
300098.SZ,20160427,业绩预告,14firm,20160427,0.07429013687184438,101.7717,0.7837587006960557,高新兴
300098.SZ,20160408,业绩预告,14firm,20160408,-0.011098300743065836,119.4831,0.8491879350348028,高新兴
300098.SZ,20160130,业绩预告,14firm,20160201,-0.07261752795332188,104.7034,0.7967517401392111,高新兴
300098.SZ,20150427,业绩预告,14firm,20150609,0.7755235307422741,116.5964,0.8408352668213457,高新兴
300098.SZ,20150402,业绩预告,14firm,20150609,0.7755235307422741,116.5964,0.8408352668213457,高新兴
300098.SZ,20150131,业绩预告,14firm,20150202,0.7473546282144727,97.7498,0.7633410672853829,高新兴
300098.SZ,20140729,业绩预告,14firm,20140729,-0.04831734473724758,69.0299,0.6672853828306264,高新兴
300098.SZ,20140715,业绩预告,14firm,20140715,-0.04512908714983621,73.6182,0.6849187935034803,高新兴
300098.SZ,20140422,业绩预告,14firm,20140422,0.023825041333039976,,,高新兴
300098.SZ,20140410,业绩预告,14firm,20140410,0.15262834462146757,,,高新兴
300098.SZ,20131024,业绩预告,14firm,20131024,0.15332255944522188,,,高新兴
300098.SZ,20130726,业绩预告,14firm,20130726,-0.15151833647546153,,,高新兴
