ts_code,ann_date,end_date,roe,roa,grossprofit_margin,netprofit_margin,rd_exp,ocfps,bps
300638.SZ,20260424,20260331,0.1546,-0.0127,13.2768,0.8273,,-1.1607,6.9467
300638.SZ,20260331,20251231,7.0365,4.2056,16.3872,4.9497,521704304.59,0.3929,6.9609
300638.SZ,20251030,20250930,8.692,4.65,17.1367,5.8758,,0.3888,4.7959
300638.SZ,20250827,20250630,6.0731,3.0985,16.4234,5.8938,259685764.41,-0.0245,4.666
300638.SZ,20250430,20250331,3.2128,1.6618,17.012,6.497,,-0.1941,4.8708
300638.SZ,20250419,20241231,19.8285,9.2501,19.3302,8.2654,726728886.78,0.5746,4.7081
300638.SZ,20241029,20240930,19.5908,9.2797,20.7122,10.5626,,0.257,4.6
300638.SZ,20240829,20240630,10.4452,4.7881,21.5827,8.2815,388401136.66,0.4408,4.2475
300638.SZ,20240429,20240331,5.8175,2.7105,21.5171,8.9616,,0.1424,4.3432
300638.SZ,20240326,20231231,20.269,9.5637,23.1397,7.3225,716074359.63,0.854,4.0912
300638.SZ,20231028,20230930,16.5646,7.2288,22.5136,7.6936,572609693.81,0.5228,3.9969
300638.SZ,20230805,20230630,11.4954,4.8783,22.1424,7.832,360776408.33,0.1776,3.7471
300638.SZ,20230426,20230331,5.6337,2.4604,20.8817,7.7471,151595782.59,-0.1827,4.0505
300638.SZ,20230426,20230331,5.6337,2.4604,20.8817,7.7471,151595782.59,-0.1827,4.0505
300638.SZ,20230424,20221231,16.6391,7.0826,20.1742,6.4547,590517044.34,0.4742,3.843
300638.SZ,20230424,20221231,16.6391,7.0826,20.1742,6.4547,590517044.34,0.4742,3.843
300638.SZ,20221022,20220930,13.8017,6.3059,20.8164,7.6798,363474603.43,0.0981,3.509
300638.SZ,20221022,20220930,13.8017,6.3059,20.8164,7.6798,363474603.43,0.0981,3.509
300638.SZ,20220809,20220630,10.0824,4.6474,21.3933,8.4301,250909646.25,0.1475,3.3645
300638.SZ,20220809,20220630,10.0824,4.6474,21.3933,8.4301,250909646.25,0.1475,3.3645
300638.SZ,20220429,20220331,5.2128,2.4248,22.0019,8.8758,116375158.23,0.0286,4.9733
300638.SZ,20220429,20220331,5.2128,2.4248,22.0019,8.8758,116375158.23,0.0286,4.9733
300638.SZ,20220330,20211231,22.8347,11.6996,24.0967,9.7667,455660985.09,-1.0189,4.7155
300638.SZ,20220330,20211231,22.8347,11.6996,24.0967,9.7667,455660985.09,-1.0189,4.7155
300638.SZ,20211016,20210930,18.9814,9.913,25.3496,11.3263,286650682.61,-0.9889,4.4594
300638.SZ,20211016,20210930,18.9814,9.913,25.3496,11.3263,286650682.61,-0.9889,4.4594
300638.SZ,20210821,20210630,12.3699,6.2686,25.5187,11.1254,206007641.42,-0.5315,4.1486
300638.SZ,20210821,20210630,12.3699,6.2686,25.5187,11.1254,206007641.42,-0.5315,4.1486
300638.SZ,20210423,20210331,5.0134,2.6945,25.1087,9.3388,91662673.97,0.3291,6.7902
300638.SZ,20210423,20210331,5.0134,2.6945,25.1087,9.3388,91662673.97,0.3291,6.7902
300638.SZ,20210417,20201231,19.796,12.2538,28.3111,10.3377,304628596.07,1.3933,6.4565
300638.SZ,20210417,20201231,19.796,12.2538,28.3111,10.3377,304628596.07,1.3933,6.4565
300638.SZ,20201029,20200930,15.9952,10.2556,29.6999,11.3718,209762099.47,0.8369,6.1866
300638.SZ,20201029,20200930,15.9952,10.2556,29.6999,11.3718,209762099.47,0.8369,6.1866
300638.SZ,20200801,20200630,10.1862,6.3813,28.4006,10.8669,140936903.29,0.3284,5.7906
300638.SZ,20200801,20200630,10.1862,6.3813,28.4006,10.8669,140936903.29,0.3284,5.7906
300638.SZ,20200425,20200331,3.9106,2.5342,28.4905,9.9846,61363560.78,0.3503,10.1223
300638.SZ,20200425,20200331,3.9106,2.5342,28.4905,9.9846,61363560.78,0.3503,10.1223
300638.SZ,20200415,20191231,19.4183,11.9866,26.6686,8.8809,204377161.58,1.6625,9.7101
300638.SZ,20200415,20191231,19.4183,11.9866,26.6686,8.8809,204377161.58,1.6625,9.7101
300638.SZ,20191028,20190930,24.0746,12.0733,27.018,9.0664,143625818.77,1.9123,4.562
300638.SZ,20191028,20190930,24.0746,12.0733,27.018,9.0664,143625818.77,1.9123,4.562
300638.SZ,20190829,20190630,16.8692,8.5003,27.1001,9.3803,88315013.58,1.8155,4.1836
300638.SZ,20190829,20190630,16.8692,8.5003,27.1001,9.3803,88315013.58,1.8155,4.1836
300638.SZ,20190426,20190331,8.182,4.626,26.2724,9.2614,37777395.96,1.1624,4.055
300638.SZ,20190426,20190331,8.182,4.626,26.2724,9.2614,37777395.96,1.1624,4.055
300638.SZ,20190308,20181231,21.2549,12.7704,23.1944,6.9487,110762187.3,-0.0737,3.6997
300638.SZ,20190308,20181231,21.2549,12.7704,23.1944,6.9487,110762187.3,-0.0737,3.6997
300638.SZ,20181029,20180930,14.7077,8.2799,22.9376,6.6725,81485434.67,-0.218,3.4771
300638.SZ,20181029,20180930,14.7077,8.2799,22.9376,6.6725,81485434.67,-0.218,3.4771
300638.SZ,20180807,20180630,5.9203,3.3059,21.9612,4.1141,54377736.29,-0.4737,3.1733
300638.SZ,20180807,20180630,5.9203,3.3059,21.9612,4.1141,54377736.29,-0.4737,3.1733
300638.SZ,20180427,20180331,1.7959,1.2825,23.1203,3.1198,,0.0826,4.6832
300638.SZ,20180427,20180331,1.7959,1.2825,23.1203,3.1198,,0.0826,4.6832
300638.SZ,20180413,20171231,17.1633,10.6005,26.7941,7.7857,50908385.94,-1.5354,4.6046
300638.SZ,20180413,20171231,17.1633,10.6005,26.7941,7.7857,50908385.94,-1.5354,4.6046
300638.SZ,20171026,20170930,10.2069,7.5181,28.5268,7.9734,,-1.4493,4.3709
300638.SZ,20171026,20170930,10.2069,7.5181,28.5268,7.9734,,-1.4493,4.3709
300638.SZ,20170825,20170630,5.8696,4.3154,28.6165,7.873,15019603.24,-0.7907,4.2354
300638.SZ,20170825,20170630,5.8696,4.3154,28.6165,7.873,15019603.24,-0.7907,4.2354
