ts_code,ann_date,end_date,roe,roa,grossprofit_margin,netprofit_margin,rd_exp,ocfps,bps
002881.SZ,20260430,20260331,2.107,1.6583,17.5021,5.0296,,-0.635,9.0268
002881.SZ,20260331,20251231,8.7302,5.587,14.1214,3.8088,235981455.97,0.1241,6.5041
002881.SZ,20251028,20250930,6.9677,4.455,13.1342,4.0113,,0.1574,6.4019
002881.SZ,20250828,20250630,5.2803,3.2766,13.3641,4.4616,101800512.06,-0.3208,6.191
002881.SZ,20250428,20250331,2.9073,1.9143,14.5417,4.6441,,-0.2555,6.1811
002881.SZ,20250428,20250331,2.9073,1.9143,14.5417,4.6441,,-0.2555,6.1811
002881.SZ,20250428,20241231,8.8959,5.2172,17.033,4.5684,222595083.66,-0.4961,5.9859
002881.SZ,20241029,20240930,6.0741,4.2942,16.2516,4.1475,,-0.1591,5.8334
002881.SZ,20241029,20240930,6.0741,4.2942,16.2516,4.1475,,-0.1591,5.8334
002881.SZ,20240829,20240630,2.2739,1.868,16.5897,2.5141,118318832.05,-0.1923,5.5944
002881.SZ,20240425,20240331,0.4395,0.3696,15.6856,1.0134,,0.0659,5.5875
002881.SZ,20240425,20240331,0.4395,0.3696,15.6856,1.0134,,0.0659,5.5875
002881.SZ,20240425,20231231,5.6088,3.4748,19.1565,2.9157,266289137.51,-0.1197,5.6599
002881.SZ,20231031,20230930,5.9637,3.4646,19.2526,4.3661,155855989.29,-0.1067,5.6721
002881.SZ,20230831,20230630,4.3005,3.4366,20.4081,4.7194,131402691.54,-0.0686,5.5254
002881.SZ,20230426,20230331,1.6081,1.2549,22.5866,4.0533,43991077.72,-0.1547,5.4974
002881.SZ,20230426,20230331,1.6081,1.2549,22.5866,4.0533,43991077.72,-0.1547,5.4974
002881.SZ,20230426,20221231,16.9467,10.0422,17.8556,5.4908,254253890.28,0.1328,3.419
002881.SZ,20230426,20221231,16.9467,10.0422,17.8556,5.4908,254253890.28,0.1328,3.419
002881.SZ,20221028,20220930,16.2987,9.0142,17.6189,6.7634,135483431.91,0.3346,3.3917
002881.SZ,20221028,20220930,16.2987,9.0142,17.6189,6.7634,135483431.91,0.3346,3.3917
002881.SZ,20220816,20220630,11.9115,7.6282,17.897,7.6315,114074481.32,0.5201,3.1666
002881.SZ,20220816,20220630,11.9115,7.6282,17.897,7.6315,114074481.32,0.5201,3.1666
002881.SZ,20220428,20220331,3.4998,2.1497,19.1335,6.0856,24739374.97,0.175,3.8805
002881.SZ,20220428,20220331,3.4998,2.1497,19.1335,6.0856,24739374.97,0.175,3.8805
002881.SZ,20220428,20211231,18.5898,9.8446,18.8673,5.9797,228554744.83,-1.0805,3.7312
002881.SZ,20220428,20211231,18.5898,9.8446,18.8673,5.9797,228554744.83,-1.0805,3.7312
002881.SZ,20211029,20210930,12.9774,8.0948,19.3763,6.0183,115422312.65,-1.4233,3.4875
002881.SZ,20211029,20210930,12.9774,8.0948,19.3763,6.0183,115422312.65,-1.4233,3.4875
002881.SZ,20210827,20210630,8.0804,5.6062,18.3498,6.7831,100969730.26,-0.9847,3.2234
002881.SZ,20210827,20210630,8.0804,5.6062,18.3498,6.7831,100969730.26,-0.9847,3.2234
002881.SZ,20210428,20210331,2.6812,1.9539,19.2789,5.9353,15356470.18,-0.4032,3.0771
002881.SZ,20210428,20210331,2.6812,1.9539,19.2789,5.9353,15356470.18,-0.4032,3.0771
002881.SZ,20210428,20201231,4.853,0.9402,21.3069,2.4481,180322203.61,0.3709,3.1525
002881.SZ,20210428,20201231,4.853,0.9402,21.3069,2.4481,180322203.61,0.3709,3.1525
002881.SZ,20201030,20200930,2.2187,0.8324,21.8485,1.788,83989548.67,-0.1898,3.0422
002881.SZ,20201030,20200930,2.2187,0.8324,21.8485,1.788,83989548.67,-0.1898,3.0422
002881.SZ,20200828,20200630,2.5738,1.3691,22.1439,3.2893,49657989.06,-0.2371,3.0878
002881.SZ,20200828,20200630,2.5738,1.3691,22.1439,3.2893,49657989.06,-0.2371,3.0878
002881.SZ,20200428,20200331,0.7664,0.4642,20.9297,3.2718,13645445.5,-0.2631,3.0524
002881.SZ,20200428,20200331,0.7664,0.4642,20.9297,3.2718,13645445.5,-0.2631,3.0524
002881.SZ,20200428,20191231,4.5351,2.3479,20.0213,2.6214,146766368.13,0.1701,3.0279
002881.SZ,20200428,20191231,4.5351,2.3479,20.0213,2.6214,146766368.13,0.1701,3.0279
002881.SZ,20191025,20190930,2.8813,2.1807,20.3322,2.4727,69453106.0,0.0189,2.9781
002881.SZ,20191025,20190930,2.8813,2.1807,20.3322,2.4727,69453106.0,0.0189,2.9781
002881.SZ,20190822,20190630,2.3226,1.7901,19.961,3.103,45363859.72,-0.0269,2.9605
002881.SZ,20190822,20190630,2.3226,1.7901,19.961,3.103,45363859.72,-0.0269,2.9605
002881.SZ,20190426,20190331,1.1663,0.914,18.6304,3.3289,20325261.16,-0.1146,2.9528
002881.SZ,20190426,20190331,1.1663,0.914,18.6304,3.3289,20325261.16,-0.1146,2.9528
002881.SZ,20190426,20181231,9.1258,5.8753,16.4594,4.7135,107295689.47,0.2024,2.919
002881.SZ,20190426,20181231,9.1258,5.8753,16.4594,4.7135,107295689.47,0.2024,2.919
002881.SZ,20181026,20180930,5.6882,3.9389,18.0461,4.7183,44880447.95,0.3273,2.8188
002881.SZ,20181026,20180930,5.6882,3.9389,18.0461,4.7183,44880447.95,0.3273,2.8188
002881.SZ,20180828,20180630,3.6579,2.7436,20.6031,6.3843,49033719.76,0.1528,2.7612
002881.SZ,20180828,20180630,3.6579,2.7436,20.6031,6.3843,49033719.76,0.1528,2.7612
002881.SZ,20180427,20180331,2.0942,1.5915,24.6828,8.6051,,0.1008,4.7212
002881.SZ,20180427,20180331,2.0942,1.5915,24.6828,8.6051,,0.1008,4.7212
002881.SZ,20180427,20171231,15.606,10.1245,24.0337,8.7608,101163653.65,-0.159,4.6234
002881.SZ,20180427,20171231,15.606,10.1245,24.0337,8.7608,101163653.65,-0.159,4.6234
002881.SZ,20171024,20170930,7.3041,4.9796,23.3201,5.7045,,-0.1395,4.3322
002881.SZ,20171024,20170930,7.3041,4.9796,23.3201,5.7045,,-0.1395,4.3322
002881.SZ,20170825,20170630,4.9213,3.4909,24.6026,6.7615,46474156.38,0.1299,4.2531
002881.SZ,20170825,20170630,4.9213,3.4909,24.6026,6.7615,46474156.38,0.1299,4.2531
