ts_code,ann_date,end_date,roe,roa,grossprofit_margin,netprofit_margin,rd_exp,ocfps,bps
002151.SZ,20260427,20260331,0.2803,0.1504,37.8962,1.3892,,-0.0502,8.9071
002151.SZ,20260326,20251231,-5.1741,-4.7318,35.3453,-12.7472,416538908.37,0.7242,8.9075
002151.SZ,20260326,20251231,-5.1741,-4.7318,35.3453,-12.7472,416538908.37,0.7242,8.9075
002151.SZ,20251028,20250930,0.3529,-0.068,37.4486,1.1915,,0.5857,9.5018
002151.SZ,20251028,20250930,0.3529,-0.068,37.4486,1.1915,,0.5857,9.5018
002151.SZ,20250828,20250630,0.0277,-0.3677,36.8237,-0.3979,178988967.73,0.5823,9.4728
002151.SZ,20250828,20250630,0.0277,-0.3677,36.8237,-0.3979,178988967.74,0.5823,9.4728
002151.SZ,20250425,20250331,-0.582,-0.5854,33.071,-10.976,,0.1983,9.3481
002151.SZ,20250327,20241231,-6.5564,-6.6888,34.2,-26.7162,391858668.62,-0.1434,9.3904
002151.SZ,20241025,20240930,-1.1537,-1.6853,37.0321,-9.3383,,-0.1638,10.0672
002151.SZ,20240822,20240630,-0.7973,-1.1929,36.2188,-10.0513,156581678.64,-0.1615,10.0523
002151.SZ,20240425,20240331,-0.8321,-0.9343,33.0807,-21.0167,,-0.1913,10.2131
002151.SZ,20240328,20231231,3.2561,-1.1921,21.7048,-1.3706,652952453.08,-0.3914,10.2263
002151.SZ,20231028,20230930,0.5119,-1.0581,22.947,-2.3712,333631762.02,-0.5969,9.4843
002151.SZ,20231028,20230930,0.5119,-1.0581,22.947,-2.3712,333631762.02,-0.5969,9.4843
002151.SZ,20230824,20230630,0.8522,-0.4055,23.5067,-1.5543,303328108.64,-0.4748,10.1141
002151.SZ,20230427,20230331,0.4637,-0.076,23.9609,-0.6276,97251171.15,-0.4678,8.5115
002151.SZ,20230427,20230331,0.4637,-0.076,23.9609,-0.6276,97251171.15,-0.4678,8.5115
002151.SZ,20230328,20221231,3.313,1.2871,30.2263,1.9211,588552525.36,-0.4655,8.4551
002151.SZ,20230328,20221231,3.313,1.2871,30.2263,1.9211,588552525.36,-0.4655,8.4551
002151.SZ,20221026,20220930,2.6719,1.0406,29.3687,2.4223,272624103.6,-0.6314,8.3577
002151.SZ,20221026,20220930,2.6719,1.0406,29.3687,2.4223,272624103.6,-0.6314,8.3577
002151.SZ,20220726,20220630,2.0574,0.9487,30.7876,3.7968,233586789.96,-0.4842,8.2427
002151.SZ,20220726,20220630,2.0574,0.9487,30.7876,3.7968,233586789.96,-0.4842,8.2427
002151.SZ,20220426,20220331,1.0279,0.5209,30.8559,4.0661,69419958.3,-0.32,8.7589
002151.SZ,20220426,20220331,1.0279,0.5209,30.8559,4.0661,69419958.3,-0.32,8.7589
002151.SZ,20220415,20211231,4.6784,3.0438,29.2281,5.0419,428008866.17,0.5953,8.6506
002151.SZ,20220415,20211231,4.6784,3.0438,29.2281,5.0419,428008866.17,0.5953,8.6506
002151.SZ,20211027,20210930,3.6279,2.5074,28.8439,5.0053,192381173.17,-0.0606,8.5221
002151.SZ,20211027,20210930,3.6279,2.5074,28.8439,5.0053,192381173.17,-0.0606,8.5221
002151.SZ,20210820,20210630,2.6249,1.8981,28.7622,5.3129,196589432.79,0.03,8.5207
002151.SZ,20210820,20210630,2.6249,1.8981,28.7622,5.3129,196589432.79,0.03,8.5207
002151.SZ,20210423,20210331,0.9867,0.7841,28.7509,3.5467,61549880.07,-0.2045,8.3866
002151.SZ,20210423,20210331,0.9867,0.7841,28.7509,3.5467,61549880.07,-0.2045,8.3866
002151.SZ,20210326,20201231,3.925,3.2529,28.3444,3.5603,344140318.38,0.8388,8.3292
002151.SZ,20210326,20201231,3.925,3.2529,28.3444,3.5603,344140318.38,0.8388,8.3292
002151.SZ,20201029,20200930,2.8639,2.2414,28.368,3.5273,149698694.34,0.1805,8.2118
002151.SZ,20201029,20200930,2.8639,2.2414,28.368,3.5273,149698694.34,0.1805,8.2118
002151.SZ,20200817,20200630,1.9546,1.3774,28.7875,2.7499,151478492.62,-0.0597,6.8027
002151.SZ,20200817,20200630,1.9546,1.3774,28.7875,2.7499,151478492.62,-0.0597,6.8027
002151.SZ,20200429,20200331,0.6456,0.3621,24.7775,0.6295,44931550.86,-0.2188,6.6614
002151.SZ,20200429,20200331,0.6456,0.3621,24.7775,0.6295,44931550.86,-0.2188,6.6614
002151.SZ,20200428,20191231,-17.9091,-11.2344,27.286,-25.423,333022706.37,0.2867,6.6107
002151.SZ,20200428,20191231,-17.9091,-11.2344,27.286,-25.423,333022706.37,0.2867,6.6107
002151.SZ,20191029,20190930,0.0719,0.7188,27.2168,-0.2347,115414855.29,0.1026,7.9831
002151.SZ,20191029,20190930,0.0719,0.7188,27.2168,-0.2347,115414855.29,0.1026,7.9831
002151.SZ,20190823,20190630,-1.0768,-0.2341,27.2187,-3.4909,130534676.88,-0.0656,8.1749
002151.SZ,20190823,20190630,-1.0768,-0.2341,27.2187,-3.4909,130534676.88,-0.0656,8.1749
002151.SZ,20190426,20190331,-0.4136,-0.0866,28.7213,-2.8812,27210058.8,-0.1339,7.8509
002151.SZ,20190426,20190331,-0.4136,-0.0866,28.7213,-2.8812,27210058.8,-0.1339,7.8509
002151.SZ,20190329,20181231,2.5478,3.0896,29.9419,4.3087,239512131.73,0.4956,7.8637
002151.SZ,20190329,20181231,2.5478,3.0896,29.9419,4.3087,239512131.73,0.4956,7.8637
002151.SZ,20181023,20180930,1.2286,1.7186,27.836,2.6396,88888334.16,-0.1493,8.5521
002151.SZ,20181023,20180930,1.2286,1.7186,27.836,2.6396,88888334.16,-0.1493,8.5521
002151.SZ,20180829,20180630,1.1083,1.3003,27.6991,3.3806,92673771.37,-0.1846,8.4496
002151.SZ,20180829,20180630,1.1083,1.3003,27.6991,3.3806,92673771.37,-0.1846,8.4496
002151.SZ,20180426,20180331,0.093,0.2253,26.3557,0.9258,,-0.1069,8.4306
002151.SZ,20180426,20180331,0.093,0.2253,26.3557,0.9258,,-0.1069,8.4306
002151.SZ,20180419,20171231,2.4264,2.4617,30.7515,5.2175,188813402.0,-0.0496,8.4534
002151.SZ,20180419,20171231,2.4264,2.4617,30.7515,5.2175,188813402.0,-0.0496,8.4534
002151.SZ,20171027,20170930,1.7584,1.5729,30.3447,5.1035,,-0.3642,8.4112
002151.SZ,20171027,20170930,1.7584,1.5729,30.3447,5.1035,,-0.3642,8.4112
002151.SZ,20170824,20170630,0.5953,0.451,31.1728,2.3924,69278291.96,-0.2976,8.3162
002151.SZ,20170824,20170630,0.5953,0.451,31.1728,2.3924,69278291.96,-0.2976,8.3162
002151.SZ,20170429,20170331,0.0847,0.1002,33.3213,0.3418,,-0.172,8.4
002151.SZ,20170429,20170331,0.0847,0.1002,33.3213,0.3418,,-0.172,8.4
002151.SZ,20170428,20161231,1.4867,1.8425,32.1406,3.7112,113402832.62,-0.0818,8.4148
002151.SZ,20170428,20161231,1.4867,1.8425,32.1406,3.7112,113402832.62,-0.0818,8.4148
002151.SZ,20161026,20160930,1.4994,1.465,32.3538,4.918,,-0.3287,8.4946
002151.SZ,20161026,20160930,1.4994,1.465,32.3538,4.918,,-0.3287,8.4946
002151.SZ,20160824,20160630,0.3774,0.4943,30.7604,2.0615,42301844.38,-0.2755,8.4165
002151.SZ,20160824,20160630,0.3774,0.4943,30.7604,2.0615,42301844.38,-0.2755,8.4165
002151.SZ,20160427,20160331,-0.4272,-0.16,27.9629,-4.1602,,-0.4317,8.9642
002151.SZ,20160427,20160331,-0.4272,-0.16,27.9629,-4.1602,,-0.4317,8.9642
002151.SZ,20160323,20151231,2.6543,2.17,31.9692,4.2801,69174783.16,0.3405,9.0017
002151.SZ,20160323,20151231,2.6543,2.17,31.9692,4.2801,69174783.16,0.3405,9.0017
002151.SZ,20151028,20150930,-1.1926,-0.6433,28.8849,-3.9426,,-0.4388,8.7712
002151.SZ,20151028,20150930,-1.1926,-0.6433,28.8849,-3.9426,,-0.4388,8.7712
002151.SZ,20150826,20150630,-2.3952,-1.2558,28.8771,-8.2198,22118932.71,-0.538,4.8248
002151.SZ,20150826,20150630,-2.3952,-1.2558,28.8771,-8.2198,22118932.71,-0.538,4.8248
002151.SZ,20150427,20150331,-1.008,-0.5107,29.7826,-7.8268,,-0.3652,4.8933
002151.SZ,20150427,20150331,-1.008,-0.5107,29.7826,-7.8268,,-0.3652,4.8933
002151.SZ,20150422,20141231,3.2636,3.5791,30.2613,5.3364,59505850.87,0.1256,5.0118
002151.SZ,20150422,20141231,3.2636,3.5791,30.2613,5.3364,59505850.87,0.1256,5.0118
002151.SZ,20141028,20140930,0.8555,1.8724,30.7486,3.5434,,-0.2007,4.9158
002151.SZ,20141028,20140930,0.8555,1.8724,30.7486,3.5434,,-0.2007,4.9158
002151.SZ,20140826,20140630,-0.9248,0.2685,29.3481,-0.3867,29675228.48,-0.1275,4.8444
002151.SZ,20140826,20140630,-0.9248,0.2685,29.3481,-0.3867,29675228.48,-0.1275,4.8444
002151.SZ,20140428,20140331,-1.202,-0.3202,30.5497,-6.7656,,-0.2107,4.9467
002151.SZ,20140428,20140331,-1.202,-0.3202,30.5497,-6.7656,,-0.2107,4.9467
002151.SZ,20140409,20131231,6.2485,6.1029,31.7643,8.3029,47121433.79,0.6003,3.9002
002151.SZ,20140409,20131231,6.2485,6.1029,31.7643,8.3029,47121433.79,0.6003,3.9002
002151.SZ,20131025,20130930,2.7898,3.6445,32.7714,6.8508,,-0.6014,3.7651
