ts_code,ann_date,end_date,roe,roa,grossprofit_margin,netprofit_margin,rd_exp,ocfps,bps
300098.SZ,20260429,20260331,0.8785,0.619,32.3498,5.541,,0.0204,1.5235
300098.SZ,20260418,20251231,-1.2272,-0.6282,33.104,-0.9915,257421031.78,0.0905,1.5103
300098.SZ,20260418,20251231,-1.2272,-0.6282,33.104,-0.9915,257421031.78,0.0905,1.5103
300098.SZ,20251029,20250930,2.3729,1.3032,36.6588,6.0534,,0.0061,1.5627
300098.SZ,20250819,20250630,0.9886,0.4763,37.2505,4.4084,114566044.07,-0.0322,1.5407
300098.SZ,20250429,20250331,-0.0744,0.0267,36.1304,1.1009,,-0.02,1.5238
300098.SZ,20250429,20250331,-0.0744,0.0267,36.1304,1.1009,,-0.02,1.5243
300098.SZ,20250419,20241231,-8.6141,-5.0889,31.1074,-17.9413,241510509.49,0.0342,1.5197
300098.SZ,20241030,20240930,-1.6178,-0.2773,34.8288,-4.8663,,-0.0417,1.6279
300098.SZ,20240830,20240630,-0.1578,-0.4304,33.5565,-0.3194,116538686.81,-0.0407,1.645
300098.SZ,20240429,20240331,0.2726,0.3394,33.286,2.1199,,-0.0642,1.6508
300098.SZ,20240413,20231231,-3.4597,-2.5626,31.517,-6.0589,273458537.8,0.1027,1.644
300098.SZ,20231030,20230930,-2.1676,-1.0643,31.4418,-5.8681,195450387.37,-0.023,1.7581
300098.SZ,20230830,20230630,-1.5535,-0.8449,30.1369,-6.4795,126157003.39,-0.0401,1.7674
300098.SZ,20230428,20230331,-0.7197,-0.4425,31.3876,-7.0724,61615344.15,-0.0821,1.7798
300098.SZ,20230428,20230331,-0.7197,-0.4425,31.3876,-7.0724,61615344.15,-0.0821,1.7798
300098.SZ,20230415,20221231,-8.4197,-4.424,26.2287,-11.997,308090685.05,0.0362,1.7907
300098.SZ,20230415,20221231,-8.4197,-4.424,26.2287,-11.997,308090685.05,0.0362,1.7907
300098.SZ,20221028,20220930,-2.2108,-1.3713,26.6938,-4.5854,231366685.33,-0.1184,1.8931
300098.SZ,20221028,20220930,-2.2108,-1.3713,26.6938,-4.5854,231366685.33,-0.1184,1.8931
300098.SZ,20220830,20220630,-1.9636,-1.2486,25.7373,-6.1692,156459868.6,-0.1086,1.9014
300098.SZ,20220830,20220630,-1.9636,-1.2486,25.7373,-6.1692,156459868.6,-0.1086,1.9014
300098.SZ,20220429,20220331,-2.4349,-1.5633,23.4619,-20.5958,75718109.91,-0.0557,1.8901
300098.SZ,20220429,20220331,-2.4349,-1.5633,23.4619,-20.5958,75718109.91,-0.0557,1.8901
300098.SZ,20220415,20211231,1.2932,0.6087,28.0345,1.1874,356285033.37,0.1044,1.9336
300098.SZ,20220415,20211231,1.2932,0.6087,28.0345,1.1874,356285033.37,0.1044,1.9336
300098.SZ,20211029,20210930,0.7354,0.3215,27.5129,0.7725,244050159.27,-0.1109,1.9239
300098.SZ,20211029,20210930,0.7354,0.3215,27.5129,0.7725,244050159.27,-0.1109,1.9239
300098.SZ,20210828,20210630,-1.1824,-0.8422,26.8305,-4.471,163349640.92,-0.0826,1.8993
300098.SZ,20210828,20210630,-1.1824,-0.8422,26.8305,-4.471,163349640.92,-0.0826,1.8993
300098.SZ,20210429,20210331,-1.7055,-1.0648,29.3592,-16.0037,87744982.18,-0.053,1.8787
300098.SZ,20210429,20210331,-1.7055,-1.0648,29.3592,-16.0037,87744982.18,-0.053,1.8787
300098.SZ,20210421,20201231,-28.2382,-16.7813,25.4063,-47.9692,430647748.36,-0.1154,1.9101
300098.SZ,20210421,20201231,-28.2382,-16.7813,25.4063,-47.9692,430647748.36,-0.1154,1.9101
300098.SZ,20201030,20200930,-2.6254,-1.7826,26.1251,-8.5839,248159406.67,-0.2571,2.4735
300098.SZ,20201030,20200930,-2.6254,-1.7826,26.1251,-8.5839,248159406.67,-0.2571,2.4735
300098.SZ,20200828,20200630,-1.2824,-0.7017,29.6132,-6.6908,180921936.44,-0.236,2.5129
300098.SZ,20200828,20200630,-1.2824,-0.7017,29.6132,-6.6908,180921936.44,-0.236,2.5129
300098.SZ,20200428,20200331,-1.3324,-0.871,25.3292,-17.211,79164329.08,-0.1855,2.5061
300098.SZ,20200428,20200331,-1.3324,-0.871,25.3292,-17.211,79164329.08,-0.1855,2.5061
300098.SZ,20200428,20191231,-22.9825,-14.8842,26.7362,-43.7303,553821485.26,-0.1088,2.5379
300098.SZ,20200428,20191231,-22.9825,-14.8842,26.7362,-43.7303,553821485.26,-0.1088,2.5379
300098.SZ,20191030,20190930,1.0727,0.9378,29.6208,2.7902,393870000.0,-0.2505,3.2462
300098.SZ,20191030,20190930,1.0727,0.9378,29.6208,2.7902,393870000.0,-0.2505,3.2462
300098.SZ,20190830,20190630,3.235,2.2565,34.9163,11.4598,258302911.09,-0.226,3.3159
300098.SZ,20190830,20190630,3.235,2.2565,34.9163,11.4598,258302911.09,-0.226,3.3159
300098.SZ,20190427,20190331,2.3659,1.758,32.0781,13.1314,89907706.35,-0.1514,3.2499
300098.SZ,20190427,20190331,2.3659,1.758,32.0781,13.1314,89907706.35,-0.1514,3.2499
300098.SZ,20190419,20181231,10.1228,6.928,35.2123,15.3454,405782893.6,-0.0879,3.1713
300098.SZ,20190419,20181231,10.1228,6.928,35.2123,15.3454,405782893.6,-0.0879,3.1713
300098.SZ,20181024,20180930,7.4605,6.022,36.5841,15.2731,279850057.49,-0.2182,3.098
300098.SZ,20181024,20180930,7.4605,6.022,36.5841,15.2731,279850057.49,-0.2182,3.098
300098.SZ,20180830,20180630,4.8103,3.5113,39.1403,17.1803,175264654.96,-0.231,3.0268
300098.SZ,20180830,20180630,4.8103,3.5113,39.1403,17.1803,175264654.96,-0.231,3.0268
300098.SZ,20180425,20180331,2.3575,1.5999,37.333,14.4573,,-0.2895,4.4163
300098.SZ,20180425,20180331,2.3575,1.5999,37.333,14.4573,,-0.2895,4.4163
300098.SZ,20180425,20171231,9.2574,6.9322,36.0064,17.8851,166457712.68,0.0959,4.3106
300098.SZ,20180425,20171231,9.2574,6.9322,36.0064,17.8851,166457712.68,0.0959,4.3106
300098.SZ,20171030,20170930,7.4357,5.2307,37.6863,20.4348,,-0.0166,3.6709
300098.SZ,20171030,20170930,7.4357,5.2307,37.6863,20.4348,,-0.0166,3.6709
300098.SZ,20170829,20170630,4.9395,3.8423,38.2724,22.0182,66444219.83,-0.0119,3.6016
300098.SZ,20170829,20170630,4.9395,3.8423,38.2724,22.0182,66444219.83,-0.0119,3.6016
300098.SZ,20170426,20170331,1.8735,1.3934,44.7172,25.2576,,-0.1419,3.5605
300098.SZ,20170426,20170331,1.8735,1.3934,44.7172,25.2576,,-0.1419,3.5605
