ts_code,ann_date,end_date,roe,roa,grossprofit_margin,netprofit_margin,rd_exp,ocfps,bps
300101.SZ,20210730,20210630,7.521,4.8828,59.2748,22.9478,45096619.02,-0.158,1.965
300101.SZ,20210410,20210331,3.6482,2.4817,58.5588,24.2207,16447656.52,-0.1137,1.886
300101.SZ,20210410,20210331,3.6482,2.4817,58.5588,24.2207,16447656.52,-0.1137,1.886
300101.SZ,20210323,20201231,8.299,5.2789,53.9875,14.5206,100417988.3,0.2234,1.8184
300101.SZ,20210323,20201231,8.299,5.2789,53.9875,14.5206,100417988.3,0.2234,1.8184
300101.SZ,20201020,20200930,5.3292,3.3542,55.7715,15.677,49903339.02,-0.1439,1.7584
300101.SZ,20201020,20200930,5.3292,3.3542,55.7715,15.677,49903339.02,-0.1439,1.7584
300101.SZ,20200825,20200630,1.2349,0.6605,50.406,5.085,38537414.37,-0.176,1.6848
300101.SZ,20200825,20200630,1.2349,0.6605,50.406,5.085,38537414.37,-0.176,1.6848
300101.SZ,20200427,20200331,0.4944,0.2472,50.5947,4.4126,9030013.07,-0.0556,1.6724
300101.SZ,20200427,20200331,0.4944,0.2472,50.5947,4.4126,9030013.07,-0.0556,1.6724
300101.SZ,20200421,20191231,0.4932,0.4211,50.3536,1.0923,77788124.13,-0.0767,1.6642
300101.SZ,20200421,20191231,0.4932,0.4211,50.3536,1.0923,77788124.13,-0.0767,1.6642
300101.SZ,20191029,20190930,0.8831,0.2547,41.3122,1.3218,37483954.72,-0.2192,1.6619
300101.SZ,20191029,20190930,0.8831,0.2547,41.3122,1.3218,37483954.72,-0.2192,1.6619
300101.SZ,20190827,20190630,0.8132,0.369,43.7753,4.1026,27628169.3,-0.089,1.6577
300101.SZ,20190827,20190630,0.8132,0.369,43.7753,4.1026,27628169.3,-0.089,1.6577
300101.SZ,20190426,20190331,0.3619,0.1999,37.0799,2.9894,9221989.87,-0.065,1.6702
300101.SZ,20190426,20190331,0.3619,0.1999,37.0799,2.9894,9221989.87,-0.065,1.6702
300101.SZ,20190326,20181231,1.8006,2.0017,47.4657,4.5282,97446774.79,0.1555,1.6641
300101.SZ,20190326,20181231,1.8006,2.0017,47.4657,4.5282,97446774.79,0.1555,1.6641
300101.SZ,20181029,20180930,2.8907,2.6541,46.379,9.8011,49071229.71,0.1397,1.741
300101.SZ,20181029,20180930,2.8907,2.6541,46.379,9.8011,49071229.71,0.1397,1.741
300101.SZ,20180828,20180630,2.9089,2.8143,54.35,17.2759,33149080.72,0.2023,1.6992
300101.SZ,20180828,20180630,2.9089,2.8143,54.35,17.2759,33149080.72,0.2023,1.6992
300101.SZ,20180420,20180331,2.8314,2.8049,54.7829,31.4676,,0.1468,1.6978
300101.SZ,20180420,20180331,2.8314,2.8049,54.7829,31.4676,,0.1468,1.6978
300101.SZ,20180328,20171231,3.593,4.3239,49.9422,9.5098,65708750.97,-0.0065,1.5562
300101.SZ,20180328,20171231,3.593,4.3239,49.9422,9.5098,65708750.97,-0.0065,1.5562
300101.SZ,20171027,20170930,2.8488,3.7853,57.6081,12.985,,-0.1781,1.5446
300101.SZ,20171027,20170930,2.8488,3.7853,57.6081,12.985,,-0.1781,1.5446
300101.SZ,20170815,20170630,2.8996,3.5877,56.2096,16.6116,28304994.14,-0.1555,1.5454
300101.SZ,20170815,20170630,2.8996,3.5877,56.2096,16.6116,28304994.14,-0.1555,1.5454
300101.SZ,20170407,20170331,1.4724,1.9289,54.9737,17.3323,,-0.0914,1.5235
300101.SZ,20170407,20170331,1.4724,1.9289,54.9737,17.3323,,-0.0914,1.5235
300101.SZ,20170323,20161231,4.8281,5.2836,53.3393,12.9206,71193858.1,-0.283,1.5013
300101.SZ,20170323,20161231,4.8281,5.2836,53.3393,12.9206,71193858.1,-0.283,1.5013
300101.SZ,20161021,20160930,7.7776,7.9204,53.9276,22.2416,,-0.3047,1.547
300101.SZ,20161021,20160930,7.7776,7.9204,53.9276,22.2416,,-0.3047,1.547
300101.SZ,20160720,20160630,5.3743,5.6596,55.7658,24.0352,27551974.06,-0.2333,1.5097
300101.SZ,20160720,20160630,5.3743,5.6596,55.7658,24.0352,27551974.06,-0.2333,1.5097
300101.SZ,20160426,20160331,2.6442,2.8529,49.291,24.327,,-0.193,1.5191
300101.SZ,20160426,20160331,2.6442,2.8529,49.291,24.327,,-0.193,1.5191
300101.SZ,20160322,20151231,9.9029,9.2053,53.4639,18.8903,70156447.07,0.0874,1.4795
300101.SZ,20160322,20151231,9.9029,9.2053,53.4639,18.8903,70156447.07,0.0874,1.4795
300101.SZ,20151023,20150930,7.8722,8.0186,50.2418,21.3674,,-0.4084,1.4494
300101.SZ,20151023,20150930,7.8722,8.0186,50.2418,21.3674,,-0.4084,1.4494
300101.SZ,20150825,20150630,5.3342,5.3265,50.4329,21.4079,22804633.49,-0.596,2.8255
300101.SZ,20150825,20150630,5.3342,5.3265,50.4329,21.4079,22804633.49,-0.596,2.8255
300101.SZ,20150424,20150331,2.3266,2.1639,51.7284,20.6363,,-0.3288,2.7916
300101.SZ,20150424,20150331,2.3266,2.1639,51.7284,20.6363,,-0.3288,2.7916
300101.SZ,20150324,20141231,7.0143,6.9102,54.1905,16.2644,59433172.85,0.6828,2.7274
300101.SZ,20150324,20141231,7.0143,6.9102,54.1905,16.2644,59433172.85,0.6828,2.7274
300101.SZ,20141027,20140930,3.8103,3.9736,54.3168,13.7918,,-0.4462,2.6411
300101.SZ,20141027,20140930,3.8103,3.9736,54.3168,13.7918,,-0.4462,2.6411
300101.SZ,20140820,20140630,1.5772,1.6736,43.5234,8.5548,22116916.14,-0.4142,2.5826
300101.SZ,20140820,20140630,1.5772,1.6736,43.5234,8.5548,22116916.14,-0.4142,2.5826
300101.SZ,20140425,20140331,-1.5769,-1.471,36.1195,-29.4511,,-0.2933,2.5021
300101.SZ,20140425,20140331,-1.5769,-1.471,36.1195,-29.4511,,-0.2933,2.5021
300101.SZ,20140322,20131231,-2.1083,-1.5571,45.5147,-4.6814,61792751.1,0.0707,2.5568
300101.SZ,20140322,20131231,-2.1083,-1.5571,45.5147,-4.6814,61792751.1,0.0707,2.5568
300101.SZ,20131025,20130930,0.4202,0.6332,57.7662,4.4342,,-0.2936,2.6361
300101.SZ,20131025,20130930,0.4202,0.6332,57.7662,4.4342,,-0.2936,2.6361
300101.SZ,20130816,20130630,-1.5877,-1.5217,52.1366,-15.612,14501540.19,-0.2594,2.5832
300101.SZ,20130816,20130630,-1.5877,-1.5217,52.1366,-15.612,14501540.19,-0.2594,2.5832
300101.SZ,20130424,20130331,0.0578,0.4059,65.8903,6.8043,,-0.0983,2.6765
300101.SZ,20130424,20130331,0.0578,0.4059,65.8903,6.8043,,-0.0983,2.6765
300101.SZ,20130320,20121231,3.2815,2.8278,57.0226,13.6946,71238200.0,0.07,2.675
300101.SZ,20130320,20121231,3.2815,2.8278,57.0226,13.6946,71238200.0,0.07,2.675
300101.SZ,20121025,20120930,2.7613,2.6525,52.0393,16.7924,,-0.24,2.6609
300101.SZ,20121025,20120930,2.7613,2.6525,52.0393,16.7924,,-0.24,2.6609
300101.SZ,20120816,20120630,3.2521,3.5205,55.3477,24.9524,2572695.99,-0.15,2.6742
300101.SZ,20120816,20120630,3.2521,3.5205,55.3477,24.9524,2572695.99,-0.15,2.6742
