event_id,company,ts_code,symbol,event_date,source_type,title,summary,source_url,raw_category,primary_category,category_tags,keyword_score,source_weight,signal_strength,strength_reason,is_subject_company,is_peer_event,pdf_url,local_pdf_path,has_pdf,rating,institution,institution_count,receptionist,event_dt,list_date,list_dt,is_pre_listing,is_ipo_listing_related,is_market_trading_related,keyword_score_num,source_weight_num,signal_strength_num,has_pdf_num,title_key,source_count,source_types,evidence_count,car_status,aligned_trade_date,pre_trade_date,pre_total_mv_wanyuan,pre_total_mv_yi,event_turnover_rate,event_volume_ratio,event_close,event_ret,event_abret_peer,car_m1_p1,ret_m1_p1,peer_ret_m1_p1,window_days_m1_p1,window_coverage_m1_p1,end_trade_date_m1_p1,end_total_mv_yi_m1_p1,actual_mv_change_yi_m1_p1,actual_mv_return_m1_p1,abnormal_mv_impact_yi_m1_p1,peer_avg_mv_return_m1_p1,peer_rank_by_mv_return_m1_p1,peer_rank_total_m1_p1,peer_percentile_by_mv_return_m1_p1,car_p0_p5,ret_p0_p5,peer_ret_p0_p5,window_days_p0_p5,window_coverage_p0_p5,end_trade_date_p0_p5,end_total_mv_yi_p0_p5,actual_mv_change_yi_p0_p5,actual_mv_return_p0_p5,abnormal_mv_impact_yi_p0_p5,peer_avg_mv_return_p0_p5,peer_rank_by_mv_return_p0_p5,peer_rank_total_p0_p5,peer_percentile_by_mv_return_p0_p5,car_p0_p20,ret_p0_p20,peer_ret_p0_p20,window_days_p0_p20,window_coverage_p0_p20,end_trade_date_p0_p20,end_total_mv_yi_p0_p20,actual_mv_change_yi_p0_p20,actual_mv_return_p0_p20,abnormal_mv_impact_yi_p0_p20,peer_avg_mv_return_p0_p20,peer_rank_by_mv_return_p0_p20,peer_rank_total_p0_p20,peer_percentile_by_mv_return_p0_p20,car_p0_p60,ret_p0_p60,peer_ret_p0_p60,window_days_p0_p60,window_coverage_p0_p60,end_trade_date_p0_p60,end_total_mv_yi_p0_p60,actual_mv_change_yi_p0_p60,actual_mv_return_p0_p60,abnormal_mv_impact_yi_p0_p60,peer_avg_mv_return_p0_p60,peer_rank_by_mv_return_p0_p60,peer_rank_total_p0_p60,peer_percentile_by_mv_return_p0_p60,multi_source_bonus,volume_spike_score,abs_car_score,event_priority_score,objective_change_score,analysis_group_id,group_event_count,group_source_types,group_source_count,group_evidence_count,group_titles_sample
7c5fe6db2a957e74,高新兴,300098.SZ,300098,2016-01-01,announcement,第三届董事会第三十次会议(临时)决议的公告,,https://data.eastmoney.com/notices/detail/300098/AN201512310012614072.html,高管人员任职变动,其他,,0,4,1,,0,1,,,0,,,,,2016-01-01,20100728,2010-07-28,False,False,False,0,4,1,0,第三届董事会第三十次会议(临时)决议的公告,1,announcement,1,ok,2016-01-04,2015-12-31,2247545.3295,224.75453295,5.7651,0.85,18.9,-0.09960000000000001,,0.0,-0.1849,0.0,3.0,1.0,2016-01-05,194.66590800999998,-30.08862494000001,-0.13387327296617269,0.0,,1.0,1.0,1.0,0.0,-0.36830000000000007,0.0,6.0,1.0,2016-01-11,152.79881778,-71.95571517,-0.32015245354810096,0.0,,1.0,1.0,1.0,-0.00410000000000002,-0.5640999999999999,-0.30670000000000003,21.0,1.0,2016-02-01,121.63942327000001,-103.11510967999999,-0.4587898999257981,-0.9214935850950046,,1.0,1.0,1.0,-0.14390000000000008,-0.23689999999999992,0.1603,61.0,1.0,2016-04-05,160.50835869,-64.24617426,-0.2858504049584286,-32.342177291505024,,1.0,1.0,1.0,0,0.85,0.10250000000000051,13.3525,91.55319199406384,300098|2016-01-01|其他,7,announcement,1,7,第三届董事会第三十次会议(临时)决议的公告 || 关于公司控股子公司讯美科技完成工商变更登记的公告 || 关于召开2016年第二次临时股东大会通知的公告 || 关于公司董事、董事会秘书辞职的公告 || 独立董事对相关事项发表的独立意见(2016/1/1) || 第三届监事会第二十二次会议(临时)决议的公告
d0606921f4260e23,高新兴,300098.SZ,300098,2016-01-01,announcement,关于向控股子公司提供财务资助的公告,,https://data.eastmoney.com/notices/detail/300098/AN201512310012614076.html,获得补贴（资助）,政策/行业,政策/行业,1,4,1,,0,1,,,0,,,,,2016-01-01,20100728,2010-07-28,False,False,False,1,4,1,0,关于向控股子公司提供财务资助的公告,1,announcement,1,ok,2016-01-04,2015-12-31,2247545.3295,224.75453295,5.7651,0.85,18.9,-0.09960000000000001,,0.0,-0.1849,0.0,3.0,1.0,2016-01-05,194.66590800999998,-30.08862494000001,-0.13387327296617269,0.0,,1.0,1.0,1.0,0.0,-0.36830000000000007,0.0,6.0,1.0,2016-01-11,152.79881778,-71.95571517,-0.32015245354810096,0.0,,1.0,1.0,1.0,-0.00410000000000002,-0.5640999999999999,-0.30670000000000003,21.0,1.0,2016-02-01,121.63942327000001,-103.11510967999999,-0.4587898999257981,-0.9214935850950046,,1.0,1.0,1.0,-0.14390000000000008,-0.23689999999999992,0.1603,61.0,1.0,2016-04-05,160.50835869,-64.24617426,-0.2858504049584286,-32.342177291505024,,1.0,1.0,1.0,0,0.85,0.10250000000000051,10.7525,91.55319199406384,300098|2016-01-01|政策/行业,1,announcement,1,1,关于向控股子公司提供财务资助的公告
41ea9ad540ed4a36,高新兴,300098.SZ,300098,2016-01-01,announcement,关于参股子公司广州尚云在线科技有限公司与北京蚁视科技有限公司战略合作协议的公告,,https://data.eastmoney.com/notices/detail/300098/AN201512310012614080.html,其他,客户/订单,客户/订单,2,4,1,,0,1,,,0,,,,,2016-01-01,20100728,2010-07-28,False,False,False,2,4,1,0,关于参股子公司广州尚云在线科技有限公司与北京蚁视科技有限公司战略合作协议的公告,1,announcement,1,ok,2016-01-04,2015-12-31,2247545.3295,224.75453295,5.7651,0.85,18.9,-0.09960000000000001,,0.0,-0.1849,0.0,3.0,1.0,2016-01-05,194.66590800999998,-30.08862494000001,-0.13387327296617269,0.0,,1.0,1.0,1.0,0.0,-0.36830000000000007,0.0,6.0,1.0,2016-01-11,152.79881778,-71.95571517,-0.32015245354810096,0.0,,1.0,1.0,1.0,-0.00410000000000002,-0.5640999999999999,-0.30670000000000003,21.0,1.0,2016-02-01,121.63942327000001,-103.11510967999999,-0.4587898999257981,-0.9214935850950046,,1.0,1.0,1.0,-0.14390000000000008,-0.23689999999999992,0.1603,61.0,1.0,2016-04-05,160.50835869,-64.24617426,-0.2858504049584286,-32.342177291505024,,1.0,1.0,1.0,0,0.85,0.10250000000000051,12.3525,91.55319199406384,300098|2016-01-01|客户/订单,2,announcement,1,2,关于参股子公司广州尚云在线科技有限公司与北京蚁视科技有限公司战略合作协议的公告 || 关于平安立山安防工程建设BOT项目预中标的提示性公告
6e9e757bf90834fd,移远通信,603236.SH,603236,2023-04-13,research_report,业绩超预期，迎来边缘AI和卫星互联网双重催化,机构=华安证券; 评级=买入; 行业=通信设备,https://pdf.dfcfw.com/pdf/H3_AP202304131585413597_1.pdf,研报,产品/技术创新,产品/技术创新|政策/行业,2,3,1,,0,1,,,0,买入,华安证券,,,2023-04-13,20190716,2019-07-16,False,False,False,2,3,1,0,业绩超预期，迎来边缘AI和卫星互联网双重催化,1,research_report,1,ok,2023-04-13,2023-04-12,2346023.4915,234.60234915,2.5564,0.89,121.14,-0.024166,-0.012048571428571428,-0.04562471428571429,-0.008459,0.03716571428571429,3.0,1.0,2023-04-14,230.40694706000002,-4.195402089999988,-0.017883035294405936,-10.703665150726136,-0.0038847450648199023,4.0,8.0,0.5714285714285714,-0.10575871428571428,-0.086722,0.019036714285714282,6.0,1.0,2023-04-20,214.75923117,-19.843117980000006,-0.08458192363330819,-24.811242814512234,0.019989384687324935,8.0,8.0,0.0,-0.4380828571428572,-0.5296289999999999,-0.09154614285714288,21.0,1.0,2023-05-16,135.21667538,-99.38567377,-0.42363460609021786,-102.77526740805817,-0.09431313135808608,8.0,8.0,0.0,-0.4634791428571428,-0.333037,0.1304421428571428,61.0,1.0,2023-07-13,158.61265615000002,-75.98969299999999,-0.32390849143379086,-108.73329569631414,0.12280089032426997,8.0,8.0,0.0,0,0.89,19.889984285714288,29.57998428571429,87.47360537221742,603236|2023-04-13|产品/技术创新,1,research_report,1,1,业绩超预期，迎来边缘AI和卫星互联网双重催化
31415f9fac99710c,移远通信,603236.SH,603236,2023-04-13,express,业绩快报 营收=14230246500.0 净利润=623801300.0,,,express,业绩信号,业绩信号,2,5,1,,0,1,,,0,,,,,2023-04-13,20190716,2019-07-16,False,False,False,2,5,1,0,业绩快报营收=14230246500.0净利润=623801300.0,1,express,1,ok,2023-04-13,2023-04-12,2346023.4915,234.60234915,2.5564,0.89,121.14,-0.024166,-0.012048571428571428,-0.04562471428571429,-0.008459,0.03716571428571429,3.0,1.0,2023-04-14,230.40694706000002,-4.195402089999988,-0.017883035294405936,-10.703665150726136,-0.0038847450648199023,4.0,8.0,0.5714285714285714,-0.10575871428571428,-0.086722,0.019036714285714282,6.0,1.0,2023-04-20,214.75923117,-19.843117980000006,-0.08458192363330819,-24.811242814512234,0.019989384687324935,8.0,8.0,0.0,-0.4380828571428572,-0.5296289999999999,-0.09154614285714288,21.0,1.0,2023-05-16,135.21667538,-99.38567377,-0.42363460609021786,-102.77526740805817,-0.09431313135808608,8.0,8.0,0.0,-0.4634791428571428,-0.333037,0.1304421428571428,61.0,1.0,2023-07-13,158.61265615000002,-75.98969299999999,-0.32390849143379086,-108.73329569631414,0.12280089032426997,8.0,8.0,0.0,0,0.89,19.889984285714288,34.779984285714285,89.47360537221742,603236|2023-04-13|业绩信号,3,announcement|express|research_report,1,3,业绩快报 营收=14230246500.0 净利润=623801300.0 || 2022年年度业绩快报 || 全年净利润增长74%，助力端侧AI发展
0e4576bf86ff8452,广和通,300638.SZ,300638,2025-03-11,announcement,关于公司及子公司通过高新技术企业认定的公告,,https://data.eastmoney.com/notices/detail/300638/AN202503111644268160.html,获得认证,产品/技术创新,产品/技术创新,2,4,1,,0,1,,,0,,,,,2025-03-11,20170413,2017-04-13,False,False,False,2,4,1,0,关于公司及子公司通过高新技术企业认定的公告,1,announcement,1,ok,2025-03-11,2025-03-10,2702816.4568,270.28164568,8.5813,0.71,34.3,-0.028603999999999997,-0.025415124999999997,-0.022707124999999998,-0.015784999999999997,0.006922125000000001,3.0,1.0,2025-03-12,267.9087397,-2.372905979999993,-0.008779382610424769,-6.137319113661469,0.018201626365297624,9.0,9.0,0.0,-0.020963749999999993,-0.004523999999999993,0.016439749999999996,6.0,1.0,2025-03-18,267.9087397,-2.372905979999993,-0.008779382610424769,-5.666116849624098,0.015189304333417072,6.0,9.0,0.375,-0.05046599999999999,-0.34394,-0.29347399999999996,21.0,1.0,2025-04-09,184.32121291,-85.96043276999998,-0.3180402152492917,-13.640033530886877,-0.2721005211135995,8.0,9.0,0.125,-0.2031845,-0.24110799999999993,-0.03792349999999999,61.0,1.0,2025-06-10,199.40064769,-70.88099799,-0.26224865477517323,-54.91704103666795,-0.06717169326315442,9.0,9.0,0.0,0,0.71,4.126407499999999,15.636407499999999,73.13343360494332,300638|2025-03-11|产品/技术创新,1,announcement,1,1,关于公司及子公司通过高新技术企业认定的公告
2794da135e4169b9,移远通信,603236.SH,603236,2021-04-20,announcement,分红送转 cash_div=0.0 proc=预案,,,dividend,资本动作,资本动作,1,4,1,,0,1,,,0,,,,,2021-04-20,20190716,2019-07-16,False,False,False,1,4,1,0,分红送转cash_div=0.0proc=预案,1,announcement,1,ok,2021-04-20,2021-04-19,2592073.6905,259.20736905,0.9171,0.88,208.62,-0.1,-0.08272028571428572,-0.14937714285714287,-0.135955,0.013422142857142851,3.0,1.0,2021-04-21,209.96020541,-49.24716364000002,-0.1899913718521654,-38.719656196206,-0.0382066435847556,8.0,8.0,0.0,-0.12077285714285713,-0.191652,-0.07087914285714286,6.0,1.0,2021-04-27,211.34681946,-47.86054959,-0.18464193269431284,-31.305214552651496,-0.07057347428396218,8.0,8.0,0.0,-0.30340057142857146,-0.36919799999999997,-0.0657974285714286,21.0,1.0,2021-05-21,176.23417326,-82.97319579,-0.32010353754254117,-78.64366388826662,-0.06895391680840271,8.0,8.0,0.0,-0.2089515476190476,-0.01044300000000005,0.1985085476190476,61.0,1.0,2021-07-19,247.4647605,-11.742608550000005,-0.04530198579244449,-54.16178091725912,0.20687971335604452,7.0,8.0,0.1428571428571429,0,0.88,25.573828571428574,38.053828571428575,71.97488089840328,603236|2021-04-20|资本动作,4,announcement|research_report,1,4,分红送转 cash_div=0.0 proc=预案 || 分红送转 cash_div=0.0 proc=股东大会通过 || 分红送转 cash_div=0.51 proc=实施 || 业绩略低于预期，车载前装业务逐步放量
722168967d2d9e63,移远通信,603236.SH,603236,2021-04-20,announcement,:招商证券股份有限公司关于上海移远通信技术股份有限公司使用募集资金置换预先已投入募投项目的自筹资金的核查意见,,https://data.eastmoney.com/notices/detail/603236/AN202104191486450115.html,保荐/核查意见,产品/技术创新,产品/技术创新,1,4,1,,0,1,,,0,,,,,2021-04-20,20190716,2019-07-16,False,False,False,1,4,1,0,招商证券股份有限公司关于上海移远通信技术股份有限公司使用募集资金置换预先已投入募投项目的自筹资金的核查意见,1,announcement,1,ok,2021-04-20,2021-04-19,2592073.6905,259.20736905,0.9171,0.88,208.62,-0.1,-0.08272028571428572,-0.14937714285714287,-0.135955,0.013422142857142851,3.0,1.0,2021-04-21,209.96020541,-49.24716364000002,-0.1899913718521654,-38.719656196206,-0.0382066435847556,8.0,8.0,0.0,-0.12077285714285713,-0.191652,-0.07087914285714286,6.0,1.0,2021-04-27,211.34681946,-47.86054959,-0.18464193269431284,-31.305214552651496,-0.07057347428396218,8.0,8.0,0.0,-0.30340057142857146,-0.36919799999999997,-0.0657974285714286,21.0,1.0,2021-05-21,176.23417326,-82.97319579,-0.32010353754254117,-78.64366388826662,-0.06895391680840271,8.0,8.0,0.0,-0.2089515476190476,-0.01044300000000005,0.1985085476190476,61.0,1.0,2021-07-19,247.4647605,-11.742608550000005,-0.04530198579244449,-54.16178091725912,0.20687971335604452,7.0,8.0,0.1428571428571429,0,0.88,25.573828571428574,37.45382857142857,71.97488089840328,603236|2021-04-20|产品/技术创新,3,announcement,1,3,:招商证券股份有限公司关于上海移远通信技术股份有限公司使用募集资金置换预先已投入募投项目的自筹资金的核查意见 || :招商证券股份有限公司关于上海移远通信技术股份有限公司之2020年度持续督导年度工作报告 || :招商证券股份有限公司关于上海移远通信技术股份有限公司2020年度募集资金存放和使用情况的专项核查意见
bbf733687cae9406,移远通信,603236.SH,603236,2021-04-20,announcement,:关于会计政策变更的公告,,https://data.eastmoney.com/notices/detail/603236/AN202104191486450105.html,其他,政策/行业,政策/行业,1,4,1,,0,1,,,0,,,,,2021-04-20,20190716,2019-07-16,False,False,False,1,4,1,0,关于会计政策变更的公告,1,announcement,1,ok,2021-04-20,2021-04-19,2592073.6905,259.20736905,0.9171,0.88,208.62,-0.1,-0.08272028571428572,-0.14937714285714287,-0.135955,0.013422142857142851,3.0,1.0,2021-04-21,209.96020541,-49.24716364000002,-0.1899913718521654,-38.719656196206,-0.0382066435847556,8.0,8.0,0.0,-0.12077285714285713,-0.191652,-0.07087914285714286,6.0,1.0,2021-04-27,211.34681946,-47.86054959,-0.18464193269431284,-31.305214552651496,-0.07057347428396218,8.0,8.0,0.0,-0.30340057142857146,-0.36919799999999997,-0.0657974285714286,21.0,1.0,2021-05-21,176.23417326,-82.97319579,-0.32010353754254117,-78.64366388826662,-0.06895391680840271,8.0,8.0,0.0,-0.2089515476190476,-0.01044300000000005,0.1985085476190476,61.0,1.0,2021-07-19,247.4647605,-11.742608550000005,-0.04530198579244449,-54.16178091725912,0.20687971335604452,7.0,8.0,0.1428571428571429,0,0.88,25.573828571428574,36.25382857142858,71.97488089840328,603236|2021-04-20|政策/行业,1,announcement,1,1,:关于会计政策变更的公告
7f7f167f58b8f417,移远通信,603236.SH,603236,2021-04-20,announcement,:2020年年度报告,,https://data.eastmoney.com/notices/detail/603236/AN202104191486450134.html,年度报告全文,业绩信号,业绩信号,1,4,1,,0,1,,,0,,,,,2021-04-20,20190716,2019-07-16,False,False,False,1,4,1,0,2020年年度报告,1,announcement,1,ok,2021-04-20,2021-04-19,2592073.6905,259.20736905,0.9171,0.88,208.62,-0.1,-0.08272028571428572,-0.14937714285714287,-0.135955,0.013422142857142851,3.0,1.0,2021-04-21,209.96020541,-49.24716364000002,-0.1899913718521654,-38.719656196206,-0.0382066435847556,8.0,8.0,0.0,-0.12077285714285713,-0.191652,-0.07087914285714286,6.0,1.0,2021-04-27,211.34681946,-47.86054959,-0.18464193269431284,-31.305214552651496,-0.07057347428396218,8.0,8.0,0.0,-0.30340057142857146,-0.36919799999999997,-0.0657974285714286,21.0,1.0,2021-05-21,176.23417326,-82.97319579,-0.32010353754254117,-78.64366388826662,-0.06895391680840271,8.0,8.0,0.0,-0.2089515476190476,-0.01044300000000005,0.1985085476190476,61.0,1.0,2021-07-19,247.4647605,-11.742608550000005,-0.04530198579244449,-54.16178091725912,0.20687971335604452,7.0,8.0,0.1428571428571429,0,0.88,25.573828571428574,36.85382857142858,71.97488089840328,603236|2021-04-20|业绩信号,2,announcement,1,2,:2020年年度报告 || :2020年年度报告摘要
