ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
002373.SZ,20181030,20181030,20180930,1,4506773733.91,4506773733.91,615394073.07,615194727.2,575525427.03,490558420.13
002373.SZ,20181030,20181030,20180930,1,4506773733.91,4506773733.91,615394073.07,615194727.2,575525427.03,490558420.13
002373.SZ,20180825,20180825,20180630,1,2874810602.3,2874810602.3,355324538.3,355476451.59,342177183.73,286911175.74
002373.SZ,20180427,20180427,20180331,1,1298997971.6,1298997971.6,167622670.28,167572090.78,148357215.67,101425596.67
002373.SZ,20180426,20180426,20171231,1,2504260846.52,2504260846.52,494815945.36,494406752.37,445317863.9,364668314.85
002373.SZ,20171028,20171028,20170930,1,1503306471.66,1503306471.66,322960781.49,318420786.33,291951018.23,253569308.03
002373.SZ,20170824,20170824,20170630,1,944704305.4,944704305.4,196963661.85,197140828.22,175863139.97,156384852.69
002373.SZ,20170429,20170429,20170331,1,480390605.75,480390605.75,71647894.59,82463192.5,73434055.4,63438076.36
002373.SZ,20170427,20170427,20161231,1,2344834887.05,2344834887.05,434072904.52,468937794.79,412216570.43,335873779.8
002373.SZ,20161028,20161028,20160930,1,1451514500.44,1451514500.44,270723041.11,297098020.06,268991312.44,220324191.39
002373.SZ,20160824,20160824,20160630,1,938023361.86,938023361.86,169796139.48,182829108.53,164420775.13,130442006.87
002373.SZ,20160427,20160427,20160331,1,455022559.77,455022559.77,76089572.54,80368665.2,70926248.4,57548015.26
002373.SZ,20160408,20160408,20151231,1,1542358597.1,1542358597.1,291888262.91,346122534.29,317609826.42,292947028.61
002373.SZ,20151020,20151020,20150930,1,1117061471.91,1117061471.91,190877533.63,242563130.94,227438681.58,215154361.35
002373.SZ,20150822,20150822,20150630,1,722974093.34,722974093.34,118973234.61,128571878.66,118133732.42,109548814.52
002373.SZ,20150428,20150428,20150331,1,329637900.17,329637900.17,50042834.43,53650406.57,49048925.64,45766283.41
002373.SZ,20150428,20150428,20141231,1,1360718285.33,1360718285.33,254496572.89,291137053.15,268194266.24,249235995.19
002373.SZ,20141029,20141029,20140930,1,948653925.63,948653925.63,159853104.05,182176149.78,167892340.27,154876518.34
002373.SZ,20140828,20140828,20140630,1,602910864.38,602910864.38,99032268.44,105306112.51,93997043.02,86417946.01
002373.SZ,20140428,20140428,20140331,1,52171219.84,52171219.84,-9342658.27,-9375503.67,-9586637.18,-7722625.29
002373.SZ,20140410,20140410,20131231,1,349281703.1,349281703.1,-141044958.42,-130988883.69,-128761436.5,-126992039.61
002373.SZ,20131029,20131029,20130930,1,248284484.53,248284484.53,-121356885.89,-117727974.75,-117777395.34,-115524023.86
002373.SZ,20130810,20130810,20130630,1,216956773.08,216956773.08,-65024370.24,-64894236.81,-64943657.4,-62569237.64
002373.SZ,20130425,20130425,20130331,1,65988206.73,65988206.73,-39218006.02,-39170142.77,-39170142.77,-35974273.45
002373.SZ,20130420,20130420,20121231,1,697410129.92,697410129.92,-66468761.06,-57211647.99,-59833372.05,-59977088.22
002373.SZ,20121027,20121027,20120930,1,314183997.53,314183997.53,-81870048.36,-76406867.02,-76391250.68,-71966102.96
002373.SZ,20120825,20120825,20120630,1,253805459.9,253805459.9,-45911960.6,-45353083.65,-45337467.31,-43011851.33
002373.SZ,20120421,20120421,20120331,1,99356540.17,99356540.17,-23611083.14,-23823937.78,-23823937.78,-23823937.78
002373.SZ,20120330,20120330,20111231,1,638872098.0,638872098.0,10901156.7,16751275.18,12304148.23,12304148.23
002373.SZ,20111028,20111028,20110930,1,332176688.72,332176688.72,-53293617.33,-49267310.49,-49267310.49,-49267310.49
002373.SZ,20110825,20110825,20110630,1,254847742.0,254847742.0,-30881515.43,-26841470.59,-26841470.59,-26841470.59
002373.SZ,20110428,20110428,20110331,1,56272907.77,56272907.77,-21535588.37,-17892543.53,-17892543.53,-17892543.53
002373.SZ,20110428,20110428,20101231,1,696735362.14,696735362.14,24276172.47,29189025.55,23425897.58,23425897.58
002373.SZ,20101021,20101021,20100930,1,405078630.83,405078630.83,-20035586.82,-16197855.87,-16210292.47,-16210292.47
002373.SZ,20100828,20100828,20100630,1,255286424.39,255286424.39,-9907323.14,-6676103.95,-6745459.93,-6745459.93
002373.SZ,20100428,20100428,20100331,1,116564256.5,116564256.5,-1516179.96,1409836.04,1250837.54,1250837.54
002373.SZ,20101021,20101021,20090930,1,385783640.56,385783640.56,-2686796.85,2423654.68,1045437.04,1045437.04
002373.SZ,20100428,20100428,20090331,1,122781889.16,122781889.16,6251035.83,8999117.54,8355872.06,8355872.06
