ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
300183.SZ,20191023,20191023,20190930,1,524849495.91,524849495.91,107703954.65,107625952.18,94028075.95,94028075.95
300183.SZ,20190830,20190830,20190630,1,331673603.49,331673603.49,67022558.41,66944215.93,58639093.96,58639093.96
300183.SZ,20190427,20190427,20190331,1,148530071.73,148530071.73,33244676.97,33248666.21,28302091.39,28302091.39
300183.SZ,20190329,20190329,20181231,1,1013301356.67,1013301356.67,194397932.79,194385174.0,178552028.75,178552028.75
300183.SZ,20190329,20190329,20181231,1,1013301356.67,1013301356.67,194397932.79,194385174.0,178552028.75,178552028.75
300183.SZ,20181027,20190531,20180930,1,624531334.16,624531334.16,115552687.85,115528108.57,99367547.66,99367547.66
300183.SZ,20181027,20190531,20180930,1,624531334.16,624531334.16,115552687.85,115528108.57,99367547.66,99367547.66
300183.SZ,20180817,20190531,20180630,1,405371864.44,405371864.44,78498092.36,78479552.25,69241801.96,69241801.96
300183.SZ,20180424,20190531,20180331,1,165989576.75,165989576.75,30032854.95,30113718.07,25230082.15,25230082.15
300183.SZ,20180424,20180424,20171231,1,913444248.44,913444248.44,236939818.91,237075441.47,236078136.08,238054333.43
300183.SZ,20171023,20171023,20170930,1,610412348.26,610412348.26,171814702.23,182405519.66,183989318.62,185657396.07
300183.SZ,20170731,20170731,20170630,1,399477561.86,399477561.86,128121885.12,137869515.53,130154859.85,131711584.19
300183.SZ,20170426,20170426,20170331,1,137211201.91,137211201.91,42962742.49,57515061.27,47434862.95,47657544.56
300183.SZ,20170426,20170426,20161231,1,983908992.33,983908992.33,329695185.43,392709532.02,351215192.37,356472806.3
300183.SZ,20161027,20161027,20160930,1,686407225.16,686407225.16,225744762.49,274823119.2,234575109.2,237429452.96
300183.SZ,20160728,20160728,20160630,1,397458863.0,397458863.0,128638788.99,158701186.84,135323107.42,136999074.3
300183.SZ,20160426,20160426,20160331,1,151302160.77,151302160.77,56633698.1,68573889.27,57373988.66,58201862.38
300183.SZ,20160426,20160426,20151231,1,825326372.8,825326372.8,262622304.03,326282553.89,273144133.14,275992146.87
300183.SZ,20151023,20151023,20150930,1,590854378.1,590854378.1,188826302.07,227426184.51,196145097.09,199932020.89
300183.SZ,20150731,20150731,20150630,1,329081879.67,329081879.67,102517496.62,130753844.06,112520974.39,115143495.73
300183.SZ,20150424,20150424,20150331,1,146761045.47,146761045.47,53706642.91,71712818.99,61901137.49,62516604.05
300183.SZ,20150424,20150424,20141231,1,644395982.49,644395982.49,227676603.86,271226674.78,245861280.16,245277369.62
300183.SZ,20141024,20141024,20140930,1,440128661.67,440128661.67,166848486.84,201988722.94,183531727.48,184122122.4
300183.SZ,20140815,20140815,20140630,1,243339425.13,243339425.13,92498388.66,110026897.33,99427859.25,99839581.55
300183.SZ,20140425,20140425,20140331,1,95958346.74,95958346.74,38501194.84,47258243.44,41582505.52,41582505.52
300183.SZ,20140425,20140425,20131231,1,503278968.0,503278968.0,209490271.66,248553112.93,236167258.28,236167258.28
300183.SZ,20131025,20131025,20130930,1,352144473.11,352144473.11,151932884.2,190620305.84,163393324.64,163393324.64
300183.SZ,20130823,20130823,20130630,1,219842198.36,219842198.36,98112276.08,124745248.97,108432791.64,108432791.64
300183.SZ,20130419,20130419,20130331,1,107590014.22,107590014.22,48834599.96,66988597.56,58783359.21,58783359.21
300183.SZ,20130419,20130419,20121231,1,441635246.38,441635246.38,231224398.4,285474498.83,259196049.61,259196049.61
300183.SZ,20121023,20121023,20120930,1,298579120.67,298579120.67,146179334.58,180856027.92,153951217.9,153951217.9
300183.SZ,20120724,20120724,20120630,1,167866435.71,167866435.71,94744902.55,120736673.84,102690764.78,102690764.78
300183.SZ,20120416,20120416,20120331,1,88464525.5,88464525.5,42621951.14,61732761.83,52487383.11,52487383.11
300183.SZ,20120329,20120329,20111231,1,377015974.99,377015974.99,212375468.15,240154866.46,204090975.87,204090975.87
300183.SZ,20111018,20111018,20110930,1,266022375.25,266022375.25,130292097.2,145651252.66,122952713.94,122952713.94
300183.SZ,20110824,20110824,20110630,1,156636057.65,156636057.65,78249383.18,90005481.15,75653808.15,75653808.15
300183.SZ,20110418,20110418,20110331,1,74609265.84,74609265.84,37464867.94,44822815.91,38377462.95,38377462.95
300183.SZ,20110331,20110331,20101231,1,232382207.79,232382207.79,101780794.12,113873115.38,103621456.07,103621456.07
300183.SZ,20111018,20111018,20100930,1,127252691.33,127252691.33,56523858.86,61800792.35,52800792.0,52800792.0
300183.SZ,20110418,20110418,20100331,1,21493525.33,21493525.33,7736929.74,11714345.93,10120943.69,10120943.69
