ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
300098.SZ,20221028,20221028,20220930,1,1655943400.77,1655943400.77,-98835990.44,-88807291.81,-75932216.42,-73508071.0
300098.SZ,20221028,20221028,20220930,1,1655943400.77,1655943400.77,-98835990.44,-88807291.81,-75932216.42,-73508071.0
300098.SZ,20220830,20220830,20220630,1,1110660659.53,1110660659.53,-76804395.25,-76879881.42,-68518807.54,-65431926.02
300098.SZ,20220429,20220429,20220331,1,402557285.39,402557285.39,-93885982.09,-93924834.04,-82909828.36,-80896047.59
300098.SZ,20220429,20220429,20220331,1,402557285.39,402557285.39,-93885982.09,-93924834.04,-82909828.36,-80896047.59
300098.SZ,20220415,20220415,20211231,1,2672941317.88,2672941317.88,18020828.53,19190156.42,31737978.66,43292696.11
300098.SZ,20220415,20220415,20211231,1,2672941317.88,2672941317.88,18020828.53,19190156.42,31737978.66,43292696.11
300098.SZ,20211029,20211029,20210930,1,1574366354.17,1574366354.17,-1331900.18,3012338.68,12162216.94,24554885.98
300098.SZ,20211029,20211029,20210930,1,1574366354.17,1574366354.17,-1331900.18,3012338.68,12162216.94,24554885.98
300098.SZ,20210828,20210828,20210630,1,1059041547.07,1059041547.07,-58412052.6,-58516499.67,-47349687.19,-39226357.09
300098.SZ,20210429,20210429,20210331,1,390608632.96,390608632.96,-69074752.27,-68758423.34,-62511783.45,-56416829.31
300098.SZ,20210421,20210421,20201231,1,2326086511.15,2326086511.15,-1203609592.71,-1193475934.83,-1115805734.04,-1102759866.99
300098.SZ,20210421,20210421,20201231,1,2326086511.15,2326086511.15,-1203609592.71,-1193475934.83,-1115805734.04,-1102759866.99
300098.SZ,20201030,20201030,20200930,1,1469351173.92,1469351173.92,-176752035.38,-168296600.56,-126126978.5,-115471029.51
300098.SZ,20201030,20201030,20200930,1,1469351173.92,1469351173.92,-176752035.38,-168296600.56,-126126978.5,-115471029.51
300098.SZ,20200828,20200828,20200630,1,939009897.91,939009897.91,-84439721.09,-76820846.71,-62827243.59,-56845495.61
300098.SZ,20200828,20200828,20200630,1,939009897.91,939009897.91,-84439721.09,-76820846.71,-62827243.59,-56845495.61
300098.SZ,20200428,20200428,20200331,1,380921743.73,380921743.73,-79563392.39,-74619475.71,-65560368.35,-58979922.01
300098.SZ,20200428,20200428,20200331,1,380921743.73,380921743.73,-79563392.39,-74619475.71,-65560368.35,-58979922.01
300098.SZ,20200428,20200428,20191231,1,2693234817.06,2693234817.06,-1204231163.1,-1198227329.54,-1177759204.53,-1157254386.07
300098.SZ,20200428,20200428,20191231,1,2693234817.06,2693234817.06,-1204231163.1,-1198227329.54,-1177759204.53,-1157254386.07
300098.SZ,20191030,20191030,20190930,1,2163114228.78,2163114228.78,54646575.18,63694680.16,60356126.4,60722928.36
300098.SZ,20191030,20191030,20190930,1,2163114228.78,2163114228.78,54646575.18,63694680.16,60356126.4,60722928.36
300098.SZ,20190830,20190830,20190630,1,1613928144.63,1613928144.63,193266650.95,199406894.61,184953036.26,185114625.08
300098.SZ,20190830,20190830,20190630,1,1613928144.63,1613928144.63,193266650.95,199406894.61,184953036.26,185114625.08
300098.SZ,20190427,20190427,20190331,1,1010484416.64,1010484416.64,131957518.42,146036792.2,132690932.26,134027696.96
300098.SZ,20190419,20190419,20181231,1,3562832789.72,3562832789.72,565910696.83,572492453.08,546730191.9,539568122.77
300098.SZ,20190419,20190419,20181231,1,3562832789.72,3562832789.72,565910696.83,572492453.08,546730191.9,539568122.77
300098.SZ,20181024,20181024,20180930,1,2550624009.68,2550624009.68,442479663.87,442699339.94,389558811.43,393307091.02
300098.SZ,20181024,20181024,20180930,1,2550624009.68,2550624009.68,442479663.87,442699339.94,389558811.43,393307091.02
300098.SZ,20180830,20180830,20180630,1,1400631961.89,1400631961.89,276412514.33,278328683.55,240632929.91,250567985.07
300098.SZ,20180425,20180425,20180331,1,802340137.63,802340137.63,132411402.18,132396693.57,115997077.56,120865143.56
300098.SZ,20180425,20180425,20171231,1,2237019731.81,2237019731.81,448309675.39,455680647.68,400093406.64,408271461.34
300098.SZ,20171030,20171030,20170930,1,1357314249.58,1357314249.58,305271885.08,319342710.76,277364990.93,290591911.58
300098.SZ,20170829,20170829,20170630,1,830407867.32,830407867.32,198871781.54,211152015.65,182840907.71,191147452.07
300098.SZ,20170426,20170426,20170331,1,266968366.07,266968366.07,58937523.31,78824536.84,67429829.06,71029775.54
300098.SZ,20170419,20170419,20161231,1,1307666649.48,1307666649.48,282280701.77,355775170.24,315764916.47,315957689.02
300098.SZ,20161029,20161029,20160930,1,931156538.44,931156538.44,184815144.37,236080037.63,199347120.59,200532965.42
300098.SZ,20160823,20160823,20160630,1,612011234.24,612011234.24,134418527.97,154842080.12,131487134.51,132108732.44
300098.SZ,20160427,20160427,20160331,1,232294840.39,232294840.39,64185002.08,76821738.84,63383922.18,64352694.04
300098.SZ,20160416,20160416,20151231,1,1080593150.56,1080593150.56,135640627.59,162286684.67,140875638.86,140138392.08
300098.SZ,20151027,20151027,20150930,1,616132072.64,616132072.64,62624847.64,72478621.78,60767377.82,60934892.26
300098.SZ,20150826,20150826,20150630,1,362266347.35,362266347.35,43508138.29,50417820.69,41089023.55,41211394.7
300098.SZ,20150427,20150427,20150331,1,161438324.88,161438324.88,21948720.36,27284980.48,23976483.21,23976515.53
300098.SZ,20150401,20150401,20141231,1,737332003.78,737332003.78,72262045.23,156835551.15,133786133.6,128958652.78
300098.SZ,20141028,20141028,20140930,1,482468185.65,482468185.65,39291668.82,56209342.26,50161004.89,50573724.34
300098.SZ,20140729,20140729,20140630,1,239438516.28,239438516.28,19782956.35,32120165.37,27721405.64,33972368.35
300098.SZ,20140422,20140422,20140331,1,91879454.2,91879454.2,10542451.12,16970762.36,15108758.78,18657961.78
300098.SZ,20140422,20140422,20131231,1,536831459.82,536831459.82,44745589.97,70650436.04,58723173.21,53742586.51
300098.SZ,20131024,20131024,20130930,1,289403448.64,289403448.64,6143822.41,22227883.16,14677492.83,18528896.47
300098.SZ,20130726,20130726,20130630,1,161157065.52,161157065.52,-7704983.84,2566090.08,1405196.16,7449305.45
300098.SZ,20130419,20130419,20130331,1,24136705.92,24136705.92,-20141597.7,-15015537.79,-14960354.42,-11304214.35
300098.SZ,20130418,20130418,20121231,1,302196863.07,302196863.07,-134160591.17,-42295049.56,-47401060.64,-40710593.87
300098.SZ,20121025,20121025,20120930,1,154230547.48,154230547.48,-25393487.58,-14809765.26,-14895027.98,-9015864.37
300098.SZ,20120823,20120823,20120630,1,95450103.34,95450103.34,-19542263.27,-11999257.32,-12084520.04,-9466597.76
300098.SZ,20120421,20120421,20120331,1,50171442.86,50171442.86,-2574319.22,4185504.45,4075308.27,3825169.09
300098.SZ,20120418,20120418,20111231,1,196102510.31,196102510.31,12210548.56,35588276.72,30433096.02,30490383.17
300098.SZ,20111026,20111026,20110930,1,113074905.36,113074905.36,9800437.63,20875817.62,19603261.02,19651140.37
300098.SZ,20110730,20110730,20110630,1,81166249.66,81166249.66,5907025.86,11285618.44,10293301.49,10293301.49
300098.SZ,20110423,20110423,20110331,1,37984009.63,37984009.63,-1799243.42,3469982.29,3491613.0,3491613.0
300098.SZ,20110331,20110331,20101231,1,182301159.91,182301159.91,26520040.29,42281576.6,40482881.53,40482881.53
300098.SZ,20101026,20101026,20100930,1,95065192.35,95065192.35,8619455.53,19003073.68,17965733.64,17965733.64
300098.SZ,20110423,20110423,20100331,1,30445591.41,30445591.41,-2940985.95,470972.05,409631.14,409631.14
300098.SZ,20101026,20101026,20090930,1,97136664.82,97136664.82,9506861.9,22706882.25,21676732.97,21676732.97
