ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
002869.SZ,20260428,20260428,20260331,1,102466567.73,102466567.73,-25764011.34,-25773871.1,-25642492.97,-25217991.83
002869.SZ,20260428,20260428,20260331,1,102466567.73,102466567.73,-25764011.34,-25773871.1,-25642492.97,-25217991.83
002869.SZ,20260428,20260428,20251231,1,464304795.69,464304795.69,-119430293.52,-125064278.99,-129851667.73,-129588579.64
002869.SZ,20260428,20260428,20251231,1,464304795.69,464304795.69,-119430293.52,-125064278.99,-129851667.73,-129588579.64
002869.SZ,20251031,20251031,20250930,1,327349907.17,327349907.17,-34480640.54,-35138398.86,-29659440.1,-29613111.93
002869.SZ,20250826,20250826,20250630,1,202920362.22,202920362.22,-18651938.43,-18534980.01,-11827685.17,-11816308.33
002869.SZ,20250429,20250429,20250331,1,83886486.47,83886486.47,-6645181.24,-6648932.47,-6990508.68,-6990508.68
002869.SZ,20250422,20250422,20241231,1,596414840.33,596414840.33,81089623.53,80616937.58,78754832.89,78754832.89
002869.SZ,20241029,20241029,20240930,1,352436264.24,352436264.24,30672922.01,30391570.73,31090089.86,31090089.86
002869.SZ,20240827,20240827,20240630,1,228037558.63,228037558.63,14444268.74,14176476.13,15563875.81,15563875.81
002869.SZ,20240419,20240419,20240331,1,69863694.13,69863694.13,-1899374.11,-1888489.21,-817300.9,-817300.9
002869.SZ,20240419,20240419,20231231,1,512409273.01,512409273.01,41998727.7,42041631.37,49317615.64,49317615.64
002869.SZ,20231027,20231027,20230930,1,350070991.84,350070991.84,23389478.43,23418151.27,26481300.77,26481300.77
002869.SZ,20231027,20231027,20230930,1,350070991.84,350070991.84,23389478.43,23418151.27,26481300.77,26481300.77
002869.SZ,20230823,20230823,20230630,1,222427022.45,222427022.45,5385192.53,5383391.96,8183426.73,8183426.73
002869.SZ,20230823,20230823,20230630,1,222427022.45,222427022.45,5385192.53,5383391.96,8183426.73,8183426.73
002869.SZ,20230425,20230425,20230331,1,82529684.28,82529684.28,-13104067.21,-13164060.63,-13535328.35,-13535328.35
002869.SZ,20230425,20230425,20221231,1,491211343.76,491211343.76,5398369.17,8355522.56,19245853.02,19245853.02
002869.SZ,20230425,20230425,20221231,1,491211343.76,491211343.76,5398369.17,8355522.56,19245853.02,19245853.02
002869.SZ,20221027,20221027,20220930,1,354417744.09,354417744.09,9288700.06,10717809.33,13059618.1,13059618.1
002869.SZ,20220826,20220826,20220630,1,209444596.0,209444596.0,1514293.65,3072450.82,4038987.7,4038987.7
002869.SZ,20220826,20220826,20220630,1,209444596.0,209444596.0,1514293.65,3072450.82,4038987.7,4038987.7
002869.SZ,20220426,20220426,20220331,1,83566344.93,83566344.93,-15747763.69,-15746315.21,-16386701.22,-16386701.22
002869.SZ,20220426,20220426,20220331,1,83566344.93,83566344.93,-15747763.69,-15746315.21,-16386701.22,-16386701.22
002869.SZ,20220426,20220426,20211231,1,301555088.53,301555088.53,-226553297.7,-231294439.76,-192732465.99,-192732391.13
002869.SZ,20220426,20220426,20211231,1,301555088.53,301555088.53,-226553297.7,-231294439.76,-192732465.99,-192732391.13
002869.SZ,20211025,20211025,20210930,1,237544709.43,237544709.43,-80983544.57,-81869640.24,-82431814.75,-82431739.89
002869.SZ,20210831,20210831,20210630,1,130653823.15,130653823.15,-28164778.72,-30363050.14,-29893740.21,-29893665.35
002869.SZ,20210429,20210429,20210331,1,73747395.24,73747395.24,-479264.32,-2830568.96,-3428324.07,-3428252.11
002869.SZ,20210429,20210429,20201231,1,1563646033.41,1563646033.41,772185529.51,723505810.03,628953941.07,630630950.34
002869.SZ,20210429,20210429,20201231,1,1563646033.41,1563646033.41,772185529.51,723505810.03,628953941.07,630630950.34
002869.SZ,20201030,20201030,20200930,1,1172132839.28,1172132839.28,592575398.35,593217261.88,508601510.48,510224199.36
002869.SZ,20201030,20201030,20200930,1,1172132839.28,1172132839.28,592575398.35,593217261.88,508601510.48,510224199.36
002869.SZ,20200828,20200828,20200630,1,796356099.75,796356099.75,421008276.12,422354110.3,361623726.4,363017113.13
002869.SZ,20200828,20200828,20200630,1,796356099.75,796356099.75,421008276.12,422354110.3,361623726.4,363017113.13
002869.SZ,20200429,20200429,20200331,1,332725351.65,332725351.65,126776522.28,126707876.85,108672263.96,109164017.94
002869.SZ,20200429,20200429,20200331,1,332725351.65,332725351.65,126776522.28,126707876.85,108672263.96,109164017.94
002869.SZ,20200429,20200429,20191231,1,2860155936.39,2860155936.39,1019730739.54,1018185050.95,872682323.89,875264934.64
002869.SZ,20200429,20200429,20191231,1,2860155936.39,2860155936.39,1019730739.54,1018185050.95,872682323.89,875264934.64
002869.SZ,20191031,20191031,20190930,1,1251378124.01,1251378124.01,447803234.71,448737372.38,385490872.36,387878478.71
002869.SZ,20190830,20190830,20190630,1,333349885.87,333349885.87,46446316.28,46757249.64,42888338.0,45033081.15
002869.SZ,20190830,20190830,20190630,1,333349885.87,333349885.87,46446316.28,46757249.64,42888338.0,45033081.15
002869.SZ,20190426,20190426,20190331,1,145452974.84,145452974.84,6767305.36,6777934.8,7772136.86,9397130.46
002869.SZ,20190426,20190426,20181231,1,604058067.84,604058067.84,15743402.96,16128231.85,16609853.09,21649120.59
002869.SZ,20190426,20190426,20181231,1,604058067.84,604058067.84,15743402.96,16128231.85,16609853.09,21649120.59
002869.SZ,20181022,20181022,20180930,1,337663908.88,337663908.88,-7888967.86,-7302688.85,-6294522.3,-2462587.14
