ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
002151.SZ,20260427,20260427,20260331,1,615100660.92,615100660.92,8308684.21,10853781.92,8544833.12,13555430.13
002151.SZ,20260326,20260326,20251231,1,2212602876.49,2212602876.49,-294241631.27,-294890005.9,-282045534.49,-257153393.87
002151.SZ,20251028,20251028,20250930,1,1506577218.5,1506577218.5,-1278339.63,-2428171.39,17950722.21,18106688.14
002151.SZ,20251028,20251028,20250930,1,1506577218.5,1506577218.5,-1278339.63,-2428171.39,17950722.21,18106688.14
002151.SZ,20250828,20250828,20250630,1,892109132.14,892109132.14,-22455874.94,-22220833.36,-3549931.9,1418026.47
002151.SZ,20250425,20250425,20250331,1,318241852.43,318241852.43,-35344804.67,-35167949.37,-34930383.95,-29622281.32
002151.SZ,20250327,20250327,20241231,1,1498314842.99,1498314842.99,-417811384.74,-416356743.0,-400292867.69,-349741341.06
002151.SZ,20241025,20241025,20240930,1,1062688466.89,1062688466.89,-101981643.54,-101437388.47,-99236690.55,-63663519.18
002151.SZ,20240822,20240822,20240630,1,688005379.0,688005379.0,-72613971.2,-72119873.43,-69153646.71,-43965568.07
002151.SZ,20240425,20240425,20240331,1,280076459.38,280076459.38,-58367073.2,-57660596.19,-58862700.64,-46253700.51
002151.SZ,20240328,20240328,20231231,1,4082214536.44,4082214536.44,-81883790.89,-83380544.59,-55949503.19,161185276.28
002151.SZ,20231028,20231028,20230930,1,3141228957.97,3141228957.97,-83822540.15,-83542610.42,-74486217.8,24306407.36
002151.SZ,20230824,20230824,20230630,1,2048617943.05,2048617943.05,-33568978.68,-33535296.66,-31840707.53,40571098.28
002151.SZ,20230824,20230824,20230630,1,2048617943.05,2048617943.05,-33568978.68,-33535296.66,-31840707.53,40571098.28
002151.SZ,20230427,20230427,20230331,1,989820164.97,989820164.97,-5298976.1,-5000730.63,-6212109.41,20173278.95
002151.SZ,20230328,20230328,20221231,1,3816077696.79,3816077696.79,76514117.12,80091876.93,73312211.33,145215509.23
002151.SZ,20230328,20230328,20221231,1,3816077696.79,3816077696.79,76514117.12,80091876.93,73312211.33,145215509.23
002151.SZ,20221026,20221026,20220930,1,2459862060.01,2459862060.01,57934200.32,62000909.94,59585649.98,116495192.59
002151.SZ,20221026,20221026,20220930,1,2459862060.01,2459862060.01,57934200.32,62000909.94,59585649.98,116495192.59
002151.SZ,20220726,20220726,20220630,1,1511442258.44,1511442258.44,59649924.29,60708182.79,57386620.28,89009787.51
002151.SZ,20220426,20220426,20220331,1,760213400.76,760213400.76,32795951.3,32837625.96,30910791.58,45829215.61
002151.SZ,20220426,20220426,20220331,1,760213400.76,760213400.76,32795951.3,32837625.96,30910791.58,45829215.61
002151.SZ,20220415,20220415,20211231,1,3850666849.49,3850666849.49,197840543.76,199942104.28,194146211.15,202572172.21
002151.SZ,20220415,20220415,20211231,1,3850666849.49,3850666849.49,197840543.76,199942104.28,194146211.15,202572172.21
002151.SZ,20211027,20211027,20210930,1,2798770417.74,2798770417.74,159873913.12,160624799.81,140087861.23,155891615.72
002151.SZ,20211027,20211027,20210930,1,2798770417.74,2798770417.74,159873913.12,160624799.81,140087861.23,155891615.72
002151.SZ,20210820,20210820,20210630,1,1962540611.19,1962540611.19,124364622.97,124758141.48,104268064.7,112282849.63
002151.SZ,20210423,20210423,20210331,1,913320103.43,913320103.43,49869876.88,50219139.83,32392293.29,41873198.3
002151.SZ,20210326,20210326,20201231,1,3624338125.03,3624338125.03,169487482.77,170716456.78,129037723.93,146553475.6
002151.SZ,20210326,20210326,20201231,1,3624338125.03,3624338125.03,169487482.77,170716456.78,129037723.93,146553475.6
002151.SZ,20201029,20201029,20200930,1,2521987982.07,2521987982.07,113187664.83,113830410.68,88958766.09,106081098.19
002151.SZ,20201029,20201029,20200930,1,2521987982.07,2521987982.07,113187664.83,113830410.68,88958766.09,106081098.19
002151.SZ,20200817,20200817,20200630,1,1602961715.33,1602961715.33,63180604.29,63646225.3,44079902.91,64225016.98
002151.SZ,20200817,20200817,20200630,1,1602961715.33,1602961715.33,63180604.29,63646225.3,44079902.91,64225016.98
002151.SZ,20200429,20200429,20200331,1,705470636.44,705470636.44,9506831.21,10091531.72,4440979.24,20991075.45
002151.SZ,20200429,20200429,20200331,1,705470636.44,705470636.44,9506831.21,10091531.72,4440979.24,20991075.45
002151.SZ,20200428,20200428,20191231,1,2987002576.45,2987002576.45,-759494950.34,-760289392.9,-759386038.82,-651236949.92
002151.SZ,20200428,20200428,20191231,1,2987002576.45,2987002576.45,-759494950.34,-760289392.9,-759386038.82,-651236949.92
002151.SZ,20191029,20191029,20190930,1,1993476721.94,1993476721.94,14136563.65,16610650.73,-4678803.91,2854528.14
002151.SZ,20191029,20191029,20190930,1,1993476721.94,1993476721.94,14136563.65,16610650.73,-4678803.91,2854528.14
002151.SZ,20190823,20190823,20190630,1,1328160800.49,1328160800.49,-34937295.98,-33389963.9,-46364843.33,-43309235.13
002151.SZ,20190823,20190823,20190630,1,1328160800.49,1328160800.49,-34937295.98,-33389963.9,-46364843.33,-43309235.13
002151.SZ,20190426,20190426,20190331,1,591162950.32,591162950.32,-15465074.72,-15343202.63,-17032744.84,-16670400.87
002151.SZ,20190329,20190329,20181231,1,3051035392.65,3051035392.65,-290744601.87,172320145.76,131459253.8,106657855.26
002151.SZ,20190329,20190329,20181231,1,3051035392.65,3051035392.65,-290744601.87,172320145.76,131459253.8,106657855.26
