ts_code,ann_date,f_ann_date,end_date,report_type,total_revenue,revenue,operate_profit,total_profit,n_income,n_income_attr_p
300101.SZ,20200427,20200427,20200331,1,67501483.0,67501483.0,3745888.89,4346165.05,2978581.82,4605152.08
300101.SZ,20200421,20200421,20191231,1,471613448.07,471613448.07,1502802.07,6994857.95,5151576.34,4586765.52
300101.SZ,20200421,20200421,20191231,1,471613448.07,471613448.07,1502802.07,6994857.95,5151576.34,4586765.52
300101.SZ,20191029,20191029,20190930,1,301727488.18,301727488.18,1860314.09,4337649.39,3988094.8,8207464.09
300101.SZ,20191029,20191029,20190930,1,301727488.18,301727488.18,1860314.09,4337649.39,3988094.8,8207464.09
300101.SZ,20190827,20190827,20190630,1,189729834.08,189729834.08,6443845.25,6991306.84,7783854.37,7555224.78
300101.SZ,20190426,20190426,20190331,1,101326500.03,101326500.03,3081150.67,3640159.5,3029021.09,3374908.95
300101.SZ,20190326,20190326,20181231,1,443563011.45,443563011.45,19533972.81,25222867.3,20085293.87,16169993.94
300101.SZ,20190326,20190326,20181231,1,443563011.45,443563011.45,19533972.81,25222867.3,20085293.87,16169993.94
300101.SZ,20181029,20181029,20180930,1,305158937.69,305158937.69,34446027.03,34964554.46,29908858.37,26581357.32
300101.SZ,20181029,20181029,20180930,1,305158937.69,305158937.69,34446027.03,34964554.46,29908858.37,26581357.32
300101.SZ,20180828,20180828,20180630,1,180989188.17,180989188.17,37347258.66,37479249.16,31267516.49,26325262.32
300101.SZ,20180420,20180420,20180331,1,103259569.52,103259569.52,37502936.19,37621426.69,32493331.17,25613477.16
300101.SZ,20180328,20180328,20171231,1,441185432.22,441185432.22,45927639.75,49959311.81,41955688.24,30539768.86
300101.SZ,20171027,20171027,20170930,1,268840933.6,268840933.6,40986575.49,42696257.4,34909098.29,24122637.65
300101.SZ,20170815,20170815,20170630,1,202536374.61,202536374.61,38935879.48,40366265.14,33644583.04,24558929.66
300101.SZ,20170407,20170407,20170331,1,103298588.56,103298588.56,19592596.54,21665134.55,17904037.13,12381228.63
300101.SZ,20170323,20170323,20161231,1,436578527.14,436578527.14,40832035.71,66235797.32,56408479.09,40007552.3
300101.SZ,20161021,20161021,20160930,1,379590508.38,379590508.38,87351869.48,98648370.9,84427082.96,65438338.79
300101.SZ,20160720,20160720,20160630,1,249701325.27,249701325.27,61257009.94,69358330.29,60016140.92,44659239.55
300101.SZ,20160426,20160426,20160331,1,124870059.76,124870059.76,29544814.69,36352265.98,30377109.31,22042244.0
300101.SZ,20160322,20160322,20151231,1,535150030.13,535150030.13,98598150.75,118531407.53,101091292.79,78271817.14
300101.SZ,20151023,20151023,20150930,1,367467556.15,367467556.15,91111419.38,92606246.02,78518158.26,61563851.82
300101.SZ,20150825,20150825,20150630,1,239067141.01,239067141.01,58713581.12,60024949.76,51179140.12,41171709.01
300101.SZ,20150424,20150424,20150331,1,105326434.19,105326434.19,25229219.98,25268204.45,21735486.34,17848303.65
300101.SZ,20150324,20150324,20141231,1,407197357.59,407197357.59,67784404.93,76749310.74,66228330.97,51519255.47
300101.SZ,20141027,20141027,20140930,1,250173004.61,250173004.61,40126700.41,40432438.89,34503448.94,27529481.61
300101.SZ,20140820,20140820,20140630,1,173355901.69,173355901.69,16954613.45,17198128.83,14830331.16,11266675.35
300101.SZ,20140425,20140425,20140331,1,41827813.9,41827813.9,-13707132.39,-13661047.01,-12318746.34,-11088594.68
300101.SZ,20140322,20140322,20131231,1,260801413.67,260801413.67,-13523269.99,-11295356.71,-12209193.98,-15331490.1
300101.SZ,20131025,20131025,20130930,1,164154669.18,164154669.18,8398768.52,8881489.2,7279024.42,3101948.96
300101.SZ,20130816,20130816,20130630,1,85703121.51,85703121.51,-12374765.1,-12344084.42,-13379949.86,-11604246.35
300101.SZ,20130424,20130424,20130331,1,46907653.8,46907653.8,4383504.84,4387485.52,3191759.96,429864.77
300101.SZ,20130320,20130320,20121231,1,202292724.29,202292724.29,31132187.39,32331013.43,27703134.37,24345216.96
300101.SZ,20121025,20121025,20120930,1,146779252.03,146779252.03,29370849.44,29732947.57,24647755.74,20432127.34
300101.SZ,20120816,20120816,20120630,1,119727898.61,119727898.61,34489431.97,34850135.0,29874967.82,24123610.96
300101.SZ,20120425,20120425,20120331,1,61482013.56,61482013.56,17041452.51,17403032.75,14858956.85,10604499.73
300101.SZ,20120328,20120328,20111231,1,197530631.21,197530631.21,56348549.15,59798443.07,50940120.8,47780858.42
300101.SZ,20111025,20111025,20110930,1,142130850.62,142130850.62,41923752.32,42358466.97,37482411.88,37050333.08
300101.SZ,20110822,20110822,20110630,1,91452630.55,91452630.55,25727740.85,25738374.43,21986481.01,21825401.64
300101.SZ,20110422,20110422,20110331,1,46980986.35,46980986.35,9384269.14,9389902.72,7809532.35,7492215.33
300101.SZ,20110316,20110316,20101231,1,200562643.97,200562643.97,74176638.0,77705563.28,67316131.21,56401518.55
300101.SZ,20101023,20101023,20100930,1,132783078.42,132783078.42,45590696.69,45710739.4,39349916.7,34871643.52
300101.SZ,20110422,20110422,20100331,1,44745320.47,44745320.47,12851199.06,12851199.06,10734510.13,6542362.55
300101.SZ,20101023,20101023,20090930,1,134968649.3,134968649.3,45304656.93,47804656.93,41954102.03,28982041.05
