ts_code,ann_date,f_ann_date,end_date,total_assets,total_liab,total_hldr_eqy_inc_min_int,total_cur_assets,total_cur_liab
002151.SZ,20220415,20220415,20211231,7183433150.4,2503211473.28,4680221677.12,4056395511.49,2143327056.93
002151.SZ,20211027,20211027,20210930,6813297411.43,2207407269.32,4605890142.11,3391460544.21,1770896983.12
002151.SZ,20211027,20211027,20210930,6813297411.43,2207407269.32,4605890142.11,3391460544.21,1770896983.12
002151.SZ,20210820,20210820,20210630,7128912740.56,2400034802.5,4728877938.06,3710956039.84,1837137353.47
002151.SZ,20210423,20210423,20210331,7003203712.75,2343538064.34,4659665648.41,3628902356.82,1685239850.69
002151.SZ,20210423,20210423,20210331,7003203712.75,2343538064.34,4659665648.41,3628902356.82,1685239850.69
002151.SZ,20210326,20210326,20201231,7102006209.32,2456335429.86,4645670779.46,3833144621.89,1917127495.61
002151.SZ,20210326,20210326,20201231,7102006209.32,2456335429.86,4645670779.46,3833144621.89,1917127495.61
002151.SZ,20201029,20201029,20200930,7047332306.15,2458347732.13,4588984574.02,4002120696.26,1923154340.15
002151.SZ,20200817,20200817,20200630,6235663723.85,2474755540.0,3760908183.85,3233486177.16,1925151004.86
002151.SZ,20200817,20200817,20200630,6235663723.85,2474755540.0,3760908183.85,3233486177.16,1925151004.86
002151.SZ,20200429,20200429,20200331,5958543696.22,2353457025.26,3605086670.96,3002338444.4,1739365021.71
002151.SZ,20200428,20200428,20191231,6142688000.58,2546298738.96,3596389261.62,3220806357.62,1930601798.21
002151.SZ,20200428,20200428,20191231,6142688000.58,2546298738.96,3596389261.62,3220806357.62,1930601798.21
002151.SZ,20191029,20191029,20190930,6900605817.26,2534613196.32,4365992620.94,3526675525.68,1878482924.72
002151.SZ,20190823,20190823,20190630,6352694562.92,2128425413.97,4224269148.95,3264743185.9,1456847018.57
002151.SZ,20190426,20190426,20190331,6138463617.04,1898815035.77,4239648581.27,3086741662.6,1266078533.93
002151.SZ,20190426,20190426,20190331,6138463617.04,1898815035.77,4239648581.27,3086741662.6,1266078533.93
002151.SZ,20190329,20190329,20181231,6549499619.83,2298785296.59,4250714323.24,3482476978.6,1655619930.78
002151.SZ,20190329,20190329,20181231,6549499619.83,2298785296.59,4250714323.24,3482476978.6,1655619930.78
002151.SZ,20181023,20181023,20180930,6856389045.88,2272243657.16,4584145388.72,3397173141.93,1664333345.8
002151.SZ,20181023,20181023,20180930,6856389045.88,2272243657.16,4584145388.72,3397173141.93,1664333345.8
002151.SZ,20180829,20180829,20180630,6720489681.87,2192620507.99,4527869173.88,3323114250.11,1590582910.84
002151.SZ,20180829,20180829,20180630,6720489681.87,2192620507.99,4527869173.88,3323114250.11,1590582910.84
002151.SZ,20180426,20180426,20180331,6673581474.66,2104391828.39,4569189646.27,3290649068.27,1880187839.79
002151.SZ,20180419,20180419,20171231,6685512088.51,2088356421.85,4597155666.66,3335976852.99,1855078863.85
002151.SZ,20180419,20180419,20171231,6685512088.51,2088356421.85,4597155666.66,3335976852.99,1855078863.85
002151.SZ,20171027,20171027,20170930,6509971990.68,2048740855.4,4461231135.28,3492822434.1,1801552295.46
002151.SZ,20170824,20170824,20170630,6042468795.73,1614114484.45,4428354311.28,3290221146.35,1408201574.82
002151.SZ,20170824,20170824,20170630,6042468795.73,1614114484.45,4428354311.28,3290221146.35,1408201574.82
002151.SZ,20170429,20170429,20170331,5589030662.33,1090901836.9,4498128825.43,2991319730.85,910273737.35
002151.SZ,20170428,20170428,20161231,5632264485.74,1149003272.57,4483261213.17,3037528466.84,966715940.7
002151.SZ,20170428,20170428,20161231,5632264485.74,1149003272.57,4483261213.17,3037528466.84,966715940.7
002151.SZ,20161026,20161026,20160930,5418416518.74,955792086.91,4462624431.83,1907772366.67,780929124.8
002151.SZ,20160824,20160824,20160630,5298027537.35,877571595.48,4420455941.87,2920764472.41,713244416.02
002151.SZ,20160824,20160824,20160630,5298027537.35,877571595.48,4420455941.87,2920764472.41,713244416.02
002151.SZ,20160427,20160427,20160331,3693980706.77,919994488.48,2773986218.29,1499447958.49,755932668.59
002151.SZ,20160323,20160323,20151231,3791803200.89,1007944490.81,2783858710.08,1636891862.23,841116676.17
002151.SZ,20160323,20160323,20151231,3791803200.89,1007944490.81,2783858710.08,1636891862.23,841116676.17
002151.SZ,20151028,20151028,20150930,3520019335.08,830164307.9,2689855027.18,1554988678.27,660467843.41
002151.SZ,20150826,20150826,20150630,1816700417.64,543931283.09,1272769134.55,1011971705.96,401474914.98
002151.SZ,20150427,20150427,20150331,1796133993.53,508822147.18,1287311846.35,986223182.81,364049731.23
002151.SZ,20150422,20150422,20141231,1893148715.48,558553258.89,1334595456.59,1073220995.97,411144794.42
002151.SZ,20150422,20150422,20141231,1893148715.48,558553258.89,1334595456.59,1073220995.97,411144794.42
002151.SZ,20141028,20141028,20140930,1853413077.97,553149236.71,1300263841.26,1047424631.2,411466390.3
002151.SZ,20141028,20141028,20140930,1853413077.97,553149236.71,1300263841.26,1047424631.2,411466390.3
002151.SZ,20140826,20140826,20140630,1793819095.84,516946006.6,1276873089.24,891209912.97,374044778.32
002151.SZ,20140428,20140428,20140331,1846506582.28,542766823.79,1303739758.49,799219513.75,410813330.34
002151.SZ,20140409,20140409,20131231,1690750433.94,841424770.77,849325663.17,900642690.81,657300029.65
002151.SZ,20140409,20140409,20131231,1690750433.94,841424770.77,849325663.17,900642690.81,657300029.65
002151.SZ,20131025,20131025,20130930,1527915079.23,706677585.95,821237493.28,823237579.44,515995228.36
002151.SZ,20130829,20130829,20130630,1496349778.74,695405753.56,800944025.18,796519161.08,517339649.86
002151.SZ,20130829,20130829,20130630,1496349778.74,695405753.56,800944025.18,796519161.08,517339649.86
002151.SZ,20130418,20130418,20130331,1432247636.05,639217169.37,793030466.68,761205936.52,467048632.89
002151.SZ,20130228,20130228,20121231,1439933610.13,639510474.7,800423135.43,786322615.14,477510336.37
002151.SZ,20130228,20130228,20121231,1439933610.13,639510474.7,800423135.43,786322615.14,477510336.37
002151.SZ,20121025,20121025,20120930,1359502338.19,577742864.16,781759474.03,744411197.44,461795116.79
002151.SZ,20121025,20121025,20120930,1359502338.19,577742864.16,781759474.03,744411197.44,461795116.79
002151.SZ,20120824,20120824,20120630,1344023091.28,591478466.52,752544624.76,731284256.82,493140606.83
002151.SZ,20120824,20120824,20120630,1344023091.28,591478466.52,752544624.76,731284256.82,493140606.83
002151.SZ,20120427,20120427,20120331,1215563995.18,472324979.11,743239016.07,641541816.17,388482373.45
002151.SZ,20120419,20120419,20111231,1245100096.61,487073528.44,758026568.17,698196812.09,406511474.77
002151.SZ,20120419,20120419,20111231,1245100096.61,487073528.44,758026568.17,698196812.09,406511474.77
002151.SZ,20111026,20111026,20110930,1129533653.02,374350429.87,755183223.15,653354140.0,301723464.07
002151.SZ,20111026,20111026,20110930,1129533653.02,374350429.87,755183223.15,653354140.0,301723464.07
002151.SZ,20110819,20110819,20110630,1122706164.51,383091377.35,739614787.16,698305277.45,325344926.74
002151.SZ,20110423,20110423,20110331,959405930.88,258028819.93,701377110.95,646759373.53,224884834.62
002151.SZ,20110318,20110318,20101231,919006522.77,230918328.88,688088193.89,628879023.84,197868597.23
002151.SZ,20110318,20110318,20101231,919006522.77,230918328.88,688088193.89,628879023.84,197868597.23
002151.SZ,20101027,20101027,20100930,522274009.91,167380268.45,354893741.46,301248206.08,135242768.45
002151.SZ,20100827,20100827,20100630,515353473.5,171785266.22,343568207.28,306434546.18,139754016.22
002151.SZ,20100827,20100827,20100630,515353473.5,171785266.22,343568207.28,306434546.18,139754016.22
002151.SZ,20100429,20100429,20100331,473516262.92,146761729.79,326754533.13,278727239.67,114486729.79
002151.SZ,20100120,20100120,20091231,482943252.02,146668451.54,336274800.48,295369753.44,114149701.54
002151.SZ,20100120,20100120,20091231,482943252.02,146668451.54,336274800.48,295369753.44,114149701.54
002151.SZ,20091013,20091013,20090930,428319931.79,135796574.01,292523357.78,331897520.5,98726574.01
002151.SZ,20090819,20090819,20090630,415320798.91,115284216.5,300036582.41,326921692.67,89214216.5
002151.SZ,20090424,20090424,20090331,408826317.7,112665932.95,296160384.75,326388612.75,86595932.95
002151.SZ,20090317,20090317,20081231,367644497.42,81458659.47,286185837.95,288866154.88,55388659.47
