car_factor,raw_ret,systematic,alpha_sum,beta_mkt,beta_sector,est_n,ts_code,subtype,trade_date,rel_old
-0.05203379247353342,-0.11737293960333672,-0.09004842789426469,0.024709280764461397,0.1352525599867208,0.8100158845747498,250,002970.SZ,股权激励/员工持股,20240719,-0.0442245681114954
-0.03933141645806737,-0.11396837290467277,-0.09901607316087248,0.024379116714267086,0.13995373673075806,0.8076631763950722,250,002970.SZ,股权激励/员工持股,20240722,-0.0301522805978821
0.23101176675682772,0.09396286657473696,-0.09122130001116778,-0.045827600170922994,0.16827181948982228,0.8575371485653451,250,002881.SZ,股权激励/员工持股,20240725,0.1412026861357651
-0.014290969396527232,-0.07573573324988347,-0.08621621610861543,0.024771452255259205,0.14374367432989044,0.7993554294287425,250,002970.SZ,股权激励/员工持股,20240726,-0.0473497817364919
0.0333454295471476,-0.058410747696676646,-0.09450892632234689,0.0027527490785226477,0.213964917856113,0.8053878815714911,250,300590.SZ,分红/权益分派,20240729,-0.0018863499390583
0.04865890122437526,-0.13599246943981158,-0.1755155730743819,-0.00913579758980493,0.67367227428356,0.6396470824997129,250,300638.SZ,股东增减持/限售流通,20240801,0.0176351431967387
0.02759876034952032,0.007861901476583943,-0.042393096845204495,0.022656237972268116,0.1427958681431895,0.7817717749160646,250,002970.SZ,股权激励/员工持股,20240807,0.0621664228464748
0.00401268976807868,-0.034874520099848705,-0.030655054131720774,-0.008232155736206611,-0.1401659705746694,0.9144292069798697,250,002313.SZ,分红/权益分派,20240812,0.026706823718421
-0.006842707253393934,-0.028947199449240957,-0.0337477708143213,0.011643278618474296,0.2021171222573097,0.8181368675899863,250,300590.SZ,股权激励/员工持股,20240814,0.0015918562429007
-0.08766878727432084,-0.1163833868905706,-0.08826840068779337,0.05955380107154364,-0.13951001014476289,1.1485122868638251,250,300552.SZ,分红/权益分派,20240819,-0.0247164705868627
0.0908235030953517,0.04469365343450693,-0.01669861693379143,-0.029431232727053336,0.14578564798103438,0.9157484738943621,250,688080.SH,股份回购(首发),20240823,0.0730718563612894
0.0765308414334179,0.06916494482802482,-0.015915579822769962,0.008549683217376902,0.08790481387645968,0.8100403941549822,250,002970.SZ,分红/权益分派,20240823,0.0387060542308581
0.0908235030953517,0.04469365343450693,-0.01669861693379143,-0.029431232727053336,0.14578564798103438,0.9157484738943621,250,688080.SH,分红/权益分派,20240823,0.0730718563612894
-0.017945404035670805,-0.002470061061357609,-0.01761951681486563,0.03309485978917881,-0.31045705399449425,1.0518177720533697,250,002869.SZ,分红/权益分派,20240827,-0.0135604875204216
-0.05830982237882361,-0.012101594637679125,0.04566524019974916,0.0005429875413953308,0.6990851597992193,0.5480155795146318,250,603236.SH,分红/权益分派,20240827,-0.0197157194246944
-0.03968642000254102,0.11572912784483835,0.192090147469396,-0.036674599622016635,0.49436293151129196,0.6524507458470405,448,301608.SZ,分红/权益分派,20240829,0.0354355720008183
-0.0604482971222861,0.1623746411814303,0.24603052101754178,-0.02320758271382541,0.80377143991151,0.5683299515680682,250,300638.SZ,分红/权益分派,20240829,0.0818323174914896
-0.08761281120376896,0.055943131456472006,0.1860669595984395,-0.042511016938198545,0.2573422214502046,0.9654085282925866,250,688618.SH,分红/权益分派,20240829,-0.090014249853296
-0.13388019706228066,0.0009625986993847535,0.15944122584873727,-0.02459843008707186,0.1995019873050169,0.8347909754099021,250,002881.SZ,分红/权益分派,20240829,-0.2288816540365849
0.09850744578929628,0.245101221769906,0.1368551187937822,0.009738657186827551,0.05271819262578127,0.44215258656723183,250,920249.BJ,业绩预告,20240830,0.1300618851743071
0.06187894262391422,0.3375884151824582,0.2501013474991191,0.025608125059424905,-0.04859985352692053,1.0335822021638297,250,300098.SZ,分红/权益分派,20240830,0.1761036281372607
0.09850744578929628,0.245101221769906,0.1368551187937822,0.009738657186827551,0.05271819262578127,0.44215258656723183,250,920249.BJ,分红/权益分派,20240830,0.1300618851743071
-0.07846325993668836,0.27645711102727055,0.3557397133376812,-0.0008193423737222192,0.3032447636409097,0.930790745742875,250,688159.SH,分红/权益分派,20240830,-0.0275661496247255
-0.0937138758410046,0.5023962817139086,0.6173908727784094,-0.0212807152234962,0.7840937484146657,0.573652709064341,250,300638.SZ,股东增减持/限售流通,20240902,0.0730967684950979
-0.25519353922792604,0.13093478594152508,0.3906247876048529,-0.004496462435401861,0.6742503528030046,0.547617104739822,250,603236.SH,股东增减持/限售流通,20240906,-0.0976058761457543
-0.09124287088173395,0.40899438708057523,0.5218516155780314,-0.02161435761572218,0.8059707607625147,0.5640328312122141,250,300638.SZ,股东增减持/限售流通,20240912,-0.0038756217224751
-0.08101174617639673,0.36067290680571074,0.47008989649325444,-0.02840524351114703,0.1954390348844975,0.8867592418171064,250,688080.SH,股份回购(首发),20240913,-0.1795621405004382
-0.0027237957806417945,0.4715156452013767,0.4603292702664725,0.013910170715545952,0.13985878955526587,0.8472436823216127,250,300590.SZ,股份回购(首发),20240920,-0.165941027657012
-0.3133491755180594,0.2555493555853755,0.5597130869004691,0.009185444202965833,0.7049607310881665,0.537303222945462,250,603236.SH,股东增减持/限售流通,20240923,-0.4439839769616013
-0.18427873386718618,0.2861835089654392,0.4601154244068897,0.010346818425735711,0.6980630626830685,0.5383643936251156,250,603236.SH,股东增减持/限售流通,20240926,-0.2732737494931001
-0.020792975989377988,0.3893884488655507,0.4107421881672431,-0.0005607633123144781,-0.019638562906922206,0.9458487312481617,250,002313.SZ,股权激励/员工持股,20240926,-0.1504913966604111
-0.23144440562834842,-0.1687023833099197,0.05138541839565689,0.011356603922771847,0.13816497331811428,0.8447455834924307,250,300590.SZ,股份回购(首发),20241009,-0.2644065981428858
-0.11867865680872075,0.07715135066603573,0.1858991840693955,0.009930823405361005,0.13869482341807932,0.8419690398475236,250,300590.SZ,股权激励/员工持股,20241011,-0.1432876272093503
0.07464707328538431,0.3103921295119848,0.2161995010252516,0.019545555201348885,0.15377623085726402,0.7750079360126352,250,002970.SZ,业绩预告,20241015,0.0776682961944458
-0.0613000330842892,-0.008573951351041664,0.02647283899103437,0.02625324274221314,0.16665306445865963,0.7619922964302404,250,002970.SZ,分红/权益分派,20241023,-0.0508241503661141
0.13230179626565694,0.1473054982486346,0.040179799912850624,-0.025176097929872975,0.7946732447799779,0.5535590134999596,250,300638.SZ,股权激励/员工持股,20241024,0.1233162366268141
-0.14732409806437885,-0.08248297138164407,0.0372581339692231,0.027582992713511657,0.16730380282682056,0.7616333706215016,250,002970.SZ,股东增减持/限售流通,20241024,-0.0980238672750067
-0.023286973505310966,-0.06105815671628245,-0.048105786892777835,0.01033460368180635,0.1269027384173857,0.8439439377905112,250,300590.SZ,股权激励/员工持股,20241029,0.0100784999075847
0.10795828066702426,0.035196412332191285,-0.048590778474063324,-0.024171089860769615,0.7975983657668967,0.5528676099399873,250,300638.SZ,股权激励/员工持股,20241029,0.1076864346676906
0.10795828066702426,0.035196412332191285,-0.048590778474063324,-0.024171089860769615,0.7975983657668967,0.5528676099399873,250,300638.SZ,股份回购(首发),20241029,0.1076864346676906
-0.032368965701999014,-0.046239490799454774,-0.0373503631114989,0.02347983801404315,0.17949104283541095,0.7532884760831652,250,002970.SZ,股权激励/员工持股,20241030,0.0104266864121547
0.027514330094826144,-0.041194712165006475,-0.01708037056672437,-0.05162867169310824,0.26517224663587174,0.9320290841941612,250,688618.SH,股份回购(首发),20241031,-0.0123845959727431
-0.07897945403050227,-0.04335438644688483,0.05252029071806394,-0.016895223134446507,0.11902945514165164,0.8436221298038009,250,002881.SZ,股份回购(首发),20241105,-0.1009327566519871
-0.06215260763522335,-0.07277933428678107,-0.00789066565916009,-0.002736060992397651,0.45738518879716006,0.5200111459638137,250,603236.SH,股东增减持/限售流通,20241106,-0.0708943086934775
-0.06512228616927503,-0.08481652580617305,-0.015296322652647552,-0.00439791698425046,0.3659179786283169,0.5246292323919471,250,603236.SH,股东增减持/限售流通,20241108,-0.0620657384434054
-0.08005988209938869,-0.04563144476871661,0.016188926070957982,0.018239511259714118,-0.004896562081053268,0.7654061565745924,250,002970.SZ,股权激励/员工持股,20241113,-0.1038783090067889
0.07385943189549407,0.06909827399054891,0.02482576431877033,-0.02958692222371552,0.6782981634627282,0.5657687226280881,250,300638.SZ,股权激励/员工持股,20241115,0.0137121210991232
0.10268493926922903,0.13679925016355365,0.049020419298366244,-0.014906108404041607,-0.08467921962656433,0.8486126896541397,250,002881.SZ,股份回购(首发),20241115,0.0869862545112027
0.07385943189549407,0.06909827399054891,0.02482576431877033,-0.02958692222371552,0.6782981634627282,0.5657687226280881,250,300638.SZ,股份回购(首发),20241115,0.0137121210991232
-0.012116054394050791,0.04929468074988752,0.04565660389048734,0.015754131253450966,0.39963341136488084,0.8175876515771526,250,300590.SZ,股东增减持/限售流通,20241115,-0.018592735789168
0.019694939112025404,-0.02814048814630965,0.02681525409654175,-0.07465068135487679,0.16389840244091414,0.9393996572086155,250,688618.SH,股份回购(首发),20241120,-0.0729206647387098
0.04293163544784498,0.14691958660351012,0.09758053131967466,0.006407419835990522,0.38189405276158483,0.8127342811036705,250,300590.SZ,股权激励/员工持股,20241127,0.0968015461726236
0.006458398182330391,0.08863920036285466,0.057197947087164816,0.02498285509335944,-0.040072673845857554,0.764601182484911,250,002970.SZ,股权激励/员工持股,20241128,0.0182699274527635
0.04627593885101298,-0.0962828657514343,-0.14546104650980488,0.0029022419073576,0.3941521142876707,0.8044886434603579,250,300590.SZ,股权激励/员工持股,20241209,0.0200472073633346
-0.20901291013702036,-0.15679972055929892,0.03039766809526757,0.021815521482453873,0.055028273531984584,1.068561068764235,250,300098.SZ,股权激励/员工持股,20241230,-0.1878990279231633
0.03552557888575778,0.24888830836504205,0.20712015493418398,0.006242574545100274,-0.3154710795471787,1.0149032119437018,250,002313.SZ,股权激励/员工持股,20250102,-0.0229006768837758
-0.18115909178181916,0.06058905642232659,0.21745346666901139,0.02429468153513438,0.009922607002330497,0.712000035470308,250,002970.SZ,业绩预告,20250115,-0.2321854220475406
-0.19184951680482218,0.11629083218631142,0.2820339581676297,0.0261063908235039,-0.3978861780443374,1.0590649678673048,250,002869.SZ,业绩预告,20250117,-0.1964884956150162
-0.13867949006758057,0.1500911244295493,0.2728557867379638,0.015914827759166084,0.019183873715349353,1.1153651407155105,250,300552.SZ,业绩预告,20250122,-0.1121540146907784
-0.18444409283287896,-0.020775474721637988,0.15268539930214844,0.01098321880909257,0.3261400516222197,0.5116956748897078,250,603236.SH,股东增减持/限售流通,20250123,-0.2666599060456146
-0.18444409283287896,-0.020775474721637988,0.15268539930214844,0.01098321880909257,0.3261400516222197,0.5116956748897078,250,603236.SH,业绩预告,20250123,-0.2666599060456146
-0.11837437084831745,0.16782247193907607,0.25778821703737675,0.02840862575001677,0.069962385997407,1.0669589639853494,250,300098.SZ,业绩预告,20250123,-0.0993681656799104
0.43175718997604146,0.5855828914615309,0.16259262300475733,-0.00876692151926793,-0.12397267149212599,0.83937051708241,250,002881.SZ,业绩预告,20250123,0.560306767237599
-0.028555637493685018,0.1711821023934854,0.21127382888109297,-0.01153608899392251,-0.27903986589331076,0.9805467578853553,250,002313.SZ,业绩预告,20250123,-0.0977180176586584
-0.11346596002480035,0.06595434137824652,0.15173565876782139,0.027684642635225486,-0.0086476759431654,0.7340001709648004,250,002970.SZ,股东增减持/限售流通,20250124,-0.1643042249746573
0.19004954491396164,0.383328565690639,0.1260925625102852,0.06718645826639222,0.6113190698744282,0.5579577250691881,250,920249.BJ,业绩预告,20250124,0.1772913655036734
-0.06332532521690022,0.0654935655581349,0.18229428194627495,-0.05347539117123984,0.09473334449123905,0.9719142526616206,250,688618.SH,业绩预告,20250127,-0.1525797671230962
0.05129623983407892,0.18857579074117925,0.16555614622636527,-0.02827659531926492,0.2818081351042325,0.8880980176192224,250,688159.SH,业绩预告,20250127,-0.0557912055144525
-0.17413444532341332,-0.03263257691178334,0.12087314435608812,0.020628724055541885,0.392777045579933,0.820445446101804,250,300590.SZ,股东增减持/限售流通,20250210,-0.1613707329314666
-0.12265113709357224,-0.09828539449220874,0.03183259318526746,-0.007466850583903971,0.6096935312584681,0.5931024604967221,250,300638.SZ,股权激励/员工持股,20250213,-0.1766884128301933
-0.0684349887355525,-0.05258091720675395,0.01777358569534626,-0.0019195141665477547,0.6008438236537074,0.6028538427947883,250,300638.SZ,股权激励/员工持股,20250218,-0.0739682352618656
0.0986466873666397,0.07657694875717447,-0.06282516123688546,0.040755422627420275,0.6828420444295576,0.5411861044316847,250,920249.BJ,业绩快报,20250225,0.108091440323322
0.1397998248112621,0.024748069923636984,-0.09053451921342441,-0.024517235674200683,0.15978253784103114,0.874165971353174,250,688080.SH,业绩快报,20250226,0.0927486692149269
-0.003683682625256428,-0.1545322839061658,-0.09479647847304284,-0.05605212280786653,0.09875275086647539,0.9679952542563638,250,688618.SH,业绩快报,20250227,-0.0555265692068129
0.1399870223433104,0.09267881727316152,-0.08126902009369671,0.03396081502354783,0.020698112832582827,0.7203345975287401,250,002970.SZ,股东增减持/限售流通,20250227,0.1736763220299869
-0.03756883090050042,-0.1410692738517607,-0.07654714271061319,-0.026953300240647064,0.27402192773079737,0.9125529506780348,250,688159.SH,业绩快报,20250228,-0.0602880218192999
-0.1689271211760529,-0.1754979361723079,-0.01469602436817511,0.008125209371920168,-0.19576751428190525,0.8770045510089192,250,002881.SZ,股权激励/员工持股,20250303,-0.1292079129049305
-0.1689271211760529,-0.1754979361723079,-0.01469602436817511,0.008125209371920168,-0.19576751428190525,0.8770045510089192,250,002881.SZ,股份回购(首发),20250303,-0.1292079129049305
0.1513073427723418,0.03564636716237257,-0.1410486448811556,0.02538766927118633,0.028316639006500277,0.7040210119269135,250,002970.SZ,股权激励/员工持股,20250307,0.2378080828508567
0.003005207008134416,-0.14348954786506918,-0.1980755868034029,0.05158083193019933,-0.249962492038646,0.9182507329198744,250,002881.SZ,股份回购(首发),20250319,0.0816532208505577
0.003005207008134416,-0.14348954786506918,-0.1980755868034029,0.05158083193019933,-0.249962492038646,0.9182507329198744,250,002881.SZ,股权激励/员工持股,20250319,0.0816532208505577
-0.07852667341384248,-0.23293600013554927,-0.17442868002857623,0.020019353306869433,0.047391468523110936,0.6738366539733267,250,002970.SZ,股权激励/员工持股,20250319,0.0147175754181233
-0.06372897835070716,-0.21665394742348487,-0.15751796961094844,0.004593000538170767,-0.24225161567994025,0.9183816784324405,250,002313.SZ,分红/权益分派,20250321,-0.0098504779663052
-0.09580400217622606,-0.14536286200382886,-0.08225762782859411,0.03269876800099132,0.061232761383210654,0.6440879101393111,250,002970.SZ,股权激励/员工持股,20250325,0.0101219126212237
-0.08635991158420378,-0.11049630638790653,-0.06072221305339708,0.03658581824969439,0.08097280345729407,0.6248192362509659,250,002970.SZ,股东增减持/限售流通,20250328,-0.0362839656041716
-0.13081784987564934,-0.20981600887284113,-0.10087696715462258,0.021878808157430842,0.5468377545129085,0.6767515939516351,250,300638.SZ,股东增减持/限售流通,20250331,-0.1241429626289207
-0.16870128055742992,-0.18660673188544474,-0.05209334107930749,0.034187889751292666,0.2044582292739222,0.5203817437350888,250,603236.SH,定增/再融资,20250401,-0.0832951718234217
-0.08633653903348412,-0.08752601266731819,-0.03016862504885285,0.02897915141501879,0.1493144514612823,0.565597796493723,250,002970.SZ,股权激励/员工持股,20250402,-0.0720099996201156
-0.08258011095298079,0.15743461945038517,0.23706178354099278,0.002952946862373195,0.5254938610018002,0.7279434377320841,250,300590.SZ,股东增减持/限售流通,20250408,-0.0884810268241647
0.05260281764495397,0.21819966352370268,0.13071235210190874,0.034884493776839984,0.20515189064785055,0.5200489830127244,250,603236.SH,业绩预告,20250410,0.0036752926154322
0.020319579953425603,0.1375403152675272,0.0844683339611552,0.03275240135294638,0.20689316480156206,0.5116851310398942,250,603236.SH,定增/再融资,20250414,-0.0155622658359275
-0.08792258689920791,0.0680670295252388,0.14616042050750291,0.0098291959169438,0.21956841970169083,0.9306608052080747,250,300552.SZ,分红/权益分派,20250414,-0.0720531368388124
0.03165237963224843,0.16816702931616045,0.10206915165603747,0.034445498027874555,-0.33632343178455804,0.9859054601405313,250,002881.SZ,业绩快报,20250414,0.0359138803203647
0.03165237963224843,0.16816702931616045,0.10206915165603747,0.034445498027874555,-0.33632343178455804,0.9859054601405313,250,002881.SZ,业绩预告,20250414,0.0359138803203647
-0.11072326780030468,-0.0028338769437546985,0.10002045318195613,0.007868937674593877,0.5251274074361106,0.7214011361712895,250,300590.SZ,业绩预告,20250415,-0.1293837155295113
-0.11072326780030468,-0.0028338769437546985,0.10002045318195613,0.007868937674593877,0.5251274074361106,0.7214011361712895,250,300590.SZ,业绩快报,20250415,-0.1293837155295113
-0.08172492757831519,0.07561327977112453,0.1298001295382142,0.027538077811225494,0.5068197767996147,0.7201057038127886,250,300638.SZ,股东增减持/限售流通,20250421,-0.0616072864072987
-0.08172492757831519,0.07561327977112453,0.1298001295382142,0.027538077811225494,0.5068197767996147,0.7201057038127886,250,300638.SZ,分红/权益分派,20250421,-0.0616072864072987
0.012133286685303935,0.1426959281559561,0.1311194295688877,-0.0005567880982355155,0.11673895503245302,1.0125532785189217,250,300098.SZ,分红/权益分派,20250421,0.004897315195591
-0.11392888619777014,-0.02863376461625322,0.06668084527318316,0.018614276308333774,-0.16190504409364426,0.823081797880001,250,002869.SZ,分红/权益分派,20250422,-0.1374349336897571
0.04960458834772459,0.07273097948637919,0.08223974955216089,-0.05911335841350631,0.5163135250163583,0.6961778642244375,152,301608.SZ,分红/权益分派,20250423,-0.0336881634661211
-0.04909031411077219,0.028446349463919995,0.0811061386301215,-0.0035694750554292904,0.3923940570563671,0.7253315828372554,250,688080.SH,分红/权益分派,20250423,-0.098080929447071
0.021417820883536123,0.09033778277250426,0.06785006523413342,0.0010698966548346978,0.11525564056875559,1.009874906679138,250,300098.SZ,股权激励/员工持股,20250424,0.0110589153864039
-0.04756083864603706,0.033077802456148775,0.04045611772423713,0.0401825233779487,0.21400375195325372,0.5001180406195949,250,603236.SH,分红/权益分派,20250424,-0.0597069718394602
-0.06201962904221404,0.02154791919901522,0.0740875980459511,0.00947995019527816,0.5368466214788955,0.7174063407336189,250,300590.SZ,分红/权益分派,20250425,-0.077260132253036
-0.11505945748884405,-0.017886182235070658,0.049806800041365826,0.04736647521240758,0.15243144250612206,0.5384737110978368,250,002970.SZ,分红/权益分派,20250425,-0.1131431419410975
0.06543535815482512,0.10047442732531509,0.06749914992471262,-0.03246008075422268,-0.15752469315287987,0.8421888653668441,250,002313.SZ,股权激励/员工持股,20250428,-0.0178674851216204
-0.14852692039789078,-0.039183086796166555,0.08719514931983799,0.022148684281886252,-0.3720190521790479,1.0013862835340215,250,002881.SZ,分红/权益分派,20250428,-0.1645832220484804
-0.022205467692473613,0.19319865804864078,0.12586328749233094,0.08954083824878345,0.39090226190385235,0.8495940140395364,250,920249.BJ,分红/权益分派,20250429,0.0062012877998839
-0.06850609053710277,0.05091395891364181,0.08013254556509686,0.039287503885647716,0.20447436857899726,0.5116471558559341,250,603236.SH,股东增减持/限售流通,20250429,-0.0919647371311444
0.37844815347644495,0.40557895746439276,0.07354601547673303,-0.04641521148878522,0.3061007049142327,0.8899667704250873,250,688159.SH,股权激励/员工持股,20250430,0.4093760025348659
0.05580539494204054,0.08171664116492827,0.08003327842930341,-0.05412203220641566,0.3144740234910879,0.7243423070456881,250,688618.SH,股份回购(首发),20250430,-0.0043919790127434
0.37844815347644495,0.40557895746439276,0.07354601547673303,-0.04641521148878522,0.3061007049142327,0.8899667704250873,250,688159.SH,分红/权益分派,20250430,0.4093760025348659
0.05580539494204054,0.08171664116492827,0.08003327842930341,-0.05412203220641566,0.3144740234910879,0.7243423070456881,250,688618.SH,分红/权益分派,20250430,-0.0043919790127434
0.37844815347644495,0.40557895746439276,0.07354601547673303,-0.04641521148878522,0.3061007049142327,0.8899667704250873,250,688159.SH,股份回购(首发),20250430,0.4093760025348659
-0.0445110795629739,0.00744075787620968,0.010364886209619036,0.04158695122956457,0.1501398140989022,0.5514033819394331,250,002970.SZ,股权激励/员工持股,20250509,-0.0228819402765274
0.23743507628653704,0.22864866930609717,0.04695603990224133,-0.05574244688268119,0.30207356076665537,0.9088490225463199,250,688159.SH,股权激励/员工持股,20250512,0.1170337186828086
-0.011462726370914833,-0.04754883986926195,0.003982696961807904,-0.04006881046015507,0.3255401125295231,0.8945525244629761,250,688159.SH,股权激励/员工持股,20250521,-0.0240307252319971
-0.10386251136941757,-0.06464865648357376,0.002939181222306698,0.0362746736635371,0.0918311563902382,0.5922301655746701,250,002970.SZ,股权激励/员工持股,20250521,-0.0745156005399626
-0.11504323687333579,-0.0745142593832181,0.0024829662239020042,0.03804601126621571,0.09373571548677251,0.5890892524852466,250,002970.SZ,股东增减持/限售流通,20250522,-0.0720303718809155
0.10565537638735924,0.03472317316716378,-0.017582923396442338,-0.05334927982375313,0.3748202101651057,0.6906302145885346,250,688618.SH,股份回购(首发),20250523,0.0718023885028349
0.05018196759969892,0.0920549544304946,0.003538842520181427,0.038334144310614264,0.1349650690015507,0.5615940001566004,250,603236.SH,股东增减持/限售流通,20250526,0.1027712745734576
-0.13679126134802813,-0.0925206698555553,0.012219427399444531,0.03205116409302833,0.10514945477068782,0.5940060296502252,250,002970.SZ,股东增减持/限售流通,20250526,-0.1051020231225589
-0.06653996317336777,0.008459135133316753,0.045507957822101895,0.029491140484582637,0.10089243581242979,0.6020325417723138,250,002970.SZ,股权激励/员工持股,20250528,-0.0670275596308928
0.002220609090768934,0.04937719498936288,0.06332852379319305,-0.016171937894599104,0.5227816532192945,0.7362937250498758,250,300590.SZ,股权激励/员工持股,20250529,0.0077855415696202
0.01415374499759101,0.10321499070174711,0.08328142794177759,0.005779817762378502,0.44827630274587804,0.6724524124568168,250,688080.SH,股份回购(首发),20250603,0.0008737544495076
0.026568325059916263,0.07392084422797496,0.07780236875644791,-0.030449849588389224,0.5086139077089493,0.7585722135617339,250,300590.SZ,股东增减持/限售流通,20250604,0.0437012064590984
-0.05119463073701677,-0.01526549182084902,0.0007133426767594458,0.03521579623940833,0.07510110245861679,0.6115650249076242,250,002970.SZ,股权激励/员工持股,20250609,0.0106288059688172
-0.02113093792856567,0.004725194133889277,-0.013757647580997139,0.0396137796434521,-0.45722227648912644,1.0291238282954818,250,002881.SZ,股权激励/员工持股,20250611,0.0028664571440976
-0.02113093792856567,0.004725194133889277,-0.013757647580997139,0.0396137796434521,-0.45722227648912644,1.0291238282954818,250,002881.SZ,股份回购(首发),20250611,0.0028664571440976
-0.04838270427191334,0.0019297502931332478,0.026452295698546693,0.023860158866499896,0.4696018252333162,0.7899180080772281,250,300638.SZ,股东增减持/限售流通,20250612,0.0048192084329293
0.012555540327884829,0.030520433086223875,-0.020761571521307476,0.03872646427964652,-0.45709415554681637,1.0266180148323565,250,002881.SZ,定增/再融资,20250616,0.017556200902231
-0.021553456689557507,0.08247524779623339,0.08970064720796603,0.014328057277824895,0.32851874678145765,0.8953031259703883,250,688159.SH,股权激励/员工持股,20250624,-0.0012046476586492
-0.02649969441842265,0.039948988685234554,0.04360797962564079,0.022840703478016425,0.0812770406832991,0.5962376296128021,250,002970.SZ,股权激励/员工持股,20250624,-0.0097124445816221
-0.16442964800272153,-0.14688466774953857,0.006840107866598277,0.010704872386584663,0.34249861992490616,0.8782750174899964,250,688159.SH,股权激励/员工持股,20250701,-0.1022189107923875
-0.07957388876201622,-0.02870186314359302,0.042648387779894235,0.008223637838528947,0.4659844373923355,0.6550357460970072,250,688080.SH,股份回购(首发),20250707,-0.0354952735101001
-0.05849977070593612,0.032284890823266355,0.08294929821805998,0.007835363311142514,0.12443716084833656,1.0282137233906983,250,300098.SZ,定增/再融资,20250710,-0.0485456815442173
